Finished load the data
Finished preparing the train and test
Start training ...
Epoch 1, Loss: 166.4095458984375
Epoch 2, Loss: 1711.2431640625
Epoch 3, Loss: 91.55835723876953
Epoch 4, Loss: 232.70114135742188
Epoch 5, Loss: 0.5582634806632996
Epoch 6, Loss: 2508.365478515625
Epoch 7, Loss: 1.0561288595199585
Epoch 8, Loss: 1926.6893310546875
Epoch 9, Loss: 125.40496826171875
Epoch 10, Loss: 32.51833724975586
Epoch 11, Loss: 370.891357421875
