model,seed,histone_marker,epochs_trained,val_accuracy,val_auc,test_accuracy,test_auc,test_aucprc,test_precision,test_recall,test_f1,antisymmetry
SVM_Linear,789,H3K4me3-H3K9me3-H3K27ac,,75.6,0.821,74.2,0.8111,0.7763,0.7609,0.6825,0.7196,0.745
SVM_Linear,1011,H3K4me3-H3K9me3-H3K27me3,,73.3,0.8056,75.0,0.8249,0.7965,0.7596,0.6994,0.7283,0.786
SVM_Linear,123,H3K4me3-H3K9me3-H3K27me3,,76.1,0.8345,69.9,0.7664,0.7347,0.7291,0.6409,0.6822,0.771
SVM_Linear,42,H3K4me3-H3K9me3-H3K27me3,,72.8,0.7923,72.6,0.8033,0.7877,0.7265,0.7088,0.7175,0.797
SVM_Linear,456,H3K4me3-H3K9me3-H3K27me3,,75.6,0.8259,74.8,0.8274,0.8323,0.7586,0.7154,0.7364,0.794
SVM_Linear,789,H3K4me3-H3K9me3-H3K27me3,,74.4,0.8094,70.4,0.783,0.7473,0.7024,0.6763,0.6891,0.796
SVM_Linear,1011,H3K4me3-H3K27ac-H3K27me3,,74.9,0.8253,75.8,0.8354,0.8241,0.7855,0.6806,0.7293,0.768
SVM_Linear,123,H3K4me3-H3K27ac-H3K27me3,,77.7,0.8539,73.7,0.8139,0.7944,0.7684,0.6845,0.724,0.781
SVM_Linear,42,H3K4me3-H3K27ac-H3K27me3,,75.3,0.8351,76.8,0.8413,0.8304,0.7797,0.7352,0.7568,0.812
SVM_Linear,456,H3K4me3-H3K27ac-H3K27me3,,76.4,0.8393,76.4,0.8429,0.8455,0.7783,0.7276,0.7521,0.779
SVM_Linear,789,H3K4me3-H3K27ac-H3K27me3,,76.1,0.8264,74.8,0.8258,0.814,0.7527,0.7155,0.7336,0.799
SVM_Linear,1011,H3K9ac-H3K9me3-H3K27ac,,74.6,0.8068,74.9,0.8183,0.7862,0.7727,0.6743,0.7202,0.744
SVM_Linear,123,H3K9ac-H3K9me3-H3K27ac,,75.8,0.8336,70.5,0.7684,0.7305,0.7482,0.625,0.6811,0.711
SVM_Linear,42,H3K9ac-H3K9me3-H3K27ac,,75.0,0.8049,75.1,0.8294,0.8083,0.7763,0.6925,0.732,0.735
SVM_Linear,456,H3K9ac-H3K9me3-H3K27ac,,76.2,0.8218,75.3,0.8186,0.801,0.791,0.6768,0.7295,0.749
SVM_Linear,789,H3K9ac-H3K9me3-H3K27ac,,76.1,0.8248,74.8,0.8197,0.7899,0.7807,0.668,0.72,0.73
SVM_Linear,1011,H3K9ac-H3K9me3-H3K27me3,,74.5,0.8185,74.4,0.8183,0.7951,0.7506,0.6973,0.7229,0.782
SVM_Linear,123,H3K9ac-H3K9me3-H3K27me3,,76.0,0.8361,70.0,0.762,0.7306,0.7287,0.6448,0.6842,0.771
SVM_Linear,42,H3K9ac-H3K9me3-H3K27me3,,73.8,0.7966,76.7,0.8395,0.8219,0.7665,0.7556,0.761,0.798
SVM_Linear,456,H3K9ac-H3K9me3-H3K27me3,,77.0,0.8305,75.8,0.8238,0.8196,0.766,0.7317,0.7484,0.8
SVM_Linear,789,H3K9ac-H3K9me3-H3K27me3,,75.6,0.8311,73.0,0.8069,0.7835,0.7292,0.7052,0.717,0.809
SVM_Linear,1011,H3K9ac-H3K27ac-H3K27me3,,74.0,0.8167,75.6,0.8311,0.8184,0.7752,0.691,0.7307,0.755
SVM_Linear,123,H3K9ac-H3K27ac-H3K27me3,,76.7,0.8457,73.4,0.8019,0.7867,0.768,0.6766,0.7194,0.787
SVM_Linear,42,H3K9ac-H3K27ac-H3K27me3,,75.5,0.8301,75.1,0.8388,0.826,0.7553,0.7291,0.742,0.814
SVM_Linear,456,H3K9ac-H3K27ac-H3K27me3,,76.6,0.8355,76.3,0.8351,0.827,0.7754,0.7297,0.7518,0.796
SVM_Linear,789,H3K9ac-H3K27ac-H3K27me3,,75.4,0.8234,74.2,0.8252,0.82,0.7441,0.7134,0.7284,0.787
SVM_Linear,1011,H3K9me3-H3K27ac-H3K27me3,,70.1,0.7567,70.8,0.776,0.7324,0.7149,0.6493,0.6805,0.748
SVM_Linear,123,H3K9me3-H3K27ac-H3K27me3,,71.5,0.7929,67.8,0.7505,0.7144,0.7177,0.5952,0.6508,0.746
SVM_Linear,42,H3K9me3-H3K27ac-H3K27me3,,70.5,0.7483,72.6,0.7995,0.7761,0.7333,0.6945,0.7134,0.78
SVM_Linear,456,H3K9me3-H3K27ac-H3K27me3,,72.7,0.7926,70.6,0.7682,0.7445,0.722,0.6545,0.6866,0.731
SVM_Linear,789,H3K9me3-H3K27ac-H3K27me3,,73.3,0.8025,71.6,0.7813,0.7541,0.7152,0.6887,0.7017,0.765
SVM_Linear,1011,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,73.6,0.798,75.7,0.8137,0.7863,0.767,0.7077,0.7362,0.744
SVM_Linear,123,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,76.8,0.8386,70.7,0.7597,0.7258,0.7436,0.6389,0.6873,0.707
SVM_Linear,42,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,73.9,0.8009,75.9,0.831,0.8069,0.7803,0.7088,0.7428,0.74
SVM_Linear,456,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,74.6,0.8161,74.7,0.8177,0.8073,0.7722,0.689,0.7282,0.745
SVM_Linear,789,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,74.6,0.8117,73.2,0.8108,0.771,0.7529,0.666,0.7068,0.734
SVM_Linear,1011,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,74.7,0.813,75.8,0.8222,0.7984,0.7616,0.7203,0.7403,0.771
SVM_Linear,123,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,76.9,0.8412,70.2,0.7618,0.7374,0.7341,0.6409,0.6843,0.76
SVM_Linear,42,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,74.3,0.7944,75.2,0.831,0.8126,0.7495,0.7434,0.7464,0.773
SVM_Linear,456,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,75.3,0.8295,77.2,0.8368,0.8438,0.7821,0.7439,0.7625,0.773
SVM_Linear,789,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,73.6,0.8199,71.9,0.803,0.7693,0.7189,0.6907,0.7045,0.782
SVM_Linear,1011,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,73.2,0.8184,77.0,0.8372,0.8269,0.7902,0.7077,0.7467,0.75
SVM_Linear,123,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,77.7,0.8556,72.4,0.7964,0.7775,0.7545,0.6706,0.7101,0.759
SVM_Linear,42,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,76.6,0.8337,75.7,0.8412,0.8198,0.7661,0.7271,0.7461,0.785
SVM_Linear,456,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,75.9,0.8326,75.9,0.8382,0.8331,0.7676,0.7317,0.7492,0.763
SVM_Linear,789,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,73.7,0.8141,74.4,0.8238,0.8068,0.7484,0.7113,0.7294,0.778
SVM_Linear,1011,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,73.4,0.8036,75.2,0.8168,0.7888,0.7643,0.6973,0.7293,0.767
SVM_Linear,123,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,75.5,0.8349,71.7,0.7807,0.7506,0.7494,0.6587,0.7012,0.757
SVM_Linear,42,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,73.2,0.7988,76.2,0.8345,0.814,0.7709,0.7332,0.7516,0.783
SVM_Linear,456,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,75.4,0.8286,75.5,0.8231,0.8216,0.7702,0.7154,0.7418,0.76
SVM_Linear,789,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,74.4,0.8175,72.6,0.801,0.7672,0.7259,0.699,0.7122,0.768
SVM_Linear,1011,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,73.5,0.8034,74.6,0.8138,0.7858,0.7517,0.7015,0.7257,0.759
SVM_Linear,123,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,74.5,0.8289,71.1,0.7665,0.7332,0.7449,0.6488,0.6935,0.751
SVM_Linear,42,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,72.6,0.7933,75.2,0.8316,0.8097,0.7558,0.7312,0.7433,0.785
SVM_Linear,456,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,76.1,0.8216,75.1,0.8143,0.8011,0.7602,0.7215,0.7404,0.781
SVM_Linear,789,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,74.2,0.8146,73.9,0.8079,0.7835,0.7383,0.7155,0.7267,0.791
SVM_Linear,1011,H3K4me3-H3K9ac-H3K9me3-H3K27ac-H3K27me3,,72.5,0.8003,75.5,0.8156,0.7902,0.7566,0.7203,0.738,0.757
SVM_Linear,123,H3K4me3-H3K9ac-H3K9me3-H3K27ac-H3K27me3,,76.4,0.8373,70.6,0.7625,0.735,0.7386,0.6448,0.6886,0.726
SVM_Linear,42,H3K4me3-H3K9ac-H3K9me3-H3K27ac-H3K27me3,,74.6,0.7956,75.9,0.833,0.8072,0.7615,0.7413,0.7513,0.771
SVM_Linear,456,H3K4me3-H3K9ac-H3K9me3-H3K27ac-H3K27me3,,75.2,0.8224,75.9,0.8204,0.8165,0.7665,0.7337,0.7497,0.759
SVM_Linear,789,H3K4me3-H3K9ac-H3K9me3-H3K27ac-H3K27me3,,73.0,0.808,72.1,0.8005,0.7637,0.7201,0.6948,0.7072,0.777
