item_name,train_loss_min,train_loss_avg,train_loss_max,train_acc_min,train_acc_avg,train_acc_max,train_auc_min,train_auc_avg,train_auc_max,val_loss_min,val_loss_avg,val_loss_max,val_acc_min,val_acc_avg,val_acc_max,val_auc_min,val_auc_avg,val_auc_max,test_acc_score,test_auc_score
H3K4me3-H3K9me3-H3K27me3,0.94,0.96,1.15,48.24,56.59,57.98,0.74,0.81,0.82,1.08,1.11,1.12,48.55,50.29,51.45,0.75,0.76,0.77,52.34,0.77
