model,seed,histone_marker,epochs_trained,val_accuracy,val_auc,test_accuracy,test_auc,test_aucprc,test_precision,test_recall,test_f1,antisymmetry
LogisticRegression,123,H3K4me3-H3K9me3-H3K27me3,,71.8,0.7916,71.6,0.7718,0.7593,0.7419,0.6484,0.692,0.778
LogisticRegression,42,H3K4me3-H3K9me3-H3K27me3,,73.1,0.7836,73.2,0.7828,0.7586,0.7271,0.7089,0.7179,0.777
LogisticRegression,456,H3K4me3-H3K9me3-H3K27me3,,74.6,0.807,69.3,0.7421,0.7051,0.7057,0.6317,0.6667,0.779
LogisticRegression,789,H3K4me3-H3K9me3-H3K27me3,,68.8,0.7439,69.6,0.7671,0.7452,0.733,0.6223,0.6731,0.759
LogisticRegression,1011,H3K4me3-H3K27ac-H3K27me3,,69.6,0.7503,72.7,0.7882,0.7516,0.7462,0.6912,0.7177,0.761
LogisticRegression,123,H3K4me3-H3K27ac-H3K27me3,,73.0,0.7921,73.2,0.8017,0.7964,0.7545,0.6748,0.7124,0.778
LogisticRegression,42,H3K4me3-H3K27ac-H3K27me3,,74.1,0.8115,75.7,0.8197,0.7991,0.761,0.7214,0.7407,0.773
LogisticRegression,456,H3K4me3-H3K27ac-H3K27me3,,76.1,0.8221,72.4,0.778,0.7647,0.7419,0.6626,0.7,0.786
LogisticRegression,789,H3K4me3-H3K27ac-H3K27me3,,71.3,0.7635,72.6,0.7937,0.7729,0.7657,0.6561,0.7066,0.762
LogisticRegression,1011,H3K9ac-H3K9me3-H3K27ac,,70.4,0.7589,72.0,0.7945,0.7622,0.7478,0.6673,0.7053,0.753
LogisticRegression,123,H3K9ac-H3K9me3-H3K27ac,,73.4,0.787,71.1,0.7732,0.7603,0.7446,0.628,0.6814,0.725
LogisticRegression,42,H3K9ac-H3K9me3-H3K27ac,,73.3,0.7886,74.7,0.8059,0.7728,0.7511,0.7089,0.7294,0.738
LogisticRegression,456,H3K9ac-H3K9me3-H3K27ac,,74.1,0.7998,71.2,0.7652,0.7229,0.72,0.6667,0.6923,0.756
LogisticRegression,789,H3K9ac-H3K9me3-H3K27ac,,69.5,0.7592,71.1,0.7849,0.7581,0.7688,0.6083,0.6792,0.76
LogisticRegression,1011,H3K9ac-H3K9me3-H3K27me3,,68.6,0.7381,71.1,0.7827,0.7498,0.753,0.6315,0.6869,0.723
LogisticRegression,123,H3K9ac-H3K9me3-H3K27me3,,73.0,0.7783,69.8,0.7603,0.7416,0.7423,0.5915,0.6584,0.714
