model,seed,histone_marker,epochs_trained,val_accuracy,val_auc,test_accuracy,test_auc,test_aucprc,test_precision,test_recall,test_f1,antisymmetry
RandomForest,789,H3K9me3-H3K27ac,,72.7,0.804,74.3,0.8314,0.8217,0.7834,0.6759,0.7257,0.783
RandomForest,1011,H3K9me3-H3K27me3,,53.1,0.5416,51.5,0.5363,0.5247,0.6441,0.0757,0.1355,0.093
RandomForest,123,H3K9me3-H3K27me3,,51.8,0.5352,53.3,0.5467,0.5359,0.6667,0.1016,0.1764,0.096
RandomForest,42,H3K9me3-H3K27me3,,54.9,0.5378,53.9,0.5503,0.5233,0.6515,0.0894,0.1572,0.124
RandomForest,456,H3K9me3-H3K27me3,,55.0,0.5526,53.4,0.5553,0.5179,0.6724,0.0802,0.1434,0.106
RandomForest,789,H3K9me3-H3K27me3,,53.3,0.5288,51.3,0.5415,0.5358,0.6176,0.0835,0.1471,0.114
RandomForest,1011,H3K27ac-H3K27me3,,70.1,0.7935,74.0,0.8274,0.8249,0.7725,0.6833,0.7252,0.787
RandomForest,123,H3K27ac-H3K27me3,,74.0,0.835,74.2,0.8242,0.8181,0.7786,0.6646,0.7171,0.791
RandomForest,42,H3K27ac-H3K27me3,,76.6,0.8382,78.0,0.8576,0.8394,0.8042,0.7173,0.7582,0.79
RandomForest,456,H3K27ac-H3K27me3,,75.8,0.8331,74.5,0.8177,0.7991,0.773,0.6728,0.7195,0.798
RandomForest,789,H3K27ac-H3K27me3,,71.8,0.8009,74.4,0.8307,0.821,0.7906,0.668,0.7241,0.774
RandomForest,1011,H3K4me3-H3K9ac-H3K9me3,,71.7,0.8029,74.2,0.8252,0.7897,0.776,0.6833,0.7267,0.793
RandomForest,123,H3K4me3-H3K9ac-H3K9me3,,76.5,0.847,74.8,0.8335,0.8295,0.7752,0.687,0.7284,0.818
RandomForest,42,H3K4me3-H3K9ac-H3K9me3,,74.8,0.8249,75.6,0.8392,0.823,0.7639,0.7131,0.7376,0.823
RandomForest,456,H3K4me3-H3K9ac-H3K9me3,,76.9,0.8537,75.0,0.817,0.7927,0.7599,0.7099,0.734,0.815
RandomForest,789,H3K4me3-H3K9ac-H3K9me3,,71.5,0.796,74.8,0.8313,0.8245,0.7953,0.672,0.7284,0.817
RandomForest,1011,H3K4me3-H3K9ac-H3K27ac,,70.9,0.8027,75.6,0.8366,0.8157,0.7892,0.7012,0.7426,0.825
RandomForest,123,H3K4me3-H3K9ac-H3K27ac,,77.4,0.8574,76.4,0.8398,0.8434,0.7883,0.7114,0.7479,0.854
RandomForest,42,H3K4me3-H3K9ac-H3K27ac,,76.2,0.8462,77.7,0.8582,0.8459,0.7829,0.7422,0.762,0.841
RandomForest,456,H3K4me3-H3K9ac-H3K27ac,,77.7,0.855,75.5,0.8306,0.8052,0.7672,0.7119,0.7385,0.83
RandomForest,789,H3K4me3-H3K9ac-H3K27ac,,74.0,0.8128,75.6,0.8437,0.837,0.8005,0.6859,0.7388,0.817
RandomForest,1011,H3K4me3-H3K9ac-H3K27me3,,71.5,0.8009,73.1,0.8219,0.7932,0.763,0.6733,0.7153,0.803
RandomForest,123,H3K4me3-H3K9ac-H3K27me3,,76.1,0.8429,74.7,0.8311,0.8275,0.7786,0.6789,0.7253,0.807
RandomForest,42,H3K4me3-H3K9ac-H3K27me3,,74.9,0.8274,75.3,0.8373,0.8236,0.7623,0.7069,0.7335,0.805
RandomForest,456,H3K4me3-H3K9ac-H3K27me3,,76.5,0.8491,74.7,0.815,0.7929,0.7606,0.6996,0.7288,0.806
RandomForest,789,H3K4me3-H3K9ac-H3K27me3,,71.8,0.7985,74.6,0.8336,0.8217,0.7916,0.672,0.7269,0.809
RandomForest,1011,H3K4me3-H3K9me3-H3K27ac,,71.9,0.8006,74.9,0.8328,0.8176,0.7746,0.7052,0.7383,0.819
RandomForest,123,H3K4me3-H3K9me3-H3K27ac,,77.4,0.8539,76.3,0.8334,0.8296,0.7904,0.7053,0.7454,0.851
RandomForest,42,H3K4me3-H3K9me3-H3K27ac,,75.9,0.8446,77.1,0.8539,0.838,0.7788,0.7318,0.7546,0.843
RandomForest,456,H3K4me3-H3K9me3-H3K27ac,,76.9,0.8522,76.0,0.8325,0.8027,0.7758,0.7119,0.7425,0.843
RandomForest,789,H3K4me3-H3K9me3-H3K27ac,,73.1,0.8084,76.3,0.8407,0.835,0.7995,0.7058,0.7497,0.828
RandomForest,1011,H3K4me3-H3K9me3-H3K27me3,,70.3,0.7864,73.4,0.8138,0.7992,0.7622,0.6833,0.7206,0.794
RandomForest,123,H3K4me3-H3K9me3-H3K27me3,,74.6,0.8349,73.3,0.8085,0.8013,0.7622,0.6646,0.7101,0.804
RandomForest,42,H3K4me3-H3K9me3-H3K27me3,,74.7,0.8179,74.9,0.8229,0.8057,0.7522,0.7131,0.7321,0.798
RandomForest,456,H3K4me3-H3K9me3-H3K27me3,,75.7,0.8395,73.1,0.8038,0.7682,0.7438,0.6811,0.7111,0.812
RandomForest,789,H3K4me3-H3K9me3-H3K27me3,,71.0,0.7883,73.4,0.8174,0.8174,0.7737,0.666,0.7158,0.787
RandomForest,1011,H3K4me3-H3K27ac-H3K27me3,,71.8,0.7996,74.2,0.8322,0.8176,0.7664,0.6992,0.7312,0.821
RandomForest,123,H3K4me3-H3K27ac-H3K27me3,,77.0,0.8525,76.3,0.8353,0.8345,0.7931,0.7012,0.7443,0.845
RandomForest,42,H3K4me3-H3K27ac-H3K27me3,,76.1,0.8452,76.9,0.8533,0.841,0.7694,0.7422,0.7556,0.848
RandomForest,456,H3K4me3-H3K27ac-H3K27me3,,75.7,0.8519,75.3,0.8315,0.7983,0.7685,0.7037,0.7347,0.835
RandomForest,789,H3K4me3-H3K27ac-H3K27me3,,74.2,0.8095,75.2,0.8399,0.8324,0.7827,0.7018,0.74,0.832
RandomForest,1011,H3K9ac-H3K9me3-H3K27ac,,71.4,0.8033,74.3,0.8362,0.8195,0.779,0.6813,0.7269,0.798
RandomForest,123,H3K9ac-H3K9me3-H3K27ac,,76.7,0.8534,75.8,0.8403,0.8397,0.799,0.6789,0.7341,0.822
RandomForest,42,H3K9ac-H3K9me3-H3K27ac,,76.7,0.8468,77.8,0.8542,0.8443,0.7859,0.7401,0.7623,0.82
RandomForest,456,H3K9ac-H3K9me3-H3K27ac,,78.0,0.8547,75.9,0.8307,0.8137,0.7803,0.7016,0.7389,0.832
RandomForest,789,H3K9ac-H3K9me3-H3K27ac,,74.0,0.8166,75.3,0.8446,0.8252,0.8033,0.674,0.733,0.812
RandomForest,1011,H3K9ac-H3K9me3-H3K27me3,,71.3,0.7962,73.3,0.8215,0.8057,0.7765,0.6574,0.712,0.752
RandomForest,123,H3K9ac-H3K9me3-H3K27me3,,76.7,0.8369,72.2,0.8186,0.8212,0.7662,0.626,0.689,0.759
RandomForest,42,H3K9ac-H3K9me3-H3K27me3,,74.6,0.8175,73.5,0.8231,0.81,0.75,0.6736,0.7097,0.753
RandomForest,456,H3K9ac-H3K9me3-H3K27me3,,76.3,0.8414,72.4,0.7936,0.7691,0.75,0.6481,0.6954,0.778
RandomForest,789,H3K9ac-H3K9me3-H3K27me3,,72.5,0.8002,74.1,0.8268,0.8071,0.8081,0.6362,0.7119,0.764
RandomForest,1011,H3K9ac-H3K27ac-H3K27me3,,71.6,0.8085,74.9,0.8344,0.818,0.7859,0.6873,0.7333,0.802
RandomForest,123,H3K9ac-H3K27ac-H3K27me3,,76.3,0.8509,76.4,0.8403,0.841,0.8048,0.687,0.7412,0.816
RandomForest,42,H3K9ac-H3K27ac-H3K27me3,,77.1,0.8445,77.8,0.8541,0.8462,0.791,0.7318,0.7603,0.815
RandomForest,456,H3K9ac-H3K27ac-H3K27me3,,77.2,0.8519,75.6,0.8298,0.8128,0.7801,0.6934,0.7342,0.825
RandomForest,789,H3K9ac-H3K27ac-H3K27me3,,73.9,0.816,75.0,0.8447,0.8283,0.8063,0.662,0.7271,0.794
RandomForest,1011,H3K9me3-H3K27ac-H3K27me3,,70.2,0.7963,73.7,0.8281,0.8217,0.771,0.6773,0.7211,0.788
RandomForest,123,H3K9me3-H3K27ac-H3K27me3,,74.7,0.8377,74.9,0.8268,0.8168,0.789,0.6687,0.7239,0.805
RandomForest,42,H3K9me3-H3K27ac-H3K27me3,,77.1,0.8409,77.3,0.8569,0.842,0.7873,0.7235,0.7541,0.808
RandomForest,456,H3K9me3-H3K27ac-H3K27me3,,76.1,0.8365,74.6,0.8173,0.7997,0.7673,0.6852,0.7239,0.823
RandomForest,789,H3K9me3-H3K27ac-H3K27me3,,72.4,0.8015,74.7,0.8344,0.8249,0.7894,0.6779,0.7294,0.798
RandomForest,1011,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,71.7,0.8019,75.5,0.8376,0.8156,0.7862,0.7032,0.7424,0.824
RandomForest,123,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,77.0,0.8555,76.7,0.8411,0.8419,0.7859,0.7236,0.7534,0.852
RandomForest,42,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,75.8,0.8455,77.9,0.857,0.8429,0.7863,0.7422,0.7636,0.835
RandomForest,456,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,77.5,0.8591,76.0,0.8341,0.8051,0.7733,0.716,0.7436,0.836
RandomForest,789,H3K4me3-H3K9ac-H3K9me3-H3K27ac,,73.5,0.8097,76.0,0.8463,0.8355,0.8009,0.6958,0.7447,0.828
RandomForest,1011,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,72.2,0.799,74.0,0.8246,0.7907,0.7713,0.6853,0.7257,0.799
RandomForest,123,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,75.7,0.8442,74.6,0.831,0.8298,0.7755,0.6809,0.7251,0.811
RandomForest,42,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,74.8,0.8252,75.7,0.837,0.8164,0.7621,0.7193,0.7401,0.809
RandomForest,456,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,77.1,0.8505,75.1,0.817,0.7918,0.7627,0.7078,0.7343,0.833
RandomForest,789,H3K4me3-H3K9ac-H3K9me3-H3K27me3,,72.4,0.7976,74.9,0.8345,0.8239,0.7944,0.6759,0.7304,0.819
RandomForest,1011,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,71.4,0.8046,74.7,0.835,0.812,0.7724,0.7032,0.7362,0.816
RandomForest,123,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,77.1,0.8538,76.7,0.8423,0.8457,0.791,0.7154,0.7513,0.858
RandomForest,42,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,76.6,0.8434,77.9,0.859,0.8499,0.7851,0.7443,0.7641,0.845
RandomForest,456,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,77.0,0.8569,76.1,0.8337,0.8086,0.7751,0.716,0.7444,0.84
RandomForest,789,H3K4me3-H3K9ac-H3K27ac-H3K27me3,,73.9,0.8124,75.8,0.8426,0.8322,0.8014,0.6899,0.7415,0.827
RandomForest,1011,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,71.7,0.8018,74.0,0.8339,0.8202,0.7665,0.6932,0.728,0.827
RandomForest,123,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,76.7,0.8523,76.4,0.8349,0.8324,0.7909,0.7073,0.7468,0.85
RandomForest,42,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,75.9,0.843,77.2,0.8531,0.8382,0.7744,0.7422,0.758,0.837
RandomForest,456,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,76.6,0.8522,75.2,0.8314,0.8022,0.7621,0.7119,0.7362,0.835
RandomForest,789,H3K4me3-H3K9me3-H3K27ac-H3K27me3,,73.9,0.8079,75.4,0.8396,0.8313,0.7888,0.6978,0.7405,0.824
RandomForest,1011,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,71.5,0.8074,74.5,0.8354,0.8211,0.78,0.6853,0.7296,0.809
RandomForest,123,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,77.2,0.8515,75.9,0.8396,0.84,0.7953,0.687,0.7372,0.814
RandomForest,42,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,77.0,0.8462,77.6,0.8544,0.8445,0.7837,0.738,0.7602,0.817
RandomForest,456,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,76.9,0.8519,76.0,0.8323,0.8123,0.7808,0.7037,0.7403,0.836
RandomForest,789,H3K9ac-H3K9me3-H3K27ac-H3K27me3,,73.4,0.8154,75.0,0.8426,0.8284,0.7963,0.6759,0.7312,0.816
RandomForest,1011,H3K4me3-H3K9ac-H3K9me3-H3K27ac-H3K27me3,,71.2,0.8032,75.0,0.8376,0.8155,0.7851,0.6912,0.7352,0.83
RandomForest,123,H3K4me3-H3K9ac-H3K9me3-H3K27ac-H3K27me3,,76.5,0.8525,77.1,0.8431,0.8451,0.7955,0.7195,0.7556,0.852
RandomForest,42,H3K4me3-H3K9ac-H3K9me3-H3K27ac-H3K27me3,,77.5,0.8459,77.7,0.8555,0.8392,0.778,0.7505,0.764,0.844
RandomForest,456,H3K4me3-H3K9ac-H3K9me3-H3K27ac-H3K27me3,,77.4,0.8576,76.5,0.8366,0.8124,0.777,0.7243,0.7497,0.848
RandomForest,789,H3K4me3-H3K9ac-H3K9me3-H3K27ac-H3K27me3,,73.2,0.8132,76.4,0.845,0.8389,0.8027,0.7038,0.75,0.831
