train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6909,50.52,0.51,0.6848,60.32,0.6
0.6811,66.05,0.66,0.6725,74.16,0.74
0.6674,74.65,0.75,0.6557,75.21,0.75
0.6474,76.13,0.76,0.6326,75.68,0.76
0.6214,76.38,0.76,0.6053,75.78,0.76
0.593,76.55,0.77,0.5793,75.9,0.76
0.5689,76.58,0.77,0.5611,75.87,0.76
0.5537,76.29,0.76,0.551,75.95,0.76
0.5434,76.48,0.76,0.5458,75.95,0.76
0.5393,76.59,0.77,0.5428,75.9,0.76
0.5365,76.66,0.77,0.5412,75.72,0.76
0.5337,76.63,0.77,0.5392,76.1,0.76
0.5319,76.77,0.77,0.538,76.18,0.76
0.5305,76.94,0.77,0.5369,76.32,0.76
0.5289,77.16,0.77,0.5363,76.28,0.76
0.5269,77.13,0.77,0.5354,76.45,0.76
0.5267,77.21,0.77,0.5346,76.55,0.77
0.5247,77.15,0.77,0.5344,76.52,0.77
0.5239,77.25,0.77,0.5336,76.63,0.77
0.5255,77.27,0.77,0.533,76.66,0.77
0.5234,77.25,0.77,0.5325,76.67,0.77
0.5219,77.28,0.77,0.5321,76.66,0.77
0.5213,77.31,0.77,0.532,76.71,0.77
0.5212,77.31,0.77,0.5314,76.72,0.77
0.5208,77.42,0.77,0.5309,76.75,0.77
0.5199,77.35,0.77,0.5306,76.71,0.77
0.5195,77.31,0.77,0.5303,76.75,0.77
0.5188,77.58,0.78,0.53,76.75,0.77
0.5185,77.36,0.77,0.5296,76.81,0.77
0.5185,77.29,0.77,0.5292,76.85,0.77
0.5172,77.38,0.77,0.5293,76.86,0.77
0.5166,77.47,0.77,0.5289,76.96,0.77
0.5168,77.38,0.77,0.5285,76.98,0.77
0.5166,77.4,0.77,0.5282,77.05,0.77
0.5157,77.47,0.77,0.528,77.05,0.77
0.5144,77.5,0.77,0.5284,77.01,0.77
0.5157,77.55,0.78,0.5275,77.17,0.77
0.5149,77.61,0.78,0.5273,77.12,0.77
0.5152,77.59,0.78,0.527,77.16,0.77
0.5133,77.71,0.78,0.527,77.13,0.77
0.5128,77.56,0.78,0.5268,77.12,0.77
0.5144,77.66,0.78,0.5266,77.24,0.77
0.5125,77.61,0.78,0.5264,77.12,0.77
0.5116,77.5,0.77,0.5272,77.08,0.77
0.5123,77.67,0.78,0.5263,77.24,0.77
0.5117,77.65,0.78,0.5259,77.27,0.77
0.5117,77.69,0.78,0.5257,77.32,0.77
0.5103,77.58,0.78,0.5255,77.31,0.77
0.5098,77.67,0.78,0.5254,77.36,0.77
0.5112,77.61,0.78,0.5255,77.28,0.77
0.5091,77.66,0.78,0.5254,77.29,0.77
0.5093,77.61,0.78,0.5253,77.32,0.77
0.5089,77.78,0.78,0.5249,77.31,0.77
0.5095,77.71,0.78,0.5248,77.29,0.77
0.507,77.74,0.78,0.5249,77.29,0.77
0.5084,77.75,0.78,0.5251,77.23,0.77
0.5081,77.79,0.78,0.5246,77.28,0.77
0.507,77.77,0.78,0.5247,77.25,0.77
0.5063,77.75,0.78,0.5245,77.27,0.77
0.5078,77.94,0.78,0.5244,77.29,0.77
0.5053,77.86,0.78,0.5245,77.28,0.77
0.5056,77.78,0.78,0.5247,77.25,0.77
0.5081,77.67,0.78,0.525,77.2,0.77
0.5066,77.94,0.78,0.5243,77.24,0.77
0.5045,77.89,0.78,0.5244,77.24,0.77
0.5058,77.93,0.78,0.5241,77.23,0.77
0.5042,78.04,0.78,0.5242,77.16,0.77
0.504,77.96,0.78,0.5245,77.24,0.77
0.5032,77.78,0.78,0.525,77.24,0.77
0.503,77.97,0.78,0.5244,77.31,0.77
0.5047,77.79,0.78,0.5247,77.29,0.77
0.504,78.08,0.78,0.5241,77.33,0.77
0.503,77.86,0.78,0.5243,77.29,0.77
0.5022,78.15,0.78,0.5244,77.28,0.77
0.5021,78.12,0.78,0.5243,77.29,0.77
0.5022,78.12,0.78,0.5249,77.32,0.77
0.5016,78.23,0.78,0.5245,77.28,0.77
0.5012,78.23,0.78,0.5257,77.28,0.77
0.5023,78.04,0.78,0.5245,77.31,0.77
0.5012,78.09,0.78,0.5245,77.32,0.77
0.5,78.29,0.78,0.5246,77.43,0.77
0.4999,78.04,0.78,0.5253,77.31,0.77
0.5,78.16,0.78,0.5249,77.31,0.77
0.4998,78.16,0.78,0.525,77.44,0.77
0.4992,78.31,0.78,0.5251,77.31,0.77
0.499,78.25,0.78,0.525,77.35,0.77
0.4985,78.23,0.78,0.5254,77.27,0.77
0.4985,78.23,0.78,0.526,77.39,0.77
0.4984,78.13,0.78,0.5257,77.25,0.77
0.4986,78.17,0.78,0.5255,77.46,0.77
0.4983,78.19,0.78,0.5252,77.38,0.77
0.4974,78.38,0.78,0.5258,77.23,0.77
0.4969,78.21,0.78,0.5253,77.39,0.77
0.4965,78.36,0.78,0.5255,77.36,0.77
0.4966,78.39,0.78,0.5254,77.43,0.77
0.4968,78.29,0.78,0.5263,77.4,0.77
0.4962,78.33,0.78,0.5258,77.44,0.77
0.4953,78.43,0.78,0.5255,77.36,0.77
0.4965,78.42,0.78,0.5258,77.38,0.77
0.4952,78.47,0.78,0.526,77.38,0.77
