train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6784,67.96,0.68,0.6577,75.83,0.76
0.6416,75.74,0.76,0.616,75.74,0.76
0.6019,75.93,0.76,0.5824,75.44,0.75
0.5735,75.67,0.76,0.5641,75.38,0.75
0.5581,75.63,0.76,0.556,75.6,0.76
0.5506,75.88,0.76,0.5519,75.61,0.76
0.545,75.96,0.76,0.5491,75.64,0.76
0.5429,76.16,0.76,0.5465,75.63,0.76
0.5415,76.27,0.76,0.5444,75.69,0.76
0.5384,76.63,0.77,0.5428,75.75,0.76
0.5367,76.7,0.77,0.5425,75.67,0.76
0.5353,76.73,0.77,0.5402,76.06,0.76
0.5327,76.89,0.77,0.5391,76.2,0.76
0.5306,76.86,0.77,0.5384,76.14,0.76
0.5307,76.88,0.77,0.5378,76.17,0.76
0.5301,76.96,0.77,0.5366,76.28,0.76
0.5291,76.98,0.77,0.5361,76.25,0.76
0.5275,76.93,0.77,0.5358,76.28,0.76
0.5275,77.01,0.77,0.5354,76.29,0.76
0.5258,77.0,0.77,0.5346,76.37,0.76
0.5248,77.17,0.77,0.5344,76.35,0.76
0.5242,77.21,0.77,0.5347,76.32,0.76
0.5243,77.09,0.77,0.5336,76.47,0.76
0.5231,77.06,0.77,0.5334,76.44,0.76
0.5227,77.13,0.77,0.533,76.48,0.76
0.5211,77.17,0.77,0.5329,76.47,0.76
0.5217,77.13,0.77,0.5344,76.32,0.76
0.5215,77.27,0.77,0.5324,76.49,0.76
0.5208,77.21,0.77,0.533,76.44,0.76
0.5202,77.24,0.77,0.5325,76.49,0.76
0.5222,77.24,0.77,0.5319,76.56,0.77
0.5212,77.31,0.77,0.5316,76.67,0.77
0.5195,77.17,0.77,0.5317,76.63,0.77
0.5204,77.24,0.77,0.5318,76.59,0.77
0.5211,77.23,0.77,0.5313,76.59,0.77
0.5186,77.38,0.77,0.5327,76.51,0.77
0.5174,77.27,0.77,0.5318,76.55,0.77
0.5179,77.24,0.77,0.5314,76.78,0.77
0.5174,77.36,0.77,0.5314,76.54,0.77
0.5178,77.25,0.77,0.5321,76.55,0.77
0.5182,77.36,0.77,0.5313,76.62,0.77
0.5183,77.39,0.77,0.5311,76.71,0.77
0.5185,77.4,0.77,0.531,76.78,0.77
0.517,77.46,0.77,0.5313,76.64,0.77
0.5166,77.42,0.77,0.5326,76.55,0.77
0.5172,77.44,0.77,0.5312,76.72,0.77
0.5165,77.38,0.77,0.5313,76.77,0.77
0.5158,77.54,0.78,0.5328,76.56,0.77
0.5166,77.56,0.78,0.5315,76.7,0.77
0.5164,77.52,0.78,0.5312,76.75,0.77
0.5169,77.51,0.78,0.5311,76.77,0.77
0.515,77.43,0.77,0.5315,76.68,0.77
0.5144,77.43,0.77,0.5314,76.72,0.77
0.5157,77.62,0.78,0.5315,76.7,0.77
0.516,77.56,0.78,0.5315,76.77,0.77
0.5148,77.54,0.78,0.5322,76.63,0.77
0.5137,77.55,0.78,0.5321,76.66,0.77
0.5145,77.4,0.77,0.5359,76.59,0.77
0.5142,77.5,0.77,0.5317,76.78,0.77
0.5148,77.46,0.77,0.5315,76.68,0.77
0.5136,77.58,0.78,0.5318,76.75,0.77
0.5137,77.62,0.78,0.5322,76.71,0.77
0.5149,77.56,0.78,0.5318,76.68,0.77
0.5135,77.54,0.78,0.5319,76.66,0.77
0.5145,77.58,0.78,0.533,76.67,0.77
0.5139,77.54,0.78,0.5323,76.71,0.77
0.5133,77.61,0.78,0.5322,76.62,0.77
0.5122,77.77,0.78,0.5345,76.75,0.77
0.513,77.54,0.78,0.5342,76.71,0.77
0.5135,77.69,0.78,0.5333,76.71,0.77
0.5126,77.66,0.78,0.5326,76.62,0.77
0.5135,77.73,0.78,0.532,76.58,0.77
0.5121,77.63,0.78,0.5333,76.63,0.77
0.5122,77.59,0.78,0.5323,76.55,0.77
0.5133,77.67,0.78,0.5323,76.6,0.77
0.5123,77.54,0.78,0.5321,76.58,0.77
0.5141,77.61,0.78,0.5347,76.71,0.77
0.5132,77.73,0.78,0.5324,76.59,0.77
0.5143,77.7,0.78,0.5323,76.58,0.77
0.5123,77.54,0.78,0.533,76.63,0.77
0.5109,77.71,0.78,0.5323,76.6,0.77
0.5117,77.86,0.78,0.5334,76.75,0.77
0.5112,77.59,0.78,0.5325,76.56,0.77
0.5119,77.79,0.78,0.5324,76.51,0.77
0.5112,77.81,0.78,0.5338,76.78,0.77
0.5119,77.74,0.78,0.5334,76.72,0.77
0.5113,77.82,0.78,0.534,76.63,0.77
0.5106,77.9,0.78,0.5325,76.48,0.76
0.5116,77.83,0.78,0.5328,76.51,0.77
0.5107,77.81,0.78,0.5332,76.49,0.76
0.5112,77.71,0.78,0.5328,76.55,0.77
0.5109,77.62,0.78,0.5339,76.71,0.77
0.5101,77.67,0.78,0.5367,76.78,0.77
0.5119,77.89,0.78,0.5331,76.64,0.77
0.5103,77.69,0.78,0.533,76.52,0.77
0.509,77.83,0.78,0.5353,76.63,0.77
0.51,77.83,0.78,0.5334,76.55,0.77
0.5095,77.69,0.78,0.5344,76.7,0.77
0.5124,77.69,0.78,0.535,76.74,0.77
0.5107,77.86,0.78,0.5337,76.64,0.77
