train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6828,50.03,0.5,0.6665,72.93,0.73
0.654,69.21,0.69,0.6315,76.33,0.76
0.6193,76.82,0.77,0.5988,75.9,0.76
0.5899,76.31,0.76,0.5758,75.76,0.76
0.5701,75.93,0.76,0.5644,74.99,0.75
0.5571,75.98,0.76,0.5569,75.27,0.75
0.5506,75.9,0.76,0.5531,75.4,0.75
0.5463,76.09,0.76,0.5504,75.3,0.75
0.5428,76.15,0.76,0.5474,76.03,0.76
0.5395,76.25,0.76,0.545,76.07,0.76
0.5373,76.52,0.77,0.5432,76.18,0.76
0.5353,76.78,0.77,0.5414,75.99,0.76
0.532,76.74,0.77,0.54,76.25,0.76
0.5304,76.85,0.77,0.5384,76.28,0.76
0.5295,76.97,0.77,0.5372,76.4,0.76
0.5282,77.01,0.77,0.5363,76.39,0.76
0.5273,76.94,0.77,0.5354,76.45,0.76
0.5258,77.11,0.77,0.5347,76.54,0.77
0.5252,77.09,0.77,0.534,76.59,0.77
0.5235,77.15,0.77,0.5334,76.51,0.77
0.5234,77.23,0.77,0.5328,76.55,0.77
0.5222,77.08,0.77,0.5329,76.49,0.76
0.5208,77.11,0.77,0.532,76.6,0.77
0.5203,77.33,0.77,0.5315,76.58,0.77
0.5206,77.19,0.77,0.5309,76.59,0.77
0.5183,77.24,0.77,0.5311,76.56,0.77
0.5191,77.28,0.77,0.5303,76.72,0.77
0.518,77.32,0.77,0.5303,76.74,0.77
0.5178,77.32,0.77,0.5311,76.64,0.77
0.5171,77.31,0.77,0.5294,76.74,0.77
0.5165,77.29,0.77,0.5296,76.9,0.77
0.5161,77.25,0.77,0.5289,76.86,0.77
0.5149,77.43,0.77,0.5288,76.75,0.77
0.5145,77.46,0.77,0.5288,76.91,0.77
0.5158,77.35,0.77,0.5285,76.9,0.77
0.5156,77.44,0.77,0.5285,76.9,0.77
0.5139,77.4,0.77,0.5287,76.9,0.77
0.5133,77.48,0.77,0.5282,76.94,0.77
0.5127,77.56,0.78,0.5282,76.91,0.77
0.5127,77.39,0.77,0.5282,76.94,0.77
0.5124,77.54,0.78,0.5334,76.59,0.77
0.5137,77.54,0.78,0.5282,76.97,0.77
0.5124,77.67,0.78,0.5287,76.91,0.77
0.5124,77.51,0.78,0.5288,76.93,0.77
0.5121,77.44,0.77,0.5283,76.97,0.77
0.5109,77.63,0.78,0.5288,76.89,0.77
0.5111,77.44,0.77,0.5279,77.04,0.77
0.5103,77.69,0.78,0.5289,76.9,0.77
0.512,77.61,0.78,0.5282,77.0,0.77
0.5106,77.75,0.78,0.5289,76.91,0.77
0.5104,77.82,0.78,0.5279,77.04,0.77
0.5102,77.7,0.78,0.5283,77.0,0.77
0.5114,77.77,0.78,0.5279,77.0,0.77
0.5099,77.73,0.78,0.5283,76.9,0.77
0.5088,77.75,0.78,0.5289,77.01,0.77
0.5099,77.92,0.78,0.528,76.94,0.77
0.5081,77.9,0.78,0.5286,76.94,0.77
0.51,77.82,0.78,0.528,76.96,0.77
0.5086,77.71,0.78,0.5286,76.91,0.77
0.5088,77.75,0.78,0.5282,76.93,0.77
0.5096,77.9,0.78,0.5282,76.93,0.77
0.5079,77.75,0.78,0.5292,76.96,0.77
0.5085,77.74,0.78,0.5288,76.96,0.77
0.5073,77.65,0.78,0.5296,76.98,0.77
0.5077,77.82,0.78,0.529,76.98,0.77
0.5082,77.74,0.78,0.529,77.0,0.77
0.5077,77.85,0.78,0.5283,76.9,0.77
0.5081,77.89,0.78,0.529,77.0,0.77
0.5068,77.83,0.78,0.5289,76.91,0.77
0.507,77.97,0.78,0.5288,76.96,0.77
0.5069,77.67,0.78,0.5303,76.97,0.77
0.506,77.81,0.78,0.5289,76.86,0.77
0.5066,77.88,0.78,0.529,76.83,0.77
0.5067,77.94,0.78,0.5288,76.91,0.77
0.5054,77.81,0.78,0.5295,76.83,0.77
0.5054,77.83,0.78,0.5289,76.86,0.77
0.506,77.86,0.78,0.5291,76.82,0.77
0.5052,78.05,0.78,0.5294,76.81,0.77
0.5059,77.69,0.78,0.5296,76.9,0.77
0.5062,77.98,0.78,0.5291,76.9,0.77
0.5064,77.96,0.78,0.5295,76.97,0.77
0.5054,77.97,0.78,0.5297,76.83,0.77
0.5047,77.94,0.78,0.5292,76.79,0.77
0.5068,77.89,0.78,0.5294,76.81,0.77
0.5062,77.94,0.78,0.5295,76.75,0.77
0.5053,78.05,0.78,0.5292,76.82,0.77
0.5054,77.88,0.78,0.5294,76.83,0.77
0.5028,77.86,0.78,0.5297,76.78,0.77
0.5027,77.81,0.78,0.5307,76.93,0.77
0.5043,78.01,0.78,0.5301,76.96,0.77
0.5042,77.98,0.78,0.5295,76.78,0.77
0.503,77.94,0.78,0.5299,77.01,0.77
0.5044,77.96,0.78,0.5317,76.94,0.77
0.5042,77.97,0.78,0.5306,76.78,0.77
0.5029,78.01,0.78,0.5298,76.79,0.77
0.5019,77.93,0.78,0.5323,76.87,0.77
0.5034,78.02,0.78,0.53,76.96,0.77
0.5033,78.01,0.78,0.5298,76.78,0.77
0.5017,77.98,0.78,0.53,76.78,0.77
0.5023,78.02,0.78,0.5312,76.83,0.77
