train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6734,56.03,0.56,0.6533,73.77,0.74
0.6395,74.51,0.75,0.6192,75.87,0.76
0.6075,76.69,0.77,0.5915,76.05,0.76
0.5822,76.9,0.77,0.5734,76.05,0.76
0.5656,76.77,0.77,0.5636,75.91,0.76
0.5561,76.56,0.77,0.5565,76.11,0.76
0.5493,76.58,0.77,0.5521,76.21,0.76
0.5445,76.63,0.77,0.5487,76.2,0.76
0.5396,76.71,0.77,0.5456,76.22,0.76
0.537,76.83,0.77,0.5446,75.75,0.76
0.5341,76.96,0.77,0.5413,76.22,0.76
0.5323,77.01,0.77,0.5401,76.18,0.76
0.5296,77.11,0.77,0.5386,76.4,0.76
0.5273,77.42,0.77,0.5374,76.6,0.77
0.5265,77.15,0.77,0.5367,76.51,0.77
0.5239,77.24,0.77,0.5363,76.58,0.77
0.5234,77.19,0.77,0.5354,76.59,0.77
0.5229,77.16,0.77,0.5346,76.68,0.77
0.5218,77.35,0.77,0.5341,76.72,0.77
0.5214,77.21,0.77,0.5335,76.82,0.77
0.5215,77.33,0.77,0.5331,76.79,0.77
0.5193,77.33,0.77,0.5328,76.87,0.77
0.5212,77.47,0.77,0.5327,76.82,0.77
0.5182,77.46,0.77,0.532,76.79,0.77
0.5183,77.46,0.77,0.5315,76.94,0.77
0.5175,77.55,0.78,0.5321,76.81,0.77
0.5173,77.44,0.77,0.531,76.87,0.77
0.517,77.52,0.78,0.5309,76.85,0.77
0.5154,77.62,0.78,0.5306,76.87,0.77
0.5148,77.62,0.78,0.5303,76.86,0.77
0.5143,77.55,0.78,0.53,77.05,0.77
0.5145,77.65,0.78,0.5298,76.97,0.77
0.5127,77.61,0.78,0.5301,76.87,0.77
0.5131,77.65,0.78,0.5288,77.2,0.77
0.5129,77.63,0.78,0.5287,77.19,0.77
0.5121,77.66,0.78,0.5287,77.06,0.77
0.512,77.75,0.78,0.5286,77.2,0.77
0.511,77.69,0.78,0.5285,77.16,0.77
0.5109,77.65,0.78,0.5282,77.13,0.77
0.51,77.66,0.78,0.528,77.24,0.77
0.5096,77.67,0.78,0.528,77.05,0.77
0.51,77.73,0.78,0.528,77.02,0.77
0.51,77.83,0.78,0.5274,77.2,0.77
0.5084,77.9,0.78,0.5273,77.15,0.77
0.5086,77.73,0.78,0.5277,77.04,0.77
0.5077,77.75,0.78,0.5272,77.12,0.77
0.5063,77.77,0.78,0.5279,77.0,0.77
0.5056,77.96,0.78,0.5274,77.09,0.77
0.5067,77.79,0.78,0.5272,77.2,0.77
0.5064,77.88,0.78,0.5267,77.15,0.77
0.5071,77.9,0.78,0.527,77.1,0.77
0.5059,77.78,0.78,0.5282,77.08,0.77
0.5056,77.73,0.78,0.5267,77.12,0.77
0.5054,77.78,0.78,0.5268,77.15,0.77
0.5047,77.82,0.78,0.528,77.02,0.77
0.5041,77.83,0.78,0.5264,77.12,0.77
0.5041,77.85,0.78,0.5285,76.97,0.77
0.5037,77.93,0.78,0.5269,77.13,0.77
0.5047,77.94,0.78,0.5261,77.23,0.77
0.5047,77.88,0.78,0.5262,77.23,0.77
0.5039,77.89,0.78,0.5261,77.16,0.77
0.5021,78.0,0.78,0.5261,77.16,0.77
0.5019,78.05,0.78,0.5259,77.17,0.77
0.5029,78.0,0.78,0.5262,77.21,0.77
0.5013,77.89,0.78,0.5277,77.13,0.77
0.5008,78.0,0.78,0.5262,77.17,0.77
0.5002,78.11,0.78,0.5264,77.19,0.77
0.5,78.11,0.78,0.5263,77.15,0.77
0.5001,78.05,0.78,0.5263,77.1,0.77
0.5009,78.05,0.78,0.5266,77.13,0.77
0.4993,78.24,0.78,0.5274,77.19,0.77
0.4991,78.2,0.78,0.5266,77.32,0.77
0.5004,78.23,0.78,0.528,77.16,0.77
0.4979,78.28,0.78,0.5265,77.36,0.77
0.4983,78.19,0.78,0.5268,77.31,0.77
0.4996,78.05,0.78,0.5265,77.29,0.77
0.4985,78.28,0.78,0.5265,77.27,0.77
0.4971,78.32,0.78,0.5292,77.13,0.77
0.4984,78.38,0.78,0.5279,77.15,0.77
0.498,78.35,0.78,0.5269,77.35,0.77
0.4974,78.28,0.78,0.5271,77.36,0.77
0.4959,78.21,0.78,0.5293,77.19,0.77
0.4954,78.39,0.78,0.5281,77.17,0.77
0.4977,78.35,0.78,0.5271,77.32,0.77
0.496,78.38,0.78,0.528,77.28,0.77
0.4941,78.35,0.78,0.5273,77.36,0.77
0.4941,78.42,0.78,0.5275,77.29,0.77
0.4945,78.32,0.78,0.5289,77.36,0.77
0.4944,78.48,0.78,0.5277,77.4,0.77
0.4949,78.4,0.78,0.5272,77.4,0.77
0.4952,78.56,0.79,0.5277,77.4,0.77
0.4951,78.62,0.79,0.528,77.4,0.77
0.4932,78.44,0.78,0.5287,77.35,0.77
0.4937,78.54,0.79,0.5286,77.4,0.77
0.4931,78.36,0.78,0.5292,77.38,0.77
0.4931,78.55,0.79,0.5278,77.39,0.77
0.4931,78.54,0.79,0.5291,77.16,0.77
0.4911,78.52,0.79,0.5281,77.46,0.77
0.4919,78.59,0.79,0.5283,77.47,0.77
0.4923,78.63,0.79,0.5306,77.24,0.77
