train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6812,57.6,0.58,0.6625,74.39,0.74
0.6482,75.62,0.76,0.6246,75.49,0.75
0.6106,75.93,0.76,0.5905,75.48,0.75
0.5795,76.13,0.76,0.5686,75.03,0.75
0.5597,75.98,0.76,0.5575,74.92,0.75
0.5496,75.9,0.76,0.5519,75.07,0.75
0.5455,76.02,0.76,0.5487,75.19,0.75
0.5413,76.06,0.76,0.5467,75.08,0.75
0.5396,76.0,0.76,0.5458,75.11,0.75
0.5367,76.13,0.76,0.5431,75.44,0.75
0.5344,76.33,0.76,0.5421,75.83,0.76
0.5335,76.24,0.76,0.5411,75.57,0.76
0.5326,76.43,0.76,0.5402,75.79,0.76
0.5312,76.52,0.77,0.5397,75.99,0.76
0.5295,76.42,0.76,0.5396,75.71,0.76
0.5289,76.38,0.76,0.5389,76.02,0.76
0.5287,76.36,0.76,0.5387,75.98,0.76
0.5299,76.59,0.77,0.5384,75.93,0.76
0.5263,76.54,0.77,0.5381,76.05,0.76
0.528,76.48,0.76,0.538,75.88,0.76
0.5277,76.59,0.77,0.5372,76.07,0.76
0.5264,76.65,0.77,0.5368,76.06,0.76
0.5261,76.44,0.76,0.5369,76.02,0.76
0.5254,76.55,0.77,0.5365,76.17,0.76
0.5242,76.56,0.77,0.5374,75.99,0.76
0.525,76.58,0.77,0.5375,75.99,0.76
0.5233,76.7,0.77,0.536,76.09,0.76
0.5233,76.48,0.76,0.5359,76.22,0.76
0.5241,76.63,0.77,0.5363,76.1,0.76
0.5244,76.56,0.77,0.5353,76.22,0.76
0.5237,76.6,0.77,0.5363,76.05,0.76
0.5233,76.62,0.77,0.5351,76.21,0.76
0.5216,76.38,0.76,0.535,76.24,0.76
0.5224,76.56,0.77,0.5349,76.22,0.76
0.523,76.62,0.77,0.5343,76.32,0.76
0.5215,76.51,0.77,0.5342,76.26,0.76
0.5214,76.56,0.77,0.5345,76.28,0.76
0.5204,76.56,0.77,0.5341,76.32,0.76
0.5217,76.6,0.77,0.5339,76.3,0.76
0.52,76.62,0.77,0.5344,76.33,0.76
0.5205,76.47,0.76,0.534,76.32,0.76
0.5196,76.46,0.76,0.5342,76.24,0.76
0.5195,76.6,0.77,0.5337,76.35,0.76
0.519,76.71,0.77,0.534,76.24,0.76
0.5202,76.79,0.77,0.5336,76.37,0.76
0.5186,76.66,0.77,0.5334,76.36,0.76
0.5191,76.48,0.76,0.5333,76.35,0.76
0.518,76.56,0.77,0.5331,76.3,0.76
0.5192,76.69,0.77,0.5336,76.44,0.76
0.519,76.66,0.77,0.5331,76.41,0.76
0.5168,76.62,0.77,0.5332,76.35,0.76
0.5172,76.63,0.77,0.5332,76.33,0.76
0.5173,76.65,0.77,0.5326,76.37,0.76
0.517,76.73,0.77,0.5327,76.41,0.76
0.5173,76.6,0.77,0.5327,76.39,0.76
0.5158,76.81,0.77,0.5329,76.37,0.76
0.5168,76.77,0.77,0.5325,76.41,0.76
0.5162,76.73,0.77,0.5325,76.49,0.76
0.5163,76.82,0.77,0.5325,76.49,0.76
0.5154,76.69,0.77,0.5324,76.56,0.77
0.5156,76.67,0.77,0.5332,76.49,0.76
0.5151,76.83,0.77,0.5326,76.47,0.76
0.514,76.9,0.77,0.5324,76.66,0.77
0.5143,76.82,0.77,0.5321,76.71,0.77
0.5153,76.83,0.77,0.5324,76.59,0.77
0.5144,76.92,0.77,0.533,76.44,0.76
0.5142,76.93,0.77,0.5322,76.67,0.77
0.5138,76.78,0.77,0.5318,76.72,0.77
0.5129,77.02,0.77,0.5325,76.55,0.77
0.5148,76.88,0.77,0.5324,76.63,0.77
0.5135,76.92,0.77,0.5318,76.63,0.77
0.5125,77.04,0.77,0.5321,76.56,0.77
0.5129,77.13,0.77,0.532,76.62,0.77
0.5118,76.97,0.77,0.5321,76.55,0.77
0.5142,76.9,0.77,0.5326,76.66,0.77
0.5116,76.9,0.77,0.5318,76.74,0.77
0.5136,77.02,0.77,0.5317,76.62,0.77
0.5128,76.98,0.77,0.5318,76.63,0.77
0.5114,77.23,0.77,0.5318,76.63,0.77
0.5124,77.15,0.77,0.5316,76.59,0.77
0.5104,76.9,0.77,0.5322,76.74,0.77
0.5107,76.96,0.77,0.5328,76.58,0.77
0.5114,76.96,0.77,0.5328,76.58,0.77
0.512,77.19,0.77,0.5316,76.62,0.77
0.5116,77.04,0.77,0.5316,76.75,0.77
0.5121,77.06,0.77,0.5315,76.63,0.77
0.5094,77.09,0.77,0.5316,76.68,0.77
0.5098,76.88,0.77,0.532,76.63,0.77
0.5103,77.0,0.77,0.5321,76.54,0.77
0.5091,77.09,0.77,0.5317,76.81,0.77
0.5092,77.05,0.77,0.5314,76.77,0.77
0.5095,77.21,0.77,0.5313,76.66,0.77
0.5094,77.24,0.77,0.5317,76.64,0.77
0.5074,77.23,0.77,0.5314,76.74,0.77
0.5091,77.13,0.77,0.5317,76.77,0.77
0.5085,77.29,0.77,0.5314,76.7,0.77
0.5086,77.21,0.77,0.5341,76.43,0.76
0.5081,77.11,0.77,0.5323,76.79,0.77
0.5074,77.31,0.77,0.5317,76.68,0.77
0.5082,77.21,0.77,0.5319,76.62,0.77
