train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6871,50.01,0.5,0.6733,49.99,0.5
0.662,50.14,0.5,0.6443,50.28,0.5
0.6328,73.0,0.73,0.614,75.86,0.76
0.6038,76.73,0.77,0.5905,76.35,0.76
0.5813,77.17,0.77,0.5734,76.4,0.76
0.5657,77.08,0.77,0.5616,76.25,0.76
0.5521,77.24,0.77,0.5536,76.18,0.76
0.5458,77.06,0.77,0.5482,76.03,0.76
0.5391,77.04,0.77,0.5436,76.33,0.76
0.5344,77.15,0.77,0.5404,76.44,0.76
0.5309,77.4,0.77,0.5378,76.3,0.76
0.5294,77.39,0.77,0.5354,76.45,0.76
0.5268,77.5,0.77,0.5339,76.55,0.77
0.5243,77.69,0.78,0.5327,76.55,0.77
0.5239,77.51,0.78,0.5315,76.62,0.77
0.5227,77.61,0.78,0.5307,76.63,0.77
0.521,77.78,0.78,0.5301,76.81,0.77
0.5194,77.67,0.78,0.5296,76.97,0.77
0.5176,77.81,0.78,0.5292,76.83,0.77
0.5167,77.83,0.78,0.5285,76.93,0.77
0.517,77.69,0.78,0.5279,76.98,0.77
0.5164,77.77,0.78,0.5274,77.0,0.77
0.5155,77.75,0.78,0.527,77.06,0.77
0.5146,77.61,0.78,0.5267,77.08,0.77
0.5142,77.75,0.78,0.5264,77.12,0.77
0.5142,77.62,0.78,0.5259,77.15,0.77
0.5135,77.82,0.78,0.5256,77.15,0.77
0.5125,77.77,0.78,0.5254,77.16,0.77
0.5114,77.75,0.78,0.5251,77.15,0.77
0.5123,77.75,0.78,0.5249,77.16,0.77
0.5099,77.83,0.78,0.5247,77.2,0.77
0.5102,77.85,0.78,0.5244,77.2,0.77
0.5096,77.89,0.78,0.524,77.28,0.77
0.5095,77.9,0.78,0.5236,77.31,0.77
0.5087,78.0,0.78,0.5234,77.32,0.77
0.5081,78.06,0.78,0.5232,77.43,0.77
0.508,77.94,0.78,0.5229,77.33,0.77
0.5065,78.01,0.78,0.5232,77.35,0.77
0.5063,77.96,0.78,0.5227,77.39,0.77
0.5062,78.02,0.78,0.5224,77.51,0.78
0.507,78.02,0.78,0.5221,77.44,0.77
0.5051,78.04,0.78,0.5223,77.38,0.77
0.5072,78.01,0.78,0.5218,77.46,0.77
0.5047,78.12,0.78,0.5216,77.48,0.77
0.5031,78.11,0.78,0.5218,77.44,0.77
0.504,78.19,0.78,0.5217,77.46,0.77
0.5031,78.27,0.78,0.5218,77.46,0.77
0.5047,78.13,0.78,0.5212,77.52,0.78
0.5013,78.31,0.78,0.5216,77.47,0.77
0.5017,78.17,0.78,0.521,77.51,0.78
0.503,78.31,0.78,0.5209,77.5,0.77
0.5019,78.36,0.78,0.5208,77.57,0.78
0.5001,78.21,0.78,0.5207,77.51,0.78
0.5003,78.44,0.78,0.5207,77.52,0.78
0.4998,78.23,0.78,0.5209,77.57,0.78
0.4999,78.28,0.78,0.5209,77.44,0.77
0.4993,78.25,0.78,0.5213,77.43,0.77
0.4989,78.24,0.78,0.5218,77.42,0.77
0.5001,78.32,0.78,0.5208,77.61,0.78
0.4983,78.42,0.78,0.5212,77.54,0.78
0.4989,78.5,0.78,0.521,77.62,0.78
0.4964,78.39,0.78,0.5209,77.47,0.77
0.4976,78.35,0.78,0.5208,77.48,0.77
0.4956,78.5,0.78,0.5214,77.58,0.78
0.4954,78.4,0.78,0.5212,77.52,0.78
0.4957,78.55,0.79,0.5212,77.51,0.78
0.496,78.63,0.79,0.5208,77.59,0.78
0.495,78.62,0.79,0.5208,77.55,0.78
0.4957,78.51,0.79,0.521,77.51,0.78
0.495,78.61,0.79,0.5205,77.61,0.78
0.4936,78.54,0.79,0.521,77.52,0.78
0.495,78.62,0.79,0.5208,77.66,0.78
0.495,78.52,0.79,0.5205,77.61,0.78
0.4935,78.73,0.79,0.5213,77.54,0.78
0.4925,78.54,0.79,0.5218,77.57,0.78
0.4943,78.51,0.79,0.5208,77.73,0.78
0.4932,78.59,0.79,0.5214,77.52,0.78
0.4919,78.61,0.79,0.5211,77.61,0.78
0.4916,78.71,0.79,0.521,77.59,0.78
0.4913,78.88,0.79,0.5212,77.65,0.78
0.4895,78.69,0.79,0.5217,77.61,0.78
0.4902,78.73,0.79,0.5209,77.7,0.78
0.4889,78.67,0.79,0.5221,77.58,0.78
0.488,78.83,0.79,0.521,77.63,0.78
0.4883,78.74,0.79,0.5213,77.65,0.78
0.4885,78.79,0.79,0.5211,77.66,0.78
0.4863,78.86,0.79,0.5232,77.58,0.78
0.4889,78.86,0.79,0.5219,77.62,0.78
0.4874,78.93,0.79,0.5219,77.63,0.78
0.4885,78.9,0.79,0.5217,77.65,0.78
0.4863,78.92,0.79,0.5218,77.69,0.78
0.487,78.88,0.79,0.5238,77.54,0.78
0.4883,79.04,0.79,0.522,77.62,0.78
0.4852,78.88,0.79,0.5234,77.8,0.78
0.4839,78.92,0.79,0.5225,77.65,0.78
0.4849,78.92,0.79,0.5227,77.65,0.78
0.484,78.98,0.79,0.5241,77.76,0.78
0.4844,79.09,0.79,0.5231,77.67,0.78
0.4839,79.06,0.79,0.5232,77.58,0.78
0.4823,79.17,0.79,0.5232,77.62,0.78
