train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6716,50.01,0.5,0.6455,75.48,0.75
0.6301,72.93,0.73,0.6078,76.75,0.77
0.5978,77.62,0.78,0.5834,76.77,0.77
0.576,76.78,0.77,0.5676,76.26,0.76
0.5614,76.66,0.77,0.5583,76.13,0.76
0.5519,76.2,0.76,0.5514,76.14,0.76
0.5448,76.5,0.76,0.5464,76.07,0.76
0.5392,76.5,0.76,0.5426,76.49,0.76
0.5349,76.69,0.77,0.5397,76.49,0.76
0.5321,76.86,0.77,0.5374,76.78,0.77
0.5299,77.01,0.77,0.5355,76.71,0.77
0.5282,77.08,0.77,0.5342,76.79,0.77
0.5263,77.2,0.77,0.5327,76.9,0.77
0.5254,77.24,0.77,0.5318,76.83,0.77
0.5219,77.51,0.78,0.531,76.9,0.77
0.5224,77.55,0.78,0.5302,76.97,0.77
0.5217,77.58,0.78,0.5295,77.08,0.77
0.52,77.69,0.78,0.529,77.27,0.77
0.5197,77.67,0.78,0.5287,77.4,0.77
0.5178,77.85,0.78,0.5281,77.25,0.77
0.517,77.79,0.78,0.5278,77.33,0.77
0.5158,77.85,0.78,0.528,77.29,0.77
0.5157,77.85,0.78,0.5272,77.29,0.77
0.5145,77.92,0.78,0.527,77.39,0.77
0.5145,78.0,0.78,0.5264,77.46,0.77
0.5145,78.06,0.78,0.527,77.32,0.77
0.5126,78.08,0.78,0.5264,77.44,0.77
0.5134,78.01,0.78,0.5259,77.46,0.77
0.5134,78.06,0.78,0.5256,77.48,0.77
0.5124,78.08,0.78,0.5253,77.54,0.78
0.5126,78.12,0.78,0.5252,77.38,0.77
0.5116,78.13,0.78,0.5254,77.48,0.77
0.5099,78.23,0.78,0.5268,77.44,0.77
0.5101,78.16,0.78,0.525,77.51,0.78
0.5116,78.19,0.78,0.5245,77.4,0.77
0.5093,78.2,0.78,0.5248,77.46,0.77
0.5104,78.24,0.78,0.5249,77.29,0.77
0.5088,78.04,0.78,0.5246,77.5,0.77
0.5089,78.2,0.78,0.5243,77.4,0.77
0.5086,78.29,0.78,0.5241,77.35,0.77
0.508,78.32,0.78,0.5246,77.27,0.77
0.5074,78.27,0.78,0.5246,77.38,0.77
0.5072,78.25,0.78,0.5241,77.39,0.77
0.5071,78.25,0.78,0.524,77.36,0.77
0.5091,78.35,0.78,0.5242,77.35,0.77
0.5062,78.23,0.78,0.524,77.38,0.77
0.5051,78.38,0.78,0.524,77.39,0.77
0.5064,78.17,0.78,0.5244,77.28,0.77
0.5045,78.42,0.78,0.5238,77.36,0.77
0.5053,78.47,0.78,0.5238,77.38,0.77
0.5048,78.36,0.78,0.5242,77.39,0.77
0.5073,78.29,0.78,0.5239,77.42,0.77
0.5057,78.36,0.78,0.5243,77.4,0.77
0.505,78.38,0.78,0.5248,77.42,0.77
0.5046,78.48,0.78,0.5243,77.42,0.77
0.5033,78.36,0.78,0.5239,77.33,0.77
0.503,78.48,0.78,0.5244,77.4,0.77
0.5018,78.33,0.78,0.5243,77.44,0.77
0.5024,78.42,0.78,0.5239,77.46,0.77
0.5011,78.44,0.78,0.5243,77.39,0.77
0.5014,78.43,0.78,0.5242,77.43,0.77
0.5028,78.5,0.78,0.5246,77.36,0.77
0.5031,78.48,0.78,0.5241,77.51,0.78
0.5008,78.52,0.79,0.5246,77.36,0.77
0.5008,78.52,0.79,0.5248,77.39,0.77
0.5001,78.59,0.79,0.5242,77.43,0.77
0.5004,78.62,0.79,0.5243,77.39,0.77
0.5013,78.5,0.78,0.5245,77.47,0.77
0.5007,78.52,0.79,0.5246,77.58,0.78
0.5,78.55,0.79,0.5243,77.39,0.77
0.5005,78.51,0.79,0.5242,77.46,0.77
0.4997,78.58,0.79,0.5245,77.35,0.77
0.4984,78.59,0.79,0.5255,77.4,0.77
0.4998,78.69,0.79,0.5243,77.52,0.78
0.4979,78.58,0.79,0.5246,77.39,0.77
0.4979,78.59,0.79,0.5245,77.55,0.78
0.4976,78.59,0.79,0.5245,77.5,0.77
0.4971,78.78,0.79,0.5249,77.5,0.77
0.4976,78.74,0.79,0.5244,77.43,0.77
0.4975,78.67,0.79,0.5251,77.44,0.77
0.4968,78.59,0.79,0.5247,77.39,0.77
0.4959,78.67,0.79,0.5259,77.55,0.78
0.4966,78.62,0.79,0.5252,77.4,0.77
0.4959,78.61,0.79,0.5249,77.48,0.77
0.496,78.7,0.79,0.525,77.48,0.77
0.4974,78.73,0.79,0.5254,77.42,0.77
0.4954,78.74,0.79,0.5251,77.47,0.77
0.4945,78.83,0.79,0.5257,77.43,0.77
0.4949,78.7,0.79,0.5252,77.44,0.77
0.4942,78.74,0.79,0.5254,77.48,0.77
0.496,78.71,0.79,0.5254,77.47,0.77
0.4949,78.88,0.79,0.5253,77.5,0.77
0.4927,78.75,0.79,0.5254,77.46,0.77
0.4944,78.9,0.79,0.526,77.48,0.77
0.4946,78.86,0.79,0.5259,77.43,0.77
0.4947,78.9,0.79,0.5269,77.38,0.77
0.4922,78.78,0.79,0.5259,77.51,0.78
0.4932,78.83,0.79,0.5256,77.42,0.77
0.4922,78.9,0.79,0.5257,77.46,0.77
0.4909,78.9,0.79,0.526,77.48,0.77
