train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6806,50.01,0.5,0.6583,70.73,0.71
0.6413,71.46,0.71,0.6164,75.65,0.76
0.6012,76.51,0.77,0.5819,76.2,0.76
0.5703,76.65,0.77,0.5599,76.06,0.76
0.5513,76.67,0.77,0.5483,75.95,0.76
0.5416,76.75,0.77,0.5425,75.83,0.76
0.5356,76.9,0.77,0.5392,75.94,0.76
0.5329,76.86,0.77,0.5369,75.95,0.76
0.5297,77.17,0.77,0.5353,76.09,0.76
0.5282,77.09,0.77,0.5343,76.14,0.76
0.5257,77.06,0.77,0.5332,76.36,0.76
0.5247,77.16,0.77,0.5323,76.36,0.76
0.5245,77.2,0.77,0.5315,76.45,0.76
0.5222,77.13,0.77,0.531,76.51,0.77
0.5228,77.29,0.77,0.5303,76.54,0.77
0.5224,77.33,0.77,0.5296,76.63,0.77
0.5203,77.36,0.77,0.5293,76.77,0.77
0.52,77.28,0.77,0.5287,76.66,0.77
0.5192,77.39,0.77,0.5283,76.74,0.77
0.519,77.5,0.77,0.5278,76.78,0.77
0.5174,77.35,0.77,0.5273,76.83,0.77
0.5161,77.43,0.77,0.5274,76.78,0.77
0.5162,77.46,0.77,0.527,76.78,0.77
0.5151,77.56,0.78,0.5262,76.91,0.77
0.5154,77.56,0.78,0.5257,77.02,0.77
0.5143,77.66,0.78,0.526,76.9,0.77
0.5135,77.58,0.78,0.5253,77.04,0.77
0.513,77.7,0.78,0.5247,77.1,0.77
0.5124,77.88,0.78,0.5247,77.02,0.77
0.5126,77.93,0.78,0.5245,77.12,0.77
0.5111,77.85,0.78,0.5239,77.17,0.77
0.5103,77.89,0.78,0.5238,77.16,0.77
0.5096,77.78,0.78,0.5237,77.16,0.77
0.511,77.97,0.78,0.5235,77.2,0.77
0.5076,77.9,0.78,0.5227,77.25,0.77
0.5089,77.97,0.78,0.5224,77.32,0.77
0.5089,77.85,0.78,0.5224,77.24,0.77
0.5082,78.12,0.78,0.5221,77.35,0.77
0.5059,78.13,0.78,0.522,77.4,0.77
0.5059,78.27,0.78,0.5218,77.42,0.77
0.5049,78.05,0.78,0.5219,77.32,0.77
0.5045,78.13,0.78,0.522,77.32,0.77
0.5041,78.12,0.78,0.5214,77.44,0.77
0.5044,78.04,0.78,0.5212,77.48,0.77
0.5038,77.98,0.78,0.5211,77.5,0.77
0.505,78.2,0.78,0.5212,77.47,0.77
0.503,78.11,0.78,0.5216,77.47,0.77
0.5024,78.2,0.78,0.521,77.52,0.78
0.5037,78.27,0.78,0.521,77.59,0.78
0.5014,78.29,0.78,0.5215,77.5,0.77
0.4996,78.36,0.78,0.5217,77.5,0.77
0.5,78.2,0.78,0.5209,77.57,0.78
0.5001,78.29,0.78,0.521,77.52,0.78
0.5012,78.38,0.78,0.5208,77.63,0.78
0.4998,78.35,0.78,0.5207,77.58,0.78
0.4991,78.23,0.78,0.5223,77.52,0.78
0.4979,78.4,0.78,0.5208,77.58,0.78
0.4978,78.39,0.78,0.5214,77.57,0.78
0.4967,78.43,0.78,0.5205,77.63,0.78
0.4975,78.35,0.78,0.5218,77.58,0.78
0.4969,78.44,0.78,0.5212,77.66,0.78
0.4975,78.46,0.78,0.5207,77.61,0.78
0.497,78.33,0.78,0.5208,77.65,0.78
0.4961,78.4,0.78,0.5212,77.76,0.78
0.4964,78.35,0.78,0.5207,77.65,0.78
0.4956,78.58,0.79,0.5218,77.7,0.78
0.494,78.61,0.79,0.5209,77.69,0.78
0.4949,78.63,0.79,0.5207,77.74,0.78
0.4935,78.55,0.79,0.521,77.7,0.78
0.4941,78.56,0.79,0.5212,77.74,0.78
0.494,78.65,0.79,0.521,77.8,0.78
0.4934,78.74,0.79,0.521,77.78,0.78
0.4933,78.59,0.79,0.5211,77.81,0.78
0.4923,78.48,0.78,0.5213,77.71,0.78
0.491,78.83,0.79,0.5216,77.7,0.78
0.4912,78.61,0.79,0.5214,77.7,0.78
0.4919,78.71,0.79,0.5214,77.74,0.78
0.4916,78.73,0.79,0.5224,77.63,0.78
0.4906,78.82,0.79,0.5218,77.66,0.78
0.4916,78.59,0.79,0.5217,77.66,0.78
0.4887,78.85,0.79,0.5216,77.81,0.78
0.4904,78.69,0.79,0.5219,77.76,0.78
0.49,78.62,0.79,0.522,77.66,0.78
0.4887,78.73,0.79,0.5217,77.81,0.78
0.4887,78.77,0.79,0.5221,77.69,0.78
0.4901,78.66,0.79,0.5223,77.85,0.78
0.4893,78.78,0.79,0.522,77.76,0.78
0.4875,78.69,0.79,0.5225,77.73,0.78
0.4864,78.73,0.79,0.5225,77.67,0.78
0.487,78.7,0.79,0.5236,77.69,0.78
0.4887,78.63,0.79,0.5234,77.65,0.78
0.4875,78.81,0.79,0.5233,77.82,0.78
0.488,78.73,0.79,0.5232,77.67,0.78
0.485,78.9,0.79,0.524,77.66,0.78
0.4867,78.93,0.79,0.5243,77.71,0.78
0.486,78.73,0.79,0.5262,77.8,0.78
0.4843,78.78,0.79,0.5228,77.89,0.78
0.4859,78.93,0.79,0.5235,77.8,0.78
0.4843,78.81,0.79,0.5228,77.94,0.78
0.4836,78.82,0.79,0.5236,77.69,0.78
