train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6787,66.12,0.66,0.6598,76.13,0.76
0.6458,76.24,0.76,0.6265,76.03,0.76
0.6157,76.98,0.77,0.5981,76.43,0.76
0.5897,77.23,0.77,0.5781,76.45,0.76
0.572,77.02,0.77,0.566,76.49,0.76
0.5604,77.2,0.77,0.5579,76.3,0.76
0.5517,77.02,0.77,0.5521,76.39,0.76
0.5447,76.93,0.77,0.5478,76.36,0.76
0.5408,77.02,0.77,0.5442,76.37,0.76
0.5362,77.17,0.77,0.5412,76.33,0.76
0.5337,77.28,0.77,0.5387,76.41,0.76
0.5297,77.4,0.77,0.5367,76.49,0.76
0.5272,77.55,0.78,0.5352,76.51,0.77
0.525,77.54,0.78,0.5341,76.44,0.76
0.5235,77.58,0.78,0.5329,76.75,0.77
0.5221,77.77,0.78,0.5322,76.86,0.77
0.5224,77.67,0.78,0.5312,76.9,0.77
0.5194,77.81,0.78,0.5309,76.68,0.77
0.5194,77.83,0.78,0.5301,76.9,0.77
0.5189,77.82,0.78,0.5295,76.98,0.77
0.517,77.71,0.78,0.529,77.06,0.77
0.5167,77.86,0.78,0.529,76.83,0.77
0.5164,77.75,0.78,0.5282,76.97,0.77
0.5157,77.71,0.78,0.5274,77.05,0.77
0.5137,77.93,0.78,0.5272,77.04,0.77
0.5129,77.93,0.78,0.5268,77.0,0.77
0.5126,77.85,0.78,0.5262,77.08,0.77
0.513,77.83,0.78,0.5257,77.19,0.77
0.511,77.81,0.78,0.5256,77.13,0.77
0.51,77.86,0.78,0.5254,77.1,0.77
0.51,78.06,0.78,0.5247,77.27,0.77
0.5095,78.01,0.78,0.5241,77.24,0.77
0.5102,77.93,0.78,0.524,77.24,0.77
0.5094,77.93,0.78,0.5237,77.4,0.77
0.5091,78.04,0.78,0.5235,77.32,0.77
0.5076,78.04,0.78,0.523,77.4,0.77
0.5067,78.11,0.78,0.5227,77.54,0.78
0.5067,77.97,0.78,0.5222,77.44,0.77
0.5062,78.01,0.78,0.5219,77.61,0.78
0.5045,78.21,0.78,0.5231,77.19,0.77
0.5042,78.23,0.78,0.5214,77.57,0.78
0.5038,78.02,0.78,0.5215,77.36,0.77
0.5031,78.12,0.78,0.521,77.57,0.78
0.5038,78.38,0.78,0.521,77.5,0.77
0.5041,78.29,0.78,0.5206,77.48,0.77
0.5044,78.2,0.78,0.5208,77.35,0.77
0.5017,78.23,0.78,0.5205,77.32,0.77
0.5026,78.25,0.78,0.5202,77.52,0.78
0.5009,78.31,0.78,0.5209,77.39,0.77
0.4998,78.38,0.78,0.5198,77.44,0.77
0.5008,78.33,0.78,0.5197,77.61,0.78
0.4999,78.4,0.78,0.5201,77.52,0.78
0.4983,78.4,0.78,0.5197,77.42,0.77
0.5005,78.36,0.78,0.5195,77.65,0.78
0.4973,78.4,0.78,0.5197,77.48,0.77
0.497,78.52,0.79,0.5196,77.5,0.77
0.4975,78.58,0.79,0.5197,77.51,0.78
0.4979,78.43,0.78,0.5192,77.52,0.78
0.4963,78.43,0.78,0.5197,77.47,0.77
0.4961,78.56,0.79,0.521,77.31,0.77
0.4949,78.54,0.79,0.5196,77.5,0.77
0.4939,78.59,0.79,0.5196,77.5,0.77
0.4938,78.65,0.79,0.5194,77.5,0.77
0.494,78.59,0.79,0.5192,77.67,0.78
0.4937,78.61,0.79,0.5199,77.46,0.77
0.493,78.77,0.79,0.5192,77.67,0.78
0.4942,78.66,0.79,0.5193,77.71,0.78
0.4929,78.65,0.79,0.5195,77.65,0.78
0.4921,78.71,0.79,0.5198,77.55,0.78
0.4915,78.77,0.79,0.5196,77.66,0.78
0.4908,78.75,0.79,0.5202,77.59,0.78
0.4898,78.88,0.79,0.5197,77.69,0.78
0.4905,78.75,0.79,0.5198,77.74,0.78
0.4925,78.58,0.79,0.5201,77.63,0.78
0.4907,78.81,0.79,0.5198,77.77,0.78
0.4898,78.67,0.79,0.5213,77.47,0.77
0.4902,78.82,0.79,0.5198,77.82,0.78
0.4901,78.79,0.79,0.5209,77.63,0.78
0.4873,79.05,0.79,0.5208,77.66,0.78
0.4879,79.06,0.79,0.5205,77.8,0.78
0.4879,78.94,0.79,0.5213,77.65,0.78
0.4876,78.86,0.79,0.5216,77.74,0.78
0.4862,78.75,0.79,0.5208,77.82,0.78
0.4878,78.92,0.79,0.521,77.84,0.78
0.4868,79.01,0.79,0.5215,77.8,0.78
0.4876,79.06,0.79,0.5208,77.89,0.78
0.4855,79.17,0.79,0.5224,77.65,0.78
0.4857,78.96,0.79,0.5215,77.92,0.78
0.4849,78.97,0.79,0.521,77.89,0.78
0.4848,79.13,0.79,0.5215,77.88,0.78
0.4849,79.11,0.79,0.5218,77.85,0.78
0.4844,79.16,0.79,0.5214,77.9,0.78
0.4841,79.13,0.79,0.5219,77.94,0.78
0.482,79.17,0.79,0.5237,77.71,0.78
0.4825,79.21,0.79,0.5226,77.94,0.78
0.4815,79.05,0.79,0.5228,77.99,0.78
0.4816,79.08,0.79,0.5227,77.77,0.78
0.4817,79.23,0.79,0.5226,77.81,0.78
0.4807,79.13,0.79,0.523,78.0,0.78
0.4813,79.25,0.79,0.5235,77.7,0.78
