train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6862,50.01,0.5,0.6703,49.99,0.5
0.6569,67.46,0.67,0.6342,77.33,0.77
0.6211,77.35,0.77,0.5985,76.47,0.76
0.5877,76.52,0.77,0.5711,76.05,0.76
0.5632,76.23,0.76,0.5546,76.3,0.76
0.5502,76.35,0.76,0.5465,76.02,0.76
0.542,76.36,0.76,0.5418,76.11,0.76
0.5363,76.69,0.77,0.5387,76.13,0.76
0.5332,76.74,0.77,0.537,76.09,0.76
0.5311,76.7,0.77,0.5342,76.54,0.77
0.5283,76.93,0.77,0.5325,76.67,0.77
0.5263,77.08,0.77,0.5313,76.72,0.77
0.525,77.2,0.77,0.5303,76.77,0.77
0.5224,77.12,0.77,0.5292,76.86,0.77
0.5215,77.43,0.77,0.5285,76.9,0.77
0.5221,77.43,0.77,0.5277,77.0,0.77
0.5211,77.58,0.78,0.5273,77.02,0.77
0.5197,77.63,0.78,0.527,76.96,0.77
0.5189,77.71,0.78,0.5261,77.23,0.77
0.5188,77.67,0.78,0.5261,77.16,0.77
0.5185,77.77,0.78,0.5254,77.32,0.77
0.5169,77.73,0.78,0.5251,77.36,0.77
0.5156,77.67,0.78,0.5257,77.15,0.77
0.5156,77.86,0.78,0.5249,77.36,0.77
0.5147,77.83,0.78,0.5248,77.33,0.77
0.5153,77.94,0.78,0.5245,77.39,0.77
0.5135,77.98,0.78,0.5238,77.62,0.78
0.5135,78.01,0.78,0.5238,77.54,0.78
0.5129,77.94,0.78,0.5236,77.58,0.78
0.513,78.09,0.78,0.5234,77.66,0.78
0.5137,78.13,0.78,0.5239,77.51,0.78
0.5123,78.16,0.78,0.5235,77.51,0.78
0.5114,78.12,0.78,0.5232,77.65,0.78
0.5115,78.01,0.78,0.523,77.67,0.78
0.5127,78.12,0.78,0.5229,77.59,0.78
0.5122,78.17,0.78,0.5228,77.62,0.78
0.5112,78.19,0.78,0.5228,77.59,0.78
0.51,78.15,0.78,0.5234,77.57,0.78
0.5095,78.19,0.78,0.5229,77.46,0.77
0.5089,78.24,0.78,0.523,77.57,0.78
0.5081,78.25,0.78,0.5229,77.51,0.78
0.5077,78.17,0.78,0.5238,77.51,0.78
0.5082,78.23,0.78,0.5226,77.54,0.78
0.5097,78.29,0.78,0.5226,77.5,0.77
0.5101,78.19,0.78,0.5226,77.5,0.77
0.5067,78.15,0.78,0.5225,77.51,0.78
0.5073,78.35,0.78,0.5227,77.47,0.77
0.5071,78.36,0.78,0.5226,77.46,0.77
0.5069,78.25,0.78,0.5234,77.42,0.77
0.5061,78.24,0.78,0.5226,77.4,0.77
0.5061,78.42,0.78,0.5226,77.44,0.77
0.5068,78.47,0.78,0.5226,77.42,0.77
0.5056,78.28,0.78,0.5231,77.42,0.77
0.5052,78.33,0.78,0.5234,77.42,0.77
0.5041,78.21,0.78,0.5233,77.47,0.77
0.5045,78.27,0.78,0.5231,77.4,0.77
0.5051,78.21,0.78,0.523,77.36,0.77
0.5052,78.21,0.78,0.5229,77.36,0.77
0.5038,78.52,0.79,0.5229,77.35,0.77
0.5041,78.35,0.78,0.523,77.35,0.77
0.5045,78.46,0.78,0.523,77.36,0.77
0.5042,78.42,0.78,0.5229,77.38,0.77
0.5033,78.5,0.78,0.5231,77.42,0.77
0.5032,78.38,0.78,0.5233,77.38,0.77
0.5038,78.38,0.78,0.5235,77.4,0.77
0.5014,78.36,0.78,0.5231,77.38,0.77
0.5025,78.4,0.78,0.5233,77.38,0.77
0.5018,78.51,0.79,0.525,77.36,0.77
0.5036,78.55,0.79,0.5237,77.44,0.77
0.501,78.46,0.78,0.524,77.39,0.77
0.5003,78.56,0.79,0.5236,77.39,0.77
0.5009,78.59,0.79,0.5235,77.36,0.77
0.5027,78.43,0.78,0.5245,77.35,0.77
0.501,78.54,0.79,0.524,77.39,0.77
0.5019,78.56,0.79,0.5236,77.4,0.77
0.5011,78.63,0.79,0.5238,77.36,0.77
0.4992,78.61,0.79,0.525,77.46,0.77
0.5003,78.56,0.79,0.5242,77.47,0.77
0.498,78.7,0.79,0.5249,77.48,0.77
0.4996,78.65,0.79,0.524,77.42,0.77
0.4999,78.56,0.79,0.5241,77.44,0.77
0.5009,78.75,0.79,0.5241,77.54,0.78
0.4975,78.71,0.79,0.5248,77.48,0.77
0.499,78.59,0.79,0.5244,77.57,0.78
0.4971,78.66,0.79,0.5251,77.44,0.77
0.4978,78.67,0.79,0.5248,77.46,0.77
0.4971,78.73,0.79,0.5248,77.48,0.77
0.4957,78.79,0.79,0.5256,77.47,0.77
0.4972,78.82,0.79,0.5257,77.46,0.77
0.496,78.66,0.79,0.5261,77.42,0.77
0.4956,78.77,0.79,0.5251,77.44,0.77
0.496,78.77,0.79,0.5252,77.55,0.78
0.4967,78.71,0.79,0.5254,77.44,0.77
0.494,78.77,0.79,0.5252,77.58,0.78
0.4953,78.73,0.79,0.5257,77.51,0.78
0.4958,78.79,0.79,0.5256,77.52,0.78
0.4963,78.78,0.79,0.5265,77.52,0.78
0.4956,78.86,0.79,0.5256,77.47,0.77
0.4967,78.71,0.79,0.5257,77.47,0.77
0.495,78.85,0.79,0.5259,77.5,0.77
