train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6808,61.2,0.61,0.663,76.05,0.76
0.65,77.06,0.77,0.6276,76.41,0.76
0.6129,77.24,0.77,0.5914,76.54,0.77
0.5793,77.23,0.77,0.5649,76.56,0.77
0.5554,77.2,0.77,0.5496,76.45,0.76
0.5434,77.12,0.77,0.5417,76.48,0.76
0.5355,77.11,0.77,0.5372,76.59,0.77
0.5308,77.29,0.77,0.5347,76.45,0.76
0.5285,77.55,0.78,0.5326,76.55,0.77
0.5254,77.63,0.78,0.5309,76.7,0.77
0.5227,77.71,0.78,0.5299,76.71,0.77
0.5214,77.73,0.78,0.529,76.72,0.77
0.5202,77.69,0.78,0.5283,76.81,0.77
0.5199,77.78,0.78,0.5277,76.9,0.77
0.5181,77.77,0.78,0.5273,76.98,0.77
0.5193,77.71,0.78,0.5267,77.08,0.77
0.5185,77.82,0.78,0.5263,77.1,0.77
0.5171,77.75,0.78,0.5259,77.12,0.77
0.5165,77.66,0.78,0.5257,77.09,0.77
0.5143,77.83,0.78,0.5253,77.19,0.77
0.5145,77.86,0.78,0.5251,77.15,0.77
0.5144,77.71,0.78,0.5249,77.15,0.77
0.5137,77.74,0.78,0.5244,77.23,0.77
0.5135,77.81,0.78,0.5242,77.21,0.77
0.5142,77.82,0.78,0.5238,77.17,0.77
0.5126,77.77,0.78,0.5236,77.16,0.77
0.5127,77.83,0.78,0.5233,77.35,0.77
0.5115,77.69,0.78,0.5232,77.27,0.77
0.5122,77.83,0.78,0.5227,77.43,0.77
0.5104,77.85,0.78,0.5225,77.35,0.77
0.5092,77.93,0.78,0.5223,77.39,0.77
0.5099,77.96,0.78,0.522,77.57,0.78
0.5091,78.0,0.78,0.5219,77.42,0.77
0.5084,77.97,0.78,0.5218,77.46,0.77
0.5078,77.88,0.78,0.5216,77.46,0.77
0.5086,77.9,0.78,0.5214,77.47,0.77
0.5074,77.93,0.78,0.5213,77.38,0.77
0.5066,77.94,0.78,0.521,77.35,0.77
0.5084,78.01,0.78,0.5208,77.52,0.78
0.5068,77.93,0.78,0.5206,77.42,0.77
0.5057,77.82,0.78,0.5206,77.4,0.77
0.5049,78.12,0.78,0.5207,77.36,0.77
0.505,78.06,0.78,0.5209,77.28,0.77
0.5048,78.0,0.78,0.5203,77.36,0.77
0.5042,78.05,0.78,0.5199,77.52,0.78
0.5031,78.09,0.78,0.52,77.46,0.77
0.5033,78.23,0.78,0.5198,77.48,0.77
0.5046,78.12,0.78,0.5195,77.62,0.78
0.504,78.33,0.78,0.5195,77.66,0.78
0.5019,78.13,0.78,0.5193,77.66,0.78
0.5029,78.19,0.78,0.5195,77.66,0.78
0.5004,78.36,0.78,0.5201,77.42,0.77
0.5014,78.29,0.78,0.5196,77.55,0.78
0.5018,78.32,0.78,0.5193,77.69,0.78
0.5002,78.38,0.78,0.5195,77.59,0.78
0.5011,78.25,0.78,0.5194,77.59,0.78
0.4995,78.32,0.78,0.5192,77.54,0.78
0.5002,78.36,0.78,0.5191,77.48,0.77
0.4987,78.38,0.78,0.519,77.52,0.78
0.4991,78.31,0.78,0.5191,77.59,0.78
0.4981,78.47,0.78,0.5195,77.39,0.77
0.497,78.47,0.78,0.5192,77.65,0.78
0.4977,78.48,0.78,0.519,77.62,0.78
0.4971,78.29,0.78,0.5194,77.46,0.77
0.498,78.54,0.79,0.519,77.58,0.78
0.4967,78.47,0.78,0.5189,77.55,0.78
0.4979,78.39,0.78,0.5188,77.66,0.78
0.4948,78.52,0.79,0.5194,77.52,0.78
0.4948,78.54,0.79,0.5194,77.57,0.78
0.4958,78.61,0.79,0.519,77.58,0.78
0.4938,78.48,0.78,0.5192,77.57,0.78
0.4949,78.5,0.78,0.5197,77.77,0.78
0.4935,78.51,0.79,0.5191,77.59,0.78
0.4934,78.5,0.78,0.5191,77.63,0.78
0.4931,78.65,0.79,0.5192,77.66,0.78
0.4927,78.71,0.79,0.5193,77.57,0.78
0.4927,78.7,0.79,0.5196,77.55,0.78
0.4915,78.55,0.79,0.5202,77.59,0.78
0.4917,78.7,0.79,0.5196,77.62,0.78
0.4909,78.73,0.79,0.5197,77.63,0.78
0.4909,78.7,0.79,0.5207,77.58,0.78
0.4898,78.78,0.79,0.5205,77.58,0.78
0.491,78.77,0.79,0.5199,77.71,0.78
0.4905,78.73,0.79,0.52,77.69,0.78
0.49,78.78,0.79,0.5203,77.63,0.78
0.489,78.65,0.79,0.5204,77.65,0.78
0.4885,78.81,0.79,0.5209,77.66,0.78
0.4899,78.82,0.79,0.5202,77.67,0.78
0.4882,78.83,0.79,0.5209,77.67,0.78
0.4881,78.83,0.79,0.5203,77.74,0.78
0.4879,78.82,0.79,0.5203,77.74,0.78
0.4881,78.86,0.79,0.5212,77.59,0.78
0.4869,78.93,0.79,0.5211,77.59,0.78
0.4862,78.89,0.79,0.5214,77.61,0.78
0.4889,78.94,0.79,0.5206,77.76,0.78
0.4884,78.89,0.79,0.5209,77.78,0.78
0.4854,78.93,0.79,0.5216,77.67,0.78
0.4875,78.75,0.79,0.521,77.74,0.78
0.484,79.01,0.79,0.5231,77.78,0.78
0.486,78.86,0.79,0.5216,77.82,0.78
