train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6795,49.99,0.5,0.6577,50.03,0.5
0.6426,69.82,0.7,0.6177,76.6,0.77
0.6059,77.23,0.77,0.5886,76.85,0.77
0.5795,77.48,0.77,0.5697,76.66,0.77
0.5623,77.39,0.77,0.5569,76.66,0.77
0.5493,77.16,0.77,0.5486,76.62,0.77
0.5426,77.01,0.77,0.5429,76.64,0.77
0.5365,77.17,0.77,0.5389,76.6,0.77
0.5318,77.12,0.77,0.5357,76.6,0.77
0.5291,77.27,0.77,0.5333,76.78,0.77
0.5255,77.43,0.77,0.5318,76.87,0.77
0.5228,77.38,0.77,0.5304,76.91,0.77
0.522,77.63,0.78,0.5293,76.83,0.77
0.5205,77.71,0.78,0.5285,76.89,0.77
0.5192,77.62,0.78,0.5279,76.91,0.77
0.5187,77.71,0.78,0.5273,77.02,0.77
0.5165,77.67,0.78,0.5271,77.12,0.77
0.5168,77.75,0.78,0.5265,77.13,0.77
0.5158,77.78,0.78,0.526,77.2,0.77
0.5151,77.75,0.78,0.5258,77.16,0.77
0.5153,77.85,0.78,0.5256,77.19,0.77
0.5146,77.75,0.78,0.5252,77.24,0.77
0.5143,77.85,0.78,0.525,77.21,0.77
0.5126,77.89,0.78,0.5248,77.24,0.77
0.5119,77.93,0.78,0.5249,77.25,0.77
0.512,77.96,0.78,0.5242,77.29,0.77
0.5124,77.88,0.78,0.524,77.32,0.77
0.5111,78.0,0.78,0.5237,77.35,0.77
0.5118,77.92,0.78,0.5235,77.33,0.77
0.5106,77.85,0.78,0.5232,77.43,0.77
0.5105,77.86,0.78,0.5234,77.36,0.77
0.5107,77.96,0.78,0.523,77.43,0.77
0.5088,78.05,0.78,0.523,77.38,0.77
0.5088,77.97,0.78,0.5228,77.47,0.77
0.5092,78.11,0.78,0.5228,77.4,0.77
0.5076,77.96,0.78,0.5227,77.51,0.78
0.5088,77.98,0.78,0.5226,77.43,0.77
0.5078,77.97,0.78,0.5223,77.47,0.77
0.5066,78.08,0.78,0.5223,77.48,0.77
0.5065,78.08,0.78,0.5222,77.5,0.77
0.5066,78.11,0.78,0.522,77.51,0.78
0.5061,78.16,0.78,0.5221,77.52,0.78
0.5053,78.17,0.78,0.5217,77.46,0.77
0.5044,78.21,0.78,0.5218,77.5,0.77
0.5046,78.21,0.78,0.5217,77.48,0.77
0.5044,78.15,0.78,0.5218,77.5,0.77
0.5038,78.24,0.78,0.5223,77.48,0.77
0.5035,78.29,0.78,0.5216,77.46,0.77
0.5026,78.28,0.78,0.5214,77.62,0.78
0.5026,78.39,0.78,0.5214,77.59,0.78
0.5036,78.35,0.78,0.5213,77.55,0.78
0.5013,78.39,0.78,0.5215,77.58,0.78
0.5027,78.31,0.78,0.5219,77.52,0.78
0.5038,78.43,0.78,0.5213,77.66,0.78
0.5002,78.4,0.78,0.5225,77.48,0.77
0.5,78.39,0.78,0.5217,77.55,0.78
0.5,78.42,0.78,0.5233,77.4,0.77
0.4994,78.38,0.78,0.5215,77.61,0.78
0.5004,78.55,0.79,0.5216,77.48,0.77
0.4985,78.54,0.79,0.5216,77.52,0.78
0.5004,78.51,0.79,0.5216,77.51,0.78
0.4997,78.61,0.79,0.5216,77.62,0.78
0.4977,78.48,0.78,0.522,77.55,0.78
0.4973,78.46,0.78,0.522,77.48,0.77
0.4977,78.56,0.79,0.522,77.51,0.78
0.4969,78.46,0.78,0.5218,77.52,0.78
0.4985,78.35,0.78,0.5228,77.5,0.77
0.497,78.63,0.79,0.5217,77.52,0.78
0.4973,78.66,0.79,0.5222,77.54,0.78
0.4948,78.52,0.79,0.5217,77.51,0.78
0.4972,78.54,0.79,0.522,77.54,0.78
0.4973,78.55,0.79,0.5226,77.47,0.77
0.4963,78.65,0.79,0.5226,77.47,0.77
0.4969,78.78,0.79,0.5225,77.47,0.77
0.4946,78.58,0.79,0.5232,77.51,0.78
0.4942,78.67,0.79,0.5221,77.63,0.78
0.4938,78.59,0.79,0.5221,77.57,0.78
0.4937,78.61,0.79,0.5221,77.62,0.78
0.4935,78.52,0.79,0.5225,77.55,0.78
0.4957,78.7,0.79,0.5231,77.54,0.78
0.4931,78.77,0.79,0.5223,77.82,0.78
0.492,78.81,0.79,0.5227,77.55,0.78
0.4933,78.77,0.79,0.5236,77.73,0.78
0.4928,78.77,0.79,0.5225,77.74,0.78
0.4914,78.77,0.79,0.5227,77.59,0.78
0.4913,78.79,0.79,0.5237,77.66,0.78
0.4909,78.77,0.79,0.5229,77.65,0.78
0.4906,78.88,0.79,0.5238,77.77,0.78
0.4913,78.69,0.79,0.5232,77.62,0.78
0.4911,78.81,0.79,0.5237,77.61,0.78
0.4911,78.92,0.79,0.5237,77.67,0.78
0.4899,78.79,0.79,0.5231,77.67,0.78
0.4899,78.83,0.79,0.5233,77.8,0.78
0.4902,78.79,0.79,0.5249,77.61,0.78
0.4874,79.01,0.79,0.5236,77.73,0.78
0.4894,78.88,0.79,0.5238,77.73,0.78
0.4882,79.09,0.79,0.524,77.78,0.78
0.4874,78.94,0.79,0.5244,77.7,0.78
0.4876,78.83,0.79,0.5243,77.77,0.78
0.4863,79.01,0.79,0.5244,77.76,0.78
