train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6853,65.36,0.65,0.671,75.29,0.75
0.6629,75.58,0.76,0.644,75.34,0.75
0.6355,75.4,0.75,0.6158,74.83,0.75
0.6078,74.94,0.75,0.5896,74.54,0.75
0.585,74.81,0.75,0.573,74.8,0.75
0.5717,74.71,0.75,0.5638,74.73,0.75
0.5634,74.96,0.75,0.5589,74.79,0.75
0.5586,74.98,0.75,0.5552,74.8,0.75
0.5552,75.17,0.75,0.5527,74.87,0.75
0.5527,75.28,0.75,0.5504,74.77,0.75
0.5489,75.44,0.75,0.5484,74.84,0.75
0.5477,75.51,0.76,0.5466,75.19,0.75
0.5441,75.75,0.76,0.5452,75.26,0.75
0.5431,75.82,0.76,0.5441,75.17,0.75
0.541,76.0,0.76,0.5441,74.91,0.75
0.5424,76.29,0.76,0.5427,75.21,0.75
0.5406,76.24,0.76,0.5407,75.98,0.76
0.5382,76.21,0.76,0.5398,76.43,0.76
0.5365,76.55,0.77,0.5389,76.7,0.77
0.5347,76.74,0.77,0.5386,76.36,0.76
0.5357,76.73,0.77,0.5375,77.04,0.77
0.5343,76.79,0.77,0.537,76.87,0.77
0.5322,76.86,0.77,0.5363,77.02,0.77
0.5317,77.04,0.77,0.5362,76.85,0.77
0.5322,77.05,0.77,0.5351,77.16,0.77
0.5312,76.88,0.77,0.535,77.4,0.77
0.5311,77.15,0.77,0.5344,77.09,0.77
0.5299,77.12,0.77,0.5335,77.27,0.77
0.5296,77.29,0.77,0.5332,77.25,0.77
0.5283,77.25,0.77,0.5329,77.35,0.77
0.5284,77.46,0.77,0.5325,77.42,0.77
0.5282,77.42,0.77,0.5325,77.2,0.77
0.5266,77.39,0.77,0.5319,77.35,0.77
0.526,77.39,0.77,0.5312,77.39,0.77
0.5248,77.48,0.77,0.5311,77.42,0.77
0.5247,77.58,0.78,0.5309,77.43,0.77
0.5249,77.42,0.77,0.5308,77.55,0.78
0.5237,77.63,0.78,0.5302,77.47,0.77
0.5241,77.63,0.78,0.531,77.55,0.78
0.5242,77.65,0.78,0.5313,77.52,0.78
0.5238,77.58,0.78,0.5296,77.51,0.78
0.5219,77.71,0.78,0.5295,77.58,0.78
0.5226,77.59,0.78,0.5294,77.57,0.78
0.5222,77.75,0.78,0.5299,77.57,0.78
0.5231,77.81,0.78,0.5294,77.57,0.78
0.522,77.69,0.78,0.53,77.57,0.78
0.5216,77.71,0.78,0.5292,77.54,0.78
0.5208,77.73,0.78,0.5295,77.48,0.77
0.5211,77.74,0.78,0.5294,77.51,0.78
0.5212,77.82,0.78,0.5289,77.5,0.77
0.52,77.86,0.78,0.5295,77.52,0.78
0.5188,77.75,0.78,0.5305,77.46,0.77
0.52,77.75,0.78,0.5289,77.48,0.77
0.5198,77.81,0.78,0.5296,77.51,0.78
0.5188,77.79,0.78,0.5293,77.5,0.77
0.5184,77.78,0.78,0.5307,77.48,0.77
0.5204,77.83,0.78,0.529,77.5,0.77
0.5178,77.83,0.78,0.5295,77.48,0.77
0.5195,77.75,0.78,0.5292,77.5,0.77
0.5183,77.86,0.78,0.5292,77.5,0.77
0.5182,77.79,0.78,0.53,77.48,0.77
0.52,77.81,0.78,0.5309,77.48,0.77
0.517,77.83,0.78,0.5295,77.48,0.77
0.5177,77.81,0.78,0.5294,77.52,0.78
0.517,77.81,0.78,0.5308,77.46,0.77
0.5175,77.83,0.78,0.5302,77.47,0.77
0.5186,77.86,0.78,0.5293,77.54,0.78
0.5174,77.89,0.78,0.5295,77.52,0.78
0.5182,77.88,0.78,0.5306,77.43,0.77
0.5184,77.89,0.78,0.5299,77.46,0.77
0.516,77.86,0.78,0.5321,77.43,0.77
0.5179,77.85,0.78,0.5299,77.48,0.77
0.5173,77.85,0.78,0.5299,77.51,0.78
0.516,77.83,0.78,0.5303,77.46,0.77
0.5163,77.88,0.78,0.5316,77.48,0.77
0.5183,77.9,0.78,0.53,77.5,0.77
0.5159,77.86,0.78,0.5321,77.48,0.77
0.5155,77.97,0.78,0.5304,77.52,0.78
0.5173,77.98,0.78,0.5304,77.47,0.77
0.5153,77.82,0.78,0.5307,77.4,0.77
0.516,77.96,0.78,0.5306,77.42,0.77
0.5159,77.92,0.78,0.5316,77.43,0.77
0.5174,77.88,0.78,0.5305,77.48,0.77
0.5151,78.0,0.78,0.5305,77.48,0.77
0.5135,77.94,0.78,0.5305,77.48,0.77
0.5165,77.77,0.78,0.5313,77.43,0.77
0.5148,77.96,0.78,0.5311,77.43,0.77
0.5148,77.88,0.78,0.5336,77.39,0.77
0.5146,77.9,0.78,0.5312,77.47,0.77
0.5145,77.93,0.78,0.5309,77.54,0.78
0.5143,77.96,0.78,0.5309,77.51,0.78
0.5149,77.94,0.78,0.5315,77.52,0.78
0.5153,77.93,0.78,0.5315,77.42,0.77
0.5146,77.97,0.78,0.5309,77.52,0.78
0.5144,77.94,0.78,0.5309,77.52,0.78
0.5142,77.96,0.78,0.5312,77.48,0.77
0.5149,78.05,0.78,0.5314,77.52,0.78
0.514,77.94,0.78,0.5316,77.44,0.77
0.5135,78.01,0.78,0.5316,77.5,0.77
0.5122,78.08,0.78,0.5321,77.48,0.77
