train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6703,50.55,0.51,0.6444,74.34,0.74
0.6303,74.32,0.74,0.6095,76.21,0.76
0.6005,76.92,0.77,0.5874,76.55,0.77
0.5787,77.35,0.77,0.5716,76.68,0.77
0.5636,77.38,0.77,0.5602,76.58,0.77
0.5536,77.32,0.77,0.5529,76.3,0.76
0.5448,77.15,0.77,0.5476,76.28,0.76
0.5406,77.13,0.77,0.5438,76.41,0.76
0.5352,77.16,0.77,0.5409,76.43,0.76
0.5309,77.27,0.77,0.5381,76.54,0.77
0.5291,77.27,0.77,0.5357,76.55,0.77
0.5263,77.47,0.77,0.5337,76.66,0.77
0.5247,77.48,0.77,0.5325,76.64,0.77
0.524,77.52,0.78,0.5316,76.68,0.77
0.522,77.73,0.78,0.5306,76.83,0.77
0.5211,77.67,0.78,0.5299,76.86,0.77
0.5184,77.78,0.78,0.5295,76.86,0.77
0.5188,77.66,0.78,0.5289,76.82,0.77
0.517,77.69,0.78,0.5285,76.9,0.77
0.5151,77.79,0.78,0.5278,77.04,0.77
0.5167,77.78,0.78,0.5277,76.89,0.77
0.5148,77.75,0.78,0.527,76.97,0.77
0.5136,77.7,0.78,0.5268,77.12,0.77
0.514,77.71,0.78,0.5262,77.15,0.77
0.5117,77.81,0.78,0.5269,76.91,0.77
0.5121,77.83,0.78,0.5256,77.21,0.77
0.5116,77.77,0.78,0.5253,77.21,0.77
0.5104,77.93,0.78,0.5251,77.25,0.77
0.5097,77.75,0.78,0.5251,77.13,0.77
0.5091,77.92,0.78,0.5245,77.28,0.77
0.5102,77.82,0.78,0.5242,77.27,0.77
0.5098,77.85,0.78,0.5248,77.04,0.77
0.5082,77.82,0.78,0.5239,77.23,0.77
0.5071,77.92,0.78,0.524,77.12,0.77
0.5082,77.94,0.78,0.5233,77.19,0.77
0.5055,78.01,0.78,0.5239,77.21,0.77
0.5055,78.09,0.78,0.5238,77.2,0.77
0.5055,77.97,0.78,0.5228,77.38,0.77
0.5048,77.98,0.78,0.5227,77.33,0.77
0.5051,78.13,0.78,0.5231,77.19,0.77
0.5032,78.08,0.78,0.5224,77.36,0.77
0.5042,78.19,0.78,0.5228,77.2,0.77
0.5033,78.06,0.78,0.5223,77.32,0.77
0.5043,78.08,0.78,0.5218,77.5,0.77
0.5033,78.16,0.78,0.5228,77.21,0.77
0.5017,78.29,0.78,0.5218,77.33,0.77
0.4998,78.24,0.78,0.5234,77.17,0.77
0.5004,78.23,0.78,0.5219,77.31,0.77
0.5001,78.33,0.78,0.5217,77.39,0.77
0.5004,78.19,0.78,0.5214,77.38,0.77
0.4993,78.47,0.78,0.5215,77.31,0.77
0.499,78.38,0.78,0.5222,77.31,0.77
0.4998,78.24,0.78,0.5214,77.29,0.77
0.4969,78.42,0.78,0.5223,77.29,0.77
0.4974,78.38,0.78,0.5218,77.32,0.77
0.4983,78.28,0.78,0.5213,77.32,0.77
0.498,78.42,0.78,0.5223,77.28,0.77
0.4969,78.42,0.78,0.521,77.55,0.78
0.4959,78.46,0.78,0.5216,77.39,0.77
0.496,78.39,0.78,0.5224,77.39,0.77
0.4947,78.46,0.78,0.5224,77.32,0.77
0.4954,78.51,0.79,0.5226,77.31,0.77
0.4942,78.51,0.79,0.5218,77.38,0.77
0.4926,78.52,0.79,0.5218,77.51,0.78
0.4938,78.55,0.79,0.5213,77.47,0.77
0.4934,78.73,0.79,0.5213,77.59,0.78
0.4925,78.5,0.78,0.5228,77.27,0.77
0.492,78.67,0.79,0.5221,77.46,0.77
0.4922,78.52,0.79,0.5218,77.69,0.78
0.4915,78.59,0.79,0.522,77.44,0.77
0.4916,78.61,0.79,0.5215,77.52,0.78
0.4921,78.55,0.79,0.5219,77.51,0.78
0.4902,78.59,0.79,0.5218,77.58,0.78
0.4891,78.71,0.79,0.5226,77.48,0.77
0.4907,78.66,0.79,0.5216,77.63,0.78
0.4892,78.56,0.79,0.5223,77.58,0.78
0.4887,78.81,0.79,0.5232,77.47,0.77
0.4872,78.65,0.79,0.5222,77.58,0.78
0.4889,78.69,0.79,0.5229,77.58,0.78
0.4886,78.85,0.79,0.5221,77.69,0.78
0.4874,78.67,0.79,0.5239,77.44,0.77
0.4869,78.74,0.79,0.5226,77.59,0.78
0.4858,78.88,0.79,0.5235,77.85,0.78
0.4869,78.85,0.79,0.5287,77.21,0.77
0.4856,78.88,0.79,0.5233,77.63,0.78
0.4842,79.02,0.79,0.5235,77.73,0.78
0.4854,78.9,0.79,0.5229,77.69,0.78
0.4843,78.96,0.79,0.5229,77.65,0.78
0.4828,78.98,0.79,0.5242,77.82,0.78
0.4823,79.02,0.79,0.5244,77.48,0.77
0.4842,79.08,0.79,0.5241,77.8,0.78
0.4828,79.06,0.79,0.5236,77.61,0.78
0.4833,79.15,0.79,0.5242,77.73,0.78
0.4832,79.16,0.79,0.524,77.62,0.78
0.4813,79.11,0.79,0.524,77.78,0.78
0.481,79.29,0.79,0.5252,77.92,0.78
0.4814,79.2,0.79,0.5243,77.9,0.78
0.4783,79.28,0.79,0.5241,77.74,0.78
0.4788,79.16,0.79,0.5245,77.74,0.78
0.4791,79.19,0.79,0.5259,77.63,0.78
