train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6812,70.46,0.7,0.6664,76.35,0.76
0.6557,75.56,0.76,0.6369,76.81,0.77
0.626,77.2,0.77,0.6078,76.86,0.77
0.6,77.02,0.77,0.5862,76.4,0.76
0.581,76.67,0.77,0.5721,76.09,0.76
0.5688,76.59,0.77,0.563,75.99,0.76
0.5594,76.29,0.76,0.5572,75.46,0.75
0.5524,76.17,0.76,0.5528,75.53,0.76
0.5491,76.27,0.76,0.5489,75.83,0.76
0.544,76.42,0.76,0.5458,75.93,0.76
0.5413,76.47,0.76,0.5431,76.28,0.76
0.537,76.78,0.77,0.541,76.29,0.76
0.5346,76.63,0.77,0.5393,76.43,0.76
0.5341,76.82,0.77,0.5377,76.48,0.76
0.5315,76.93,0.77,0.5363,76.71,0.77
0.5292,77.01,0.77,0.5351,76.77,0.77
0.5269,77.21,0.77,0.5343,76.75,0.77
0.5264,77.13,0.77,0.5329,76.82,0.77
0.5246,77.23,0.77,0.5324,76.81,0.77
0.5232,77.23,0.77,0.5311,76.96,0.77
0.5243,77.46,0.77,0.5302,76.89,0.77
0.5221,77.32,0.77,0.5296,76.89,0.77
0.5198,77.48,0.77,0.5289,77.04,0.77
0.5197,77.51,0.78,0.5283,77.19,0.77
0.5185,77.7,0.78,0.5278,77.21,0.77
0.5167,77.66,0.78,0.5272,77.44,0.77
0.516,77.86,0.78,0.5272,77.13,0.77
0.517,77.85,0.78,0.5264,77.27,0.77
0.5153,77.89,0.78,0.526,77.42,0.77
0.5153,78.0,0.78,0.5253,77.51,0.78
0.5139,77.92,0.78,0.525,77.5,0.77
0.513,77.98,0.78,0.5248,77.54,0.78
0.5125,78.16,0.78,0.5253,77.35,0.77
0.5123,78.08,0.78,0.5239,77.55,0.78
0.5124,78.23,0.78,0.5238,77.58,0.78
0.5097,78.09,0.78,0.5238,77.57,0.78
0.5096,78.05,0.78,0.5234,77.58,0.78
0.5095,78.16,0.78,0.5235,77.59,0.78
0.5096,78.16,0.78,0.5232,77.47,0.77
0.509,78.15,0.78,0.5237,77.58,0.78
0.5089,78.16,0.78,0.5228,77.62,0.78
0.508,78.29,0.78,0.5226,77.55,0.78
0.5071,78.16,0.78,0.5224,77.43,0.77
0.5083,78.23,0.78,0.5222,77.4,0.77
0.5068,78.31,0.78,0.5225,77.62,0.78
0.5064,78.23,0.78,0.522,77.51,0.78
0.5065,78.2,0.78,0.522,77.4,0.77
0.5067,78.31,0.78,0.5217,77.4,0.77
0.5051,78.21,0.78,0.5217,77.42,0.77
0.5049,78.27,0.78,0.5217,77.39,0.77
0.5033,78.27,0.78,0.5229,77.51,0.78
0.5037,78.38,0.78,0.5225,77.48,0.77
0.5054,78.32,0.78,0.5225,77.43,0.77
0.5048,78.44,0.78,0.5222,77.44,0.77
0.5028,78.28,0.78,0.5216,77.47,0.77
0.5023,78.43,0.78,0.522,77.44,0.77
0.5032,78.35,0.78,0.5216,77.43,0.77
0.5022,78.38,0.78,0.5216,77.43,0.77
0.5018,78.39,0.78,0.5217,77.46,0.77
0.5026,78.46,0.78,0.5215,77.42,0.77
0.5022,78.32,0.78,0.5215,77.44,0.77
0.5015,78.43,0.78,0.5218,77.47,0.77
0.5026,78.47,0.78,0.5217,77.42,0.77
0.5019,78.51,0.79,0.5218,77.43,0.77
0.5,78.5,0.78,0.5218,77.43,0.77
0.4998,78.5,0.78,0.5219,77.47,0.77
0.4994,78.58,0.79,0.5216,77.46,0.77
0.5003,78.38,0.78,0.5218,77.44,0.77
0.5,78.33,0.78,0.5221,77.44,0.77
0.4989,78.52,0.79,0.5225,77.36,0.77
0.4989,78.44,0.78,0.5217,77.44,0.77
0.499,78.48,0.78,0.5218,77.43,0.77
0.4979,78.52,0.79,0.5222,77.38,0.77
0.4998,78.52,0.79,0.5218,77.48,0.77
0.4993,78.48,0.78,0.5217,77.48,0.77
0.4982,78.56,0.79,0.5224,77.39,0.77
0.4972,78.56,0.79,0.522,77.43,0.77
0.4978,78.5,0.78,0.5217,77.55,0.78
0.4976,78.56,0.79,0.5226,77.47,0.77
0.4982,78.65,0.79,0.5219,77.48,0.77
0.4963,78.56,0.79,0.5217,77.61,0.78
0.4954,78.66,0.79,0.522,77.61,0.78
0.4966,78.63,0.79,0.5221,77.58,0.78
0.4946,78.5,0.78,0.5226,77.58,0.78
0.4944,78.54,0.79,0.5221,77.62,0.78
0.4947,78.71,0.79,0.5223,77.57,0.78
0.496,78.67,0.79,0.5221,77.63,0.78
0.494,78.77,0.79,0.5224,77.63,0.78
0.4945,78.59,0.79,0.5232,77.38,0.77
0.4939,78.73,0.79,0.5227,77.5,0.77
0.4952,78.65,0.79,0.5227,77.48,0.77
0.496,78.66,0.79,0.5225,77.55,0.78
0.4925,78.73,0.79,0.5232,77.44,0.77
0.4939,78.74,0.79,0.5233,77.44,0.77
0.4937,78.82,0.79,0.5227,77.62,0.78
0.4915,78.69,0.79,0.5236,77.47,0.77
0.4922,78.7,0.79,0.5226,77.59,0.78
0.4931,78.59,0.79,0.5231,77.5,0.77
0.4923,78.93,0.79,0.5254,77.52,0.78
0.4909,78.85,0.79,0.5245,77.5,0.77
