train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6744,71.39,0.71,0.6509,76.43,0.76
0.6344,76.82,0.77,0.6127,76.55,0.77
0.6027,77.29,0.77,0.588,76.82,0.77
0.5813,77.63,0.78,0.5727,76.63,0.77
0.5655,77.13,0.77,0.5615,76.52,0.77
0.5548,77.15,0.77,0.554,76.39,0.76
0.5474,76.82,0.77,0.5486,76.41,0.76
0.5415,77.01,0.77,0.5444,76.36,0.76
0.5374,77.09,0.77,0.5409,76.43,0.76
0.533,77.13,0.77,0.5383,76.48,0.76
0.5302,77.42,0.77,0.5361,76.62,0.77
0.527,77.32,0.77,0.5349,76.56,0.77
0.5259,77.39,0.77,0.5332,76.77,0.77
0.5233,77.66,0.78,0.5322,76.9,0.77
0.5238,77.71,0.78,0.5311,76.91,0.77
0.5207,77.59,0.78,0.5306,76.85,0.77
0.5199,77.7,0.78,0.5298,77.08,0.77
0.5189,77.82,0.78,0.5293,77.02,0.77
0.5182,77.73,0.78,0.5285,77.12,0.77
0.517,77.83,0.78,0.5282,77.09,0.77
0.5173,77.78,0.78,0.5279,77.1,0.77
0.5156,77.83,0.78,0.5274,77.15,0.77
0.5164,77.85,0.78,0.527,77.19,0.77
0.5152,77.79,0.78,0.5274,77.08,0.77
0.5146,77.92,0.78,0.5261,77.24,0.77
0.5134,77.93,0.78,0.5256,77.31,0.77
0.5138,77.79,0.78,0.5253,77.31,0.77
0.5124,77.92,0.78,0.525,77.29,0.77
0.5115,77.97,0.78,0.5247,77.27,0.77
0.5116,78.0,0.78,0.5245,77.33,0.77
0.5109,77.9,0.78,0.5246,77.29,0.77
0.5094,77.96,0.78,0.5244,77.39,0.77
0.5106,78.11,0.78,0.5241,77.42,0.77
0.5102,78.16,0.78,0.5235,77.42,0.77
0.5089,78.12,0.78,0.5235,77.44,0.77
0.5071,78.15,0.78,0.5231,77.44,0.77
0.5083,78.15,0.78,0.523,77.48,0.77
0.5076,78.25,0.78,0.5227,77.5,0.77
0.5071,78.16,0.78,0.5225,77.44,0.77
0.5055,78.04,0.78,0.5222,77.43,0.77
0.506,78.25,0.78,0.5221,77.44,0.77
0.5047,78.09,0.78,0.5219,77.42,0.77
0.5058,78.19,0.78,0.5219,77.39,0.77
0.5042,78.27,0.78,0.5219,77.4,0.77
0.5045,78.28,0.78,0.5218,77.42,0.77
0.5037,78.24,0.78,0.5219,77.36,0.77
0.5026,78.13,0.78,0.5216,77.36,0.77
0.501,78.39,0.78,0.5216,77.54,0.78
0.5016,78.29,0.78,0.5212,77.36,0.77
0.5025,78.21,0.78,0.5215,77.39,0.77
0.5021,78.25,0.78,0.5212,77.36,0.77
0.5021,78.31,0.78,0.5212,77.39,0.77
0.5018,78.23,0.78,0.5209,77.44,0.77
0.5003,78.28,0.78,0.5209,77.44,0.77
0.5,78.36,0.78,0.5212,77.61,0.78
0.4988,78.4,0.78,0.5207,77.47,0.77
0.4987,78.52,0.79,0.521,77.47,0.77
0.498,78.36,0.78,0.5207,77.44,0.77
0.4987,78.39,0.78,0.5212,77.43,0.77
0.4989,78.38,0.78,0.5208,77.4,0.77
0.4975,78.52,0.79,0.5211,77.51,0.78
0.4951,78.51,0.79,0.5225,77.31,0.77
0.4973,78.39,0.78,0.5207,77.42,0.77
0.4967,78.47,0.78,0.5207,77.46,0.77
0.4959,78.54,0.79,0.5206,77.55,0.78
0.496,78.43,0.78,0.5211,77.54,0.78
0.4968,78.63,0.79,0.5206,77.43,0.77
0.4949,78.52,0.79,0.5226,77.36,0.77
0.4945,78.52,0.79,0.5207,77.52,0.78
0.4946,78.62,0.79,0.5213,77.38,0.77
0.4931,78.59,0.79,0.5224,77.31,0.77
0.4943,78.54,0.79,0.5216,77.69,0.78
0.4942,78.51,0.79,0.5206,77.55,0.78
0.4925,78.5,0.78,0.5211,77.67,0.78
0.4923,78.59,0.79,0.5213,77.67,0.78
0.4918,78.58,0.79,0.5217,77.35,0.77
0.493,78.55,0.79,0.5211,77.57,0.78
0.4905,78.73,0.79,0.5213,77.43,0.77
0.4906,78.75,0.79,0.523,77.66,0.78
0.4898,78.65,0.79,0.5214,77.51,0.78
0.4895,78.77,0.79,0.5212,77.58,0.78
0.4894,78.81,0.79,0.5228,77.35,0.77
0.4897,78.59,0.79,0.5214,77.52,0.78
0.4887,78.7,0.79,0.5236,77.33,0.77
0.4877,78.66,0.79,0.5215,77.69,0.78
0.489,78.83,0.79,0.5211,77.65,0.78
0.4881,78.74,0.79,0.5216,77.69,0.78
0.4869,78.96,0.79,0.523,77.42,0.77
0.488,78.73,0.79,0.5218,77.74,0.78
0.4865,78.93,0.79,0.522,77.44,0.77
0.4869,78.78,0.79,0.5252,77.39,0.77
0.4872,78.92,0.79,0.5226,77.44,0.77
0.4857,78.98,0.79,0.5218,77.58,0.78
0.4858,79.08,0.79,0.5225,77.52,0.78
0.4845,78.97,0.79,0.5222,77.48,0.77
0.4846,79.09,0.79,0.5221,77.76,0.78
0.4826,79.05,0.79,0.5232,77.48,0.77
0.4835,78.97,0.79,0.5226,77.5,0.77
0.4858,78.9,0.79,0.5232,77.55,0.78
0.4838,78.93,0.79,0.5259,77.38,0.77
