train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6841,67.48,0.67,0.67,74.3,0.74
0.6592,74.54,0.75,0.6427,75.22,0.75
0.6317,76.28,0.76,0.6147,75.93,0.76
0.6054,76.83,0.77,0.5923,76.17,0.76
0.5846,76.98,0.77,0.5762,76.18,0.76
0.5693,76.86,0.77,0.5647,76.17,0.76
0.5579,76.86,0.77,0.5563,75.87,0.76
0.5488,76.82,0.77,0.5501,76.09,0.76
0.5436,76.86,0.77,0.546,75.88,0.76
0.5376,77.05,0.77,0.5423,75.98,0.76
0.5351,77.08,0.77,0.5397,76.32,0.76
0.531,77.15,0.77,0.5375,76.26,0.76
0.5305,77.06,0.77,0.5357,76.41,0.76
0.5276,77.32,0.77,0.5343,76.29,0.76
0.5263,77.42,0.77,0.5335,76.41,0.76
0.5255,77.38,0.77,0.5337,76.36,0.76
0.5235,77.42,0.77,0.5317,76.52,0.77
0.5231,77.47,0.77,0.5316,76.54,0.77
0.5206,77.5,0.77,0.5303,76.74,0.77
0.5208,77.4,0.77,0.5304,76.6,0.77
0.5202,77.55,0.78,0.5298,76.68,0.77
0.5191,77.4,0.77,0.5291,76.77,0.77
0.5186,77.51,0.78,0.5285,76.82,0.77
0.5173,77.54,0.78,0.5281,76.89,0.77
0.5177,77.48,0.77,0.5278,76.87,0.77
0.5181,77.56,0.78,0.528,76.86,0.77
0.5167,77.58,0.78,0.5269,77.0,0.77
0.5147,77.56,0.78,0.5266,76.96,0.77
0.5144,77.59,0.78,0.5264,77.06,0.77
0.5153,77.67,0.78,0.526,77.02,0.77
0.5141,77.7,0.78,0.5258,77.04,0.77
0.5142,77.55,0.78,0.5252,77.1,0.77
0.5129,77.62,0.78,0.5255,77.23,0.77
0.5129,77.88,0.78,0.5251,77.23,0.77
0.5124,77.77,0.78,0.5247,77.28,0.77
0.5115,77.88,0.78,0.5245,77.23,0.77
0.5122,77.85,0.78,0.524,77.27,0.77
0.5117,77.85,0.78,0.5237,77.27,0.77
0.5101,77.94,0.78,0.5235,77.29,0.77
0.5104,77.88,0.78,0.5232,77.29,0.77
0.5103,77.9,0.78,0.5232,77.35,0.77
0.5089,77.97,0.78,0.5233,77.35,0.77
0.5088,77.93,0.78,0.5231,77.36,0.77
0.5088,77.97,0.78,0.5225,77.4,0.77
0.5086,77.98,0.78,0.5227,77.39,0.77
0.5078,78.0,0.78,0.5225,77.38,0.77
0.5065,77.96,0.78,0.5221,77.39,0.77
0.5068,78.09,0.78,0.5219,77.39,0.77
0.5055,78.02,0.78,0.5218,77.43,0.77
0.5057,78.09,0.78,0.5217,77.4,0.77
0.5061,78.16,0.78,0.5216,77.38,0.77
0.5052,78.06,0.78,0.5222,77.39,0.77
0.5052,78.09,0.78,0.5215,77.44,0.77
0.5051,78.02,0.78,0.5214,77.48,0.77
0.5033,78.21,0.78,0.5213,77.43,0.77
0.5034,78.12,0.78,0.523,77.39,0.77
0.5019,78.01,0.78,0.5223,77.44,0.77
0.5018,78.13,0.78,0.5214,77.4,0.77
0.5036,78.24,0.78,0.5212,77.52,0.78
0.5025,78.24,0.78,0.5207,77.52,0.78
0.502,78.21,0.78,0.521,77.55,0.78
0.5019,78.21,0.78,0.5209,77.48,0.77
0.5008,78.05,0.78,0.5214,77.46,0.77
0.5006,78.28,0.78,0.5206,77.48,0.77
0.5005,78.39,0.78,0.5211,77.57,0.78
0.4994,78.39,0.78,0.5215,77.51,0.78
0.5,78.2,0.78,0.5211,77.46,0.77
0.4988,78.36,0.78,0.5211,77.43,0.77
0.5,78.24,0.78,0.5205,77.46,0.77
0.4975,78.44,0.78,0.5206,77.58,0.78
0.4993,78.44,0.78,0.5217,77.54,0.78
0.4985,78.43,0.78,0.5218,77.52,0.78
0.499,78.25,0.78,0.5204,77.59,0.78
0.4972,78.36,0.78,0.5208,77.51,0.78
0.4984,78.25,0.78,0.5217,77.58,0.78
0.4983,78.32,0.78,0.5206,77.61,0.78
0.4972,78.52,0.79,0.5208,77.46,0.77
0.4973,78.48,0.78,0.5206,77.5,0.77
0.4964,78.43,0.78,0.5205,77.5,0.77
0.495,78.33,0.78,0.5234,77.46,0.77
0.4941,78.36,0.78,0.5207,77.62,0.78
0.4958,78.5,0.78,0.5217,77.44,0.77
0.495,78.46,0.78,0.5224,77.57,0.78
0.4963,78.54,0.79,0.521,77.69,0.78
0.4937,78.52,0.79,0.5218,77.5,0.77
0.4931,78.28,0.78,0.5212,77.67,0.78
0.4939,78.44,0.78,0.521,77.73,0.78
0.4929,78.52,0.79,0.5219,77.61,0.78
0.4944,78.33,0.78,0.522,77.61,0.78
0.4932,78.43,0.78,0.5234,77.58,0.78
0.4926,78.66,0.79,0.5219,77.66,0.78
0.4913,78.43,0.78,0.5223,77.69,0.78
0.4896,78.62,0.79,0.5227,77.67,0.78
0.4915,78.56,0.79,0.5217,77.65,0.78
0.4927,78.56,0.79,0.522,77.73,0.78
0.492,78.59,0.79,0.5215,77.63,0.78
0.4916,78.61,0.79,0.5215,77.7,0.78
0.4913,78.54,0.79,0.5215,77.74,0.78
0.4906,78.58,0.79,0.5229,77.69,0.78
0.4911,78.54,0.79,0.5221,77.65,0.78
