train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6857,59.22,0.59,0.6735,74.03,0.74
0.6643,75.65,0.76,0.6478,76.43,0.76
0.6373,76.97,0.77,0.619,76.44,0.76
0.6092,76.81,0.77,0.5928,76.48,0.76
0.5857,76.65,0.77,0.5735,76.47,0.76
0.5693,76.52,0.77,0.5613,76.25,0.76
0.5579,76.46,0.76,0.5537,76.28,0.76
0.5496,76.31,0.76,0.549,76.32,0.76
0.5457,76.44,0.76,0.5453,76.16,0.76
0.5409,76.52,0.77,0.5424,76.18,0.76
0.5385,76.63,0.77,0.5399,76.35,0.76
0.5357,76.7,0.77,0.5377,76.47,0.76
0.5318,76.82,0.77,0.536,76.51,0.77
0.531,76.96,0.77,0.5347,76.55,0.77
0.5283,77.0,0.77,0.5335,76.87,0.77
0.5265,77.02,0.77,0.5325,76.89,0.77
0.5262,77.27,0.77,0.5318,76.79,0.77
0.5241,77.13,0.77,0.5306,76.87,0.77
0.5243,77.25,0.77,0.5299,76.87,0.77
0.5211,77.31,0.77,0.5292,77.08,0.77
0.5224,77.5,0.77,0.5284,77.06,0.77
0.5202,77.56,0.78,0.5279,77.09,0.77
0.5196,77.58,0.78,0.5274,77.24,0.77
0.5184,77.71,0.78,0.5271,77.09,0.77
0.5199,77.65,0.78,0.5262,77.31,0.77
0.5164,77.73,0.78,0.5259,77.33,0.77
0.5159,77.75,0.78,0.5262,77.19,0.77
0.5157,77.71,0.78,0.5251,77.46,0.77
0.5151,77.88,0.78,0.5253,77.31,0.77
0.5137,77.78,0.78,0.5247,77.42,0.77
0.5134,78.09,0.78,0.5244,77.42,0.77
0.5133,77.98,0.78,0.5238,77.58,0.78
0.5137,78.0,0.78,0.5236,77.63,0.78
0.5133,78.04,0.78,0.5234,77.65,0.78
0.5121,78.06,0.78,0.5235,77.57,0.78
0.5108,78.15,0.78,0.5235,77.55,0.78
0.5101,77.98,0.78,0.5229,77.67,0.78
0.5113,78.09,0.78,0.5227,77.63,0.78
0.5104,78.16,0.78,0.5225,77.62,0.78
0.5097,78.24,0.78,0.5223,77.58,0.78
0.5105,78.27,0.78,0.5223,77.63,0.78
0.5092,78.09,0.78,0.5218,77.61,0.78
0.5072,78.13,0.78,0.5222,77.62,0.78
0.5089,78.19,0.78,0.5223,77.61,0.78
0.5067,78.29,0.78,0.5216,77.55,0.78
0.5068,78.25,0.78,0.5216,77.62,0.78
0.5063,78.27,0.78,0.5218,77.4,0.77
0.5059,78.17,0.78,0.5226,77.58,0.78
0.5054,78.28,0.78,0.5222,77.5,0.77
0.5055,78.31,0.78,0.5216,77.57,0.78
0.5052,78.31,0.78,0.5215,77.52,0.78
0.5078,78.31,0.78,0.5214,77.51,0.78
0.5041,78.27,0.78,0.5216,77.46,0.77
0.5054,78.28,0.78,0.5214,77.44,0.77
0.5053,78.46,0.78,0.5216,77.54,0.78
0.5045,78.28,0.78,0.5215,77.35,0.77
0.5043,78.33,0.78,0.5216,77.47,0.77
0.5036,78.32,0.78,0.5215,77.47,0.77
0.5036,78.36,0.78,0.5215,77.43,0.77
0.5031,78.39,0.78,0.5218,77.44,0.77
0.503,78.43,0.78,0.5225,77.44,0.77
0.5022,78.29,0.78,0.5216,77.48,0.77
0.5031,78.36,0.78,0.5219,77.46,0.77
0.5012,78.46,0.78,0.5216,77.47,0.77
0.503,78.39,0.78,0.5215,77.43,0.77
0.5022,78.42,0.78,0.5217,77.48,0.77
0.5016,78.38,0.78,0.5217,77.47,0.77
0.5021,78.43,0.78,0.5219,77.39,0.77
0.5002,78.46,0.78,0.5215,77.47,0.77
0.4997,78.42,0.78,0.5226,77.35,0.77
0.5,78.43,0.78,0.5217,77.44,0.77
0.5003,78.46,0.78,0.5218,77.47,0.77
0.5011,78.46,0.78,0.5215,77.47,0.77
0.5,78.4,0.78,0.5224,77.47,0.77
0.498,78.48,0.78,0.5226,77.35,0.77
0.4988,78.47,0.78,0.5216,77.47,0.77
0.4983,78.5,0.78,0.5222,77.27,0.77
0.4978,78.44,0.78,0.5223,77.33,0.77
0.4965,78.52,0.79,0.5239,77.33,0.77
0.4981,78.58,0.79,0.5221,77.46,0.77
0.4975,78.48,0.78,0.5218,77.4,0.77
0.4974,78.51,0.79,0.522,77.4,0.77
0.4984,78.71,0.79,0.5222,77.55,0.78
0.4956,78.48,0.78,0.5219,77.65,0.78
0.4971,78.62,0.79,0.5222,77.57,0.78
0.4971,78.55,0.79,0.522,77.57,0.78
0.4958,78.5,0.78,0.5231,77.46,0.77
0.4963,78.81,0.79,0.5225,77.44,0.77
0.4952,78.62,0.79,0.5224,77.61,0.78
0.4949,78.69,0.79,0.5227,77.42,0.77
0.4955,78.71,0.79,0.5225,77.63,0.78
0.4946,78.75,0.79,0.5223,77.57,0.78
0.4946,78.77,0.79,0.5232,77.69,0.78
0.4945,78.77,0.79,0.5229,77.46,0.77
0.4945,78.77,0.79,0.5224,77.67,0.78
0.4935,78.71,0.79,0.5225,77.59,0.78
0.4936,78.69,0.79,0.5233,77.54,0.78
0.495,78.74,0.79,0.5226,77.58,0.78
0.4934,78.77,0.79,0.5228,77.55,0.78
0.4931,78.81,0.79,0.5236,77.5,0.77
