train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6825,68.82,0.69,0.6679,75.55,0.76
0.6564,75.71,0.76,0.6373,75.49,0.75
0.6252,76.04,0.76,0.6074,75.55,0.76
0.5963,76.31,0.76,0.5835,75.4,0.75
0.5749,76.06,0.76,0.5679,75.19,0.75
0.5609,75.81,0.76,0.559,75.32,0.75
0.5522,75.94,0.76,0.5541,75.3,0.75
0.5471,76.06,0.76,0.552,74.75,0.75
0.5446,76.0,0.76,0.5481,75.36,0.75
0.5411,76.04,0.76,0.546,75.45,0.75
0.538,76.15,0.76,0.5446,75.57,0.76
0.537,76.31,0.76,0.5431,75.59,0.76
0.5331,76.27,0.76,0.5422,75.64,0.76
0.5327,76.38,0.76,0.5412,75.61,0.76
0.5311,76.44,0.76,0.5405,75.65,0.76
0.5323,76.38,0.76,0.5397,75.68,0.76
0.5297,76.31,0.76,0.5391,76.03,0.76
0.5292,76.51,0.77,0.539,75.65,0.76
0.529,76.51,0.77,0.5387,75.68,0.76
0.5273,76.42,0.76,0.5375,76.07,0.76
0.5271,76.54,0.77,0.5376,75.86,0.76
0.528,76.56,0.77,0.5367,76.16,0.76
0.5255,76.52,0.77,0.5369,75.99,0.76
0.5249,76.62,0.77,0.5366,76.13,0.76
0.5245,76.6,0.77,0.5365,76.03,0.76
0.5252,76.59,0.77,0.5363,76.07,0.76
0.524,76.52,0.77,0.5357,76.3,0.76
0.5241,76.65,0.77,0.5352,76.4,0.76
0.5239,76.43,0.76,0.5358,76.16,0.76
0.5226,76.6,0.77,0.535,76.29,0.76
0.5231,76.62,0.77,0.5349,76.33,0.76
0.522,76.6,0.77,0.535,76.21,0.76
0.523,76.55,0.77,0.5342,76.37,0.76
0.5218,76.6,0.77,0.5342,76.3,0.76
0.5214,76.62,0.77,0.5337,76.39,0.76
0.5218,76.73,0.77,0.5345,76.24,0.76
0.5208,76.67,0.77,0.5351,76.22,0.76
0.5221,76.38,0.76,0.5332,76.36,0.76
0.5202,76.55,0.77,0.5333,76.44,0.76
0.5195,76.71,0.77,0.5333,76.43,0.76
0.5207,76.59,0.77,0.5328,76.49,0.76
0.5194,76.51,0.77,0.5333,76.28,0.76
0.5199,76.62,0.77,0.5336,76.35,0.76
0.5177,76.66,0.77,0.5333,76.29,0.76
0.5191,76.7,0.77,0.5333,76.29,0.76
0.5187,76.93,0.77,0.5323,76.52,0.77
0.5168,76.67,0.77,0.5325,76.47,0.76
0.5191,76.66,0.77,0.5322,76.49,0.76
0.5183,76.7,0.77,0.5325,76.49,0.76
0.5172,76.85,0.77,0.5324,76.51,0.77
0.5178,76.62,0.77,0.5318,76.51,0.77
0.5194,76.71,0.77,0.5319,76.49,0.76
0.5169,76.7,0.77,0.532,76.48,0.76
0.5168,76.85,0.77,0.5326,76.55,0.77
0.5159,76.78,0.77,0.5317,76.52,0.77
0.5159,76.89,0.77,0.5325,76.58,0.77
0.5143,76.89,0.77,0.5318,76.62,0.77
0.5152,76.88,0.77,0.5339,76.33,0.76
0.5153,76.69,0.77,0.5319,76.6,0.77
0.5156,76.92,0.77,0.5314,76.72,0.77
0.5159,76.98,0.77,0.5324,76.6,0.77
0.5146,77.01,0.77,0.5315,76.7,0.77
0.5141,76.83,0.77,0.5316,76.67,0.77
0.5138,76.89,0.77,0.5316,76.81,0.77
0.5148,76.97,0.77,0.5325,76.6,0.77
0.5134,77.11,0.77,0.5312,76.79,0.77
0.5158,76.81,0.77,0.5312,76.71,0.77
0.5131,76.85,0.77,0.5311,76.81,0.77
0.5129,77.09,0.77,0.5323,76.6,0.77
0.5119,77.08,0.77,0.5312,76.66,0.77
0.5129,77.11,0.77,0.5311,76.85,0.77
0.5145,77.08,0.77,0.5314,76.67,0.77
0.5125,77.04,0.77,0.5313,76.71,0.77
0.5129,77.12,0.77,0.5314,76.7,0.77
0.5112,77.16,0.77,0.5325,76.59,0.77
0.5117,77.2,0.77,0.5314,76.7,0.77
0.5108,77.09,0.77,0.5323,76.62,0.77
0.5104,77.24,0.77,0.5314,76.85,0.77
0.5108,77.12,0.77,0.531,76.86,0.77
0.5116,77.21,0.77,0.5312,76.78,0.77
0.5099,77.13,0.77,0.532,76.66,0.77
0.5114,77.09,0.77,0.5316,76.82,0.77
0.5104,77.05,0.77,0.5313,76.81,0.77
0.5094,77.16,0.77,0.5325,76.6,0.77
0.5096,77.19,0.77,0.5313,76.85,0.77
0.5115,77.05,0.77,0.5313,76.75,0.77
0.5093,77.2,0.77,0.532,76.6,0.77
0.5097,77.23,0.77,0.5316,76.64,0.77
0.5092,77.25,0.77,0.5311,76.77,0.77
0.5091,77.24,0.77,0.5315,76.7,0.77
0.5089,77.13,0.77,0.5313,76.83,0.77
0.508,77.17,0.77,0.5327,76.67,0.77
0.5083,77.21,0.77,0.5313,76.77,0.77
0.509,77.17,0.77,0.532,76.85,0.77
0.5094,77.19,0.77,0.5328,76.62,0.77
0.5089,77.21,0.77,0.5317,76.71,0.77
0.5073,77.16,0.77,0.5311,76.79,0.77
0.5084,77.29,0.77,0.5313,76.81,0.77
0.5086,77.19,0.77,0.5322,76.63,0.77
0.5081,77.19,0.77,0.5318,76.78,0.77
