train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6709,67.85,0.68,0.6481,76.09,0.76
0.6315,76.44,0.76,0.614,76.01,0.76
0.6051,76.65,0.77,0.5947,76.13,0.76
0.5893,76.92,0.77,0.5831,76.18,0.76
0.5769,77.27,0.77,0.5739,76.41,0.76
0.5667,77.19,0.77,0.566,76.49,0.76
0.5593,77.33,0.77,0.559,76.54,0.77
0.5516,77.47,0.77,0.5534,76.35,0.76
0.5455,77.28,0.77,0.5486,76.33,0.76
0.5408,77.27,0.77,0.545,76.36,0.76
0.5364,77.24,0.77,0.5421,76.4,0.76
0.5332,77.32,0.77,0.5397,76.36,0.76
0.5308,77.46,0.77,0.5379,76.43,0.76
0.5287,77.38,0.77,0.5364,76.36,0.76
0.5281,77.54,0.78,0.5353,76.47,0.76
0.5256,77.67,0.78,0.5344,76.54,0.77
0.523,77.58,0.78,0.5336,76.49,0.76
0.5225,77.58,0.78,0.5329,76.62,0.77
0.5221,77.69,0.78,0.5322,76.72,0.77
0.5211,77.78,0.78,0.5315,76.75,0.77
0.5192,77.7,0.78,0.5311,76.77,0.77
0.5202,77.78,0.78,0.5307,76.67,0.77
0.5187,77.74,0.78,0.5301,76.83,0.77
0.5169,77.83,0.78,0.5296,76.89,0.77
0.5155,77.69,0.78,0.5294,76.82,0.77
0.5151,77.66,0.78,0.5297,76.7,0.77
0.5155,77.71,0.78,0.5286,76.87,0.77
0.5144,77.71,0.78,0.5279,76.96,0.77
0.5148,77.78,0.78,0.5275,77.0,0.77
0.5141,77.78,0.78,0.5274,76.93,0.77
0.5129,77.83,0.78,0.5266,76.97,0.77
0.5132,77.93,0.78,0.5261,77.05,0.77
0.512,78.0,0.78,0.5258,77.17,0.77
0.5115,77.96,0.78,0.5259,77.12,0.77
0.5097,77.98,0.78,0.5252,77.28,0.77
0.5092,78.08,0.78,0.5249,77.23,0.77
0.5088,77.79,0.78,0.5247,77.27,0.77
0.5087,78.13,0.78,0.5242,77.24,0.77
0.507,78.09,0.78,0.524,77.32,0.77
0.5091,78.04,0.78,0.5235,77.25,0.77
0.5074,77.93,0.78,0.5232,77.25,0.77
0.5065,78.11,0.78,0.523,77.29,0.77
0.5062,78.2,0.78,0.523,77.25,0.77
0.507,78.17,0.78,0.5225,77.25,0.77
0.5056,78.11,0.78,0.5225,77.27,0.77
0.5061,78.2,0.78,0.5223,77.27,0.77
0.5038,78.28,0.78,0.522,77.29,0.77
0.5029,78.15,0.78,0.5218,77.27,0.77
0.5032,78.21,0.78,0.5217,77.33,0.77
0.5024,78.17,0.78,0.5218,77.19,0.77
0.5016,78.2,0.78,0.5215,77.4,0.77
0.5002,78.32,0.78,0.5213,77.33,0.77
0.5023,78.16,0.78,0.521,77.33,0.77
0.4999,78.31,0.78,0.5211,77.32,0.77
0.5004,78.42,0.78,0.5211,77.29,0.77
0.4987,78.46,0.78,0.521,77.29,0.77
0.4986,78.39,0.78,0.5207,77.42,0.77
0.4984,78.35,0.78,0.5206,77.39,0.77
0.4965,78.43,0.78,0.5207,77.38,0.77
0.4965,78.52,0.79,0.5205,77.36,0.77
0.4976,78.47,0.78,0.5208,77.32,0.77
0.4968,78.4,0.78,0.5204,77.38,0.77
0.4961,78.46,0.78,0.5208,77.32,0.77
0.4953,78.65,0.79,0.5208,77.38,0.77
0.4957,78.51,0.79,0.5205,77.43,0.77
0.4951,78.63,0.79,0.5208,77.46,0.77
0.4941,78.62,0.79,0.5204,77.5,0.77
0.4945,78.58,0.79,0.5206,77.46,0.77
0.4932,78.78,0.79,0.5205,77.5,0.77
0.493,78.44,0.78,0.5206,77.51,0.78
0.4942,78.42,0.78,0.5205,77.63,0.78
0.494,78.59,0.79,0.5206,77.54,0.78
0.4927,78.69,0.79,0.5214,77.43,0.77
0.4928,78.65,0.79,0.521,77.42,0.77
0.4908,78.71,0.79,0.5209,77.61,0.78
0.4907,78.85,0.79,0.5214,77.46,0.77
0.4894,78.71,0.79,0.5217,77.44,0.77
0.4894,78.77,0.79,0.5219,77.43,0.77
0.4898,78.55,0.79,0.5217,77.46,0.77
0.4877,78.77,0.79,0.5213,77.7,0.78
0.4883,78.79,0.79,0.5222,77.42,0.77
0.4886,78.85,0.79,0.5211,77.67,0.78
0.4877,78.73,0.79,0.5224,77.48,0.77
0.488,78.88,0.79,0.5214,77.59,0.78
0.4882,78.81,0.79,0.5217,77.65,0.78
0.4876,78.81,0.79,0.522,77.54,0.78
0.4862,78.7,0.79,0.5225,77.54,0.78
0.4869,78.82,0.79,0.5218,77.71,0.78
0.4862,78.85,0.79,0.5219,77.69,0.78
0.4847,78.93,0.79,0.5221,77.61,0.78
0.4843,79.04,0.79,0.5223,77.66,0.78
0.4843,79.06,0.79,0.5225,77.59,0.78
0.4841,78.79,0.79,0.5226,77.63,0.78
0.4848,79.02,0.79,0.5226,77.8,0.78
0.4834,79.05,0.79,0.5226,77.69,0.78
0.4819,79.02,0.79,0.5225,77.7,0.78
0.482,79.02,0.79,0.5234,77.66,0.78
0.4831,79.0,0.79,0.5228,77.66,0.78
0.4827,78.97,0.79,0.523,77.73,0.78
0.4819,79.17,0.79,0.5231,77.74,0.78
