train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6794,63.68,0.64,0.6598,75.36,0.75
0.645,75.86,0.76,0.6209,76.02,0.76
0.6075,76.6,0.77,0.5865,76.22,0.76
0.5777,76.7,0.77,0.5641,76.02,0.76
0.5566,76.63,0.77,0.552,76.07,0.76
0.5457,76.71,0.77,0.5459,75.97,0.76
0.54,76.79,0.77,0.5421,75.9,0.76
0.5353,77.01,0.77,0.5388,76.16,0.76
0.532,77.15,0.77,0.5366,76.17,0.76
0.5288,77.02,0.77,0.5348,76.25,0.76
0.5274,77.21,0.77,0.5334,76.55,0.77
0.5254,77.32,0.77,0.5322,76.44,0.76
0.5244,77.43,0.77,0.5314,76.47,0.76
0.5236,77.32,0.77,0.5306,76.47,0.76
0.522,77.56,0.78,0.5299,76.59,0.77
0.5201,77.58,0.78,0.5289,76.77,0.77
0.5199,77.56,0.78,0.5284,76.81,0.77
0.5187,77.59,0.78,0.5284,76.77,0.77
0.5172,77.5,0.77,0.5274,77.04,0.77
0.5179,77.58,0.78,0.527,76.96,0.77
0.5161,77.67,0.78,0.5265,76.97,0.77
0.5168,77.62,0.78,0.5267,76.74,0.77
0.5148,77.67,0.78,0.5258,77.0,0.77
0.5135,77.78,0.78,0.5257,76.94,0.77
0.5139,77.67,0.78,0.5244,77.2,0.77
0.5136,77.67,0.78,0.5241,77.16,0.77
0.5123,77.79,0.78,0.5235,77.23,0.77
0.5117,77.7,0.78,0.5232,77.24,0.77
0.512,77.94,0.78,0.5234,77.16,0.77
0.5116,77.81,0.78,0.5224,77.2,0.77
0.5117,78.06,0.78,0.5221,77.28,0.77
0.5081,77.82,0.78,0.522,77.23,0.77
0.5089,77.97,0.78,0.5219,77.44,0.77
0.5083,77.94,0.78,0.5216,77.44,0.77
0.5069,78.01,0.78,0.5214,77.46,0.77
0.5078,78.05,0.78,0.5209,77.5,0.77
0.5067,78.13,0.78,0.5207,77.39,0.77
0.5054,78.23,0.78,0.5209,77.52,0.78
0.5062,78.13,0.78,0.5204,77.51,0.78
0.5065,78.24,0.78,0.5201,77.57,0.78
0.5037,78.31,0.78,0.521,77.54,0.78
0.5043,78.04,0.78,0.5206,77.55,0.78
0.5027,78.16,0.78,0.5205,77.55,0.78
0.503,78.19,0.78,0.5205,77.54,0.78
0.5038,78.17,0.78,0.52,77.54,0.78
0.5023,78.28,0.78,0.5196,77.62,0.78
0.5003,78.2,0.78,0.5202,77.58,0.78
0.501,78.28,0.78,0.5198,77.65,0.78
0.5011,78.23,0.78,0.5197,77.61,0.78
0.5003,78.24,0.78,0.5201,77.59,0.78
0.4997,78.36,0.78,0.5198,77.71,0.78
0.5004,78.25,0.78,0.5204,77.66,0.78
0.4994,78.24,0.78,0.5199,77.69,0.78
0.4995,78.24,0.78,0.5199,77.73,0.78
0.4974,78.35,0.78,0.5201,77.67,0.78
0.4982,78.31,0.78,0.5196,77.67,0.78
0.4969,78.36,0.78,0.5201,77.71,0.78
0.4972,78.36,0.78,0.5196,77.73,0.78
0.4981,78.21,0.78,0.5206,77.77,0.78
0.4954,78.5,0.78,0.5201,77.69,0.78
0.4962,78.42,0.78,0.5212,77.78,0.78
0.4965,78.51,0.79,0.5201,77.77,0.78
0.4956,78.36,0.78,0.5215,77.67,0.78
0.4949,78.33,0.78,0.5207,77.77,0.78
0.4957,78.46,0.78,0.5202,77.74,0.78
0.4944,78.43,0.78,0.5203,77.8,0.78
0.4947,78.4,0.78,0.5205,77.82,0.78
0.4927,78.28,0.78,0.5213,77.71,0.78
0.4944,78.35,0.78,0.521,77.8,0.78
0.4927,78.38,0.78,0.5215,77.77,0.78
0.4926,78.47,0.78,0.5234,77.62,0.78
0.4932,78.61,0.79,0.5213,77.85,0.78
0.4926,78.59,0.79,0.5213,77.82,0.78
0.4926,78.56,0.79,0.5212,77.81,0.78
0.4928,78.38,0.78,0.5217,77.81,0.78
0.4924,78.47,0.78,0.5216,77.8,0.78
0.4891,78.59,0.79,0.5222,77.77,0.78
0.4907,78.55,0.79,0.5219,77.76,0.78
0.4917,78.61,0.79,0.5218,77.78,0.78
0.4909,78.63,0.79,0.5224,77.77,0.78
0.4898,78.55,0.79,0.5226,77.77,0.78
0.4898,78.51,0.79,0.5265,77.51,0.78
0.491,78.43,0.78,0.5227,77.77,0.78
0.4891,78.54,0.79,0.5223,77.77,0.78
0.4903,78.66,0.79,0.5232,77.69,0.78
0.4889,78.7,0.79,0.5231,77.63,0.78
0.4905,78.61,0.79,0.5229,77.71,0.78
0.487,78.85,0.79,0.5256,77.62,0.78
0.4873,78.67,0.79,0.5228,77.84,0.78
0.4884,78.67,0.79,0.5237,77.67,0.78
0.4871,78.66,0.79,0.5259,77.71,0.78
0.4873,78.66,0.79,0.5237,77.8,0.78
0.4864,78.78,0.79,0.5235,77.76,0.78
0.486,78.58,0.79,0.5239,77.71,0.78
0.4869,78.73,0.79,0.524,77.78,0.78
0.4859,78.92,0.79,0.5242,77.69,0.78
0.4839,78.82,0.79,0.5242,77.8,0.78
0.4866,78.88,0.79,0.5239,77.77,0.78
0.4852,78.75,0.79,0.5243,77.8,0.78
0.4834,78.93,0.79,0.5247,77.76,0.78
