train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6776,70.32,0.7,0.6618,73.67,0.74
0.6496,74.05,0.74,0.6323,74.54,0.75
0.621,75.58,0.76,0.6048,75.21,0.75
0.596,75.69,0.76,0.5853,75.19,0.75
0.5788,75.88,0.76,0.5737,74.76,0.75
0.5662,75.74,0.76,0.5653,74.85,0.75
0.5589,75.82,0.76,0.5609,74.54,0.75
0.554,75.88,0.76,0.558,74.41,0.74
0.5502,76.02,0.76,0.5549,74.98,0.75
0.5471,75.9,0.76,0.5533,74.87,0.75
0.5452,76.05,0.76,0.5528,74.5,0.75
0.5425,75.89,0.76,0.551,75.33,0.75
0.541,76.0,0.76,0.5493,75.11,0.75
0.5397,76.28,0.76,0.5485,75.15,0.75
0.5378,76.27,0.76,0.5473,75.41,0.75
0.5365,76.33,0.76,0.5465,75.45,0.75
0.5348,76.35,0.76,0.5462,75.46,0.75
0.5342,76.38,0.76,0.5459,75.33,0.75
0.5338,76.46,0.76,0.5449,75.56,0.76
0.5331,76.48,0.76,0.5442,75.6,0.76
0.5344,76.36,0.76,0.5441,75.5,0.76
0.532,76.5,0.76,0.5435,75.6,0.76
0.5314,76.46,0.76,0.5428,75.95,0.76
0.5312,76.42,0.76,0.5422,75.75,0.76
0.5294,76.47,0.76,0.5418,75.83,0.76
0.529,76.39,0.76,0.5417,75.8,0.76
0.529,76.55,0.77,0.5411,75.8,0.76
0.5274,76.44,0.76,0.5414,75.69,0.76
0.5276,76.33,0.76,0.5408,76.01,0.76
0.5271,76.48,0.76,0.5403,75.94,0.76
0.5272,76.5,0.76,0.5403,75.78,0.76
0.5263,76.59,0.77,0.5403,75.79,0.76
0.5262,76.5,0.76,0.5397,76.07,0.76
0.5238,76.47,0.76,0.5391,75.97,0.76
0.5242,76.36,0.76,0.5391,75.95,0.76
0.5235,76.54,0.77,0.5382,76.16,0.76
0.5222,76.63,0.77,0.5391,75.88,0.76
0.5223,76.58,0.77,0.5382,75.99,0.76
0.5222,76.58,0.77,0.5388,75.88,0.76
0.5229,76.65,0.77,0.5375,76.22,0.76
0.521,76.62,0.77,0.537,76.11,0.76
0.5218,76.58,0.77,0.5368,76.13,0.76
0.5207,76.6,0.77,0.5368,76.24,0.76
0.5202,76.62,0.77,0.5374,76.06,0.76
0.5201,76.56,0.77,0.5371,76.1,0.76
0.5196,76.71,0.77,0.5361,76.21,0.76
0.5195,76.5,0.76,0.5373,76.05,0.76
0.5194,76.65,0.77,0.5356,76.2,0.76
0.5193,76.73,0.77,0.5358,76.29,0.76
0.5183,76.92,0.77,0.5355,76.35,0.76
0.5187,76.63,0.77,0.5352,76.33,0.76
0.5186,76.7,0.77,0.5349,76.4,0.76
0.517,76.74,0.77,0.5355,76.39,0.76
0.5163,76.93,0.77,0.5362,76.3,0.76
0.5161,76.78,0.77,0.5349,76.37,0.76
0.5152,76.9,0.77,0.5353,76.36,0.76
0.5163,76.79,0.77,0.5343,76.47,0.76
0.5153,76.63,0.77,0.5344,76.47,0.76
0.5153,76.85,0.77,0.5343,76.49,0.76
0.5139,76.94,0.77,0.535,76.51,0.77
0.5131,77.06,0.77,0.5345,76.58,0.77
0.5126,77.01,0.77,0.5346,76.55,0.77
0.5133,76.92,0.77,0.5341,76.47,0.76
0.5136,76.81,0.77,0.5343,76.44,0.76
0.5119,77.0,0.77,0.5342,76.48,0.76
0.5128,77.01,0.77,0.5339,76.51,0.77
0.5131,76.9,0.77,0.5339,76.49,0.76
0.5126,77.06,0.77,0.5334,76.63,0.77
0.512,77.02,0.77,0.5354,76.33,0.76
0.5117,77.06,0.77,0.5336,76.59,0.77
0.5117,77.0,0.77,0.5359,76.28,0.76
0.5113,77.04,0.77,0.5343,76.54,0.77
0.5107,77.16,0.77,0.5345,76.63,0.77
0.5117,77.23,0.77,0.5333,76.67,0.77
0.5106,76.86,0.77,0.5345,76.45,0.76
0.5097,76.98,0.77,0.5332,76.7,0.77
0.5114,77.02,0.77,0.5328,76.67,0.77
0.5103,77.28,0.77,0.5331,76.68,0.77
0.5089,77.15,0.77,0.533,76.7,0.77
0.5096,77.15,0.77,0.5328,76.7,0.77
0.5088,77.17,0.77,0.5331,76.71,0.77
0.5089,77.09,0.77,0.5337,76.49,0.76
0.5098,77.2,0.77,0.5327,76.68,0.77
0.5084,77.05,0.77,0.5328,76.77,0.77
0.5073,77.12,0.77,0.5335,76.7,0.77
0.5092,77.23,0.77,0.5349,76.47,0.76
0.5087,77.12,0.77,0.5328,76.78,0.77
0.5078,77.21,0.77,0.5336,76.59,0.77
0.5081,77.01,0.77,0.5337,76.66,0.77
0.5072,77.25,0.77,0.5332,76.77,0.77
0.5059,77.27,0.77,0.5334,76.72,0.77
0.5061,77.25,0.77,0.5324,76.77,0.77
0.5066,77.15,0.77,0.5337,76.6,0.77
0.5045,77.35,0.77,0.5325,76.78,0.77
0.5074,77.13,0.77,0.5332,76.63,0.77
0.5067,77.43,0.77,0.535,76.77,0.77
0.5065,77.28,0.77,0.5353,76.81,0.77
0.5056,77.17,0.77,0.5325,76.79,0.77
0.5043,77.43,0.77,0.536,76.79,0.77
0.5051,77.33,0.77,0.5339,76.55,0.77
