train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6752,55.7,0.56,0.6519,74.95,0.75
0.635,75.78,0.76,0.6138,76.11,0.76
0.6024,76.67,0.77,0.5878,76.3,0.76
0.579,76.98,0.77,0.5696,76.62,0.77
0.561,77.35,0.77,0.5561,76.59,0.77
0.5486,77.2,0.77,0.5474,76.51,0.77
0.5399,77.28,0.77,0.5414,76.49,0.76
0.533,77.33,0.77,0.5373,76.6,0.77
0.5287,77.42,0.77,0.5344,76.56,0.77
0.5264,77.59,0.78,0.5324,76.6,0.77
0.5238,77.61,0.78,0.5311,76.62,0.77
0.522,77.69,0.78,0.5298,76.68,0.77
0.5217,77.7,0.78,0.5292,76.7,0.77
0.5211,77.73,0.78,0.5283,76.98,0.77
0.5189,77.66,0.78,0.5278,77.02,0.77
0.5178,77.67,0.78,0.5273,76.97,0.77
0.5167,77.78,0.78,0.5268,77.06,0.77
0.5164,77.67,0.78,0.5266,77.05,0.77
0.5159,77.7,0.78,0.526,77.13,0.77
0.5146,77.77,0.78,0.5257,77.15,0.77
0.5133,77.77,0.78,0.5254,77.15,0.77
0.5135,77.83,0.78,0.5251,77.13,0.77
0.5125,77.77,0.78,0.5247,77.29,0.77
0.5117,77.92,0.78,0.5242,77.28,0.77
0.5111,77.78,0.78,0.5239,77.31,0.77
0.5122,77.82,0.78,0.5236,77.31,0.77
0.5102,77.77,0.78,0.5235,77.27,0.77
0.5088,78.09,0.78,0.5231,77.28,0.77
0.5095,77.73,0.78,0.5229,77.27,0.77
0.508,77.93,0.78,0.5226,77.28,0.77
0.5086,77.86,0.78,0.5225,77.28,0.77
0.5083,77.85,0.78,0.5221,77.24,0.77
0.5085,77.96,0.78,0.5218,77.29,0.77
0.5071,77.96,0.78,0.5219,77.21,0.77
0.5057,77.96,0.78,0.5214,77.29,0.77
0.506,77.98,0.78,0.5215,77.42,0.77
0.5054,77.89,0.78,0.5211,77.42,0.77
0.5045,78.04,0.78,0.5208,77.58,0.78
0.503,78.12,0.78,0.521,77.44,0.77
0.5038,78.09,0.78,0.5207,77.54,0.78
0.504,78.15,0.78,0.5204,77.52,0.78
0.503,78.05,0.78,0.5206,77.59,0.78
0.5029,78.17,0.78,0.5202,77.57,0.78
0.5015,78.25,0.78,0.5207,77.33,0.77
0.5013,78.11,0.78,0.5201,77.48,0.77
0.5014,78.06,0.78,0.52,77.5,0.77
0.5003,78.23,0.78,0.5198,77.5,0.77
0.4999,78.4,0.78,0.5203,77.4,0.77
0.5005,78.28,0.78,0.5196,77.43,0.77
0.5001,78.16,0.78,0.5201,77.33,0.77
0.4991,78.21,0.78,0.5199,77.61,0.78
0.5005,78.31,0.78,0.5199,77.38,0.77
0.4989,78.25,0.78,0.5195,77.42,0.77
0.4984,78.36,0.78,0.5199,77.47,0.77
0.4962,78.48,0.78,0.5198,77.43,0.77
0.4968,78.4,0.78,0.5197,77.48,0.77
0.4965,78.42,0.78,0.5201,77.67,0.78
0.4951,78.48,0.78,0.5202,77.39,0.77
0.4956,78.46,0.78,0.5195,77.43,0.77
0.4944,78.4,0.78,0.5199,77.59,0.78
0.4951,78.48,0.78,0.5197,77.44,0.77
0.4947,78.5,0.78,0.5196,77.59,0.78
0.4927,78.51,0.79,0.5196,77.48,0.77
0.4949,78.58,0.79,0.5197,77.51,0.78
0.4942,78.52,0.79,0.5201,77.71,0.78
0.4937,78.65,0.79,0.5208,77.44,0.77
0.4923,78.62,0.79,0.5209,77.73,0.78
0.4917,78.58,0.79,0.5201,77.57,0.78
0.4906,78.66,0.79,0.5202,77.54,0.78
0.4927,78.52,0.79,0.5202,77.52,0.78
0.4901,78.67,0.79,0.5201,77.67,0.78
0.4896,78.7,0.79,0.521,77.61,0.78
0.4903,78.67,0.79,0.5205,77.66,0.78
0.4905,78.54,0.79,0.5206,77.65,0.78
0.4898,78.79,0.79,0.5212,77.69,0.78
0.4888,78.67,0.79,0.5213,77.67,0.78
0.4873,78.75,0.79,0.5211,77.67,0.78
0.4889,78.65,0.79,0.5213,77.8,0.78
0.4869,78.86,0.79,0.5215,77.67,0.78
0.4861,78.83,0.79,0.5222,77.66,0.78
0.4858,78.83,0.79,0.5218,77.7,0.78
0.4871,78.96,0.79,0.5218,77.67,0.78
0.4867,79.04,0.79,0.5217,77.71,0.78
0.4863,78.82,0.79,0.5229,77.73,0.78
0.4843,79.01,0.79,0.5215,77.84,0.78
0.4833,78.97,0.79,0.5222,77.81,0.78
0.483,79.04,0.79,0.522,77.89,0.78
0.4843,79.0,0.79,0.5222,77.85,0.78
0.4829,78.89,0.79,0.5219,77.86,0.78
0.4836,79.04,0.79,0.5228,77.85,0.78
0.4849,78.94,0.79,0.5252,77.73,0.78
0.4828,79.05,0.79,0.5232,77.9,0.78
0.4814,79.12,0.79,0.5227,77.82,0.78
0.481,79.0,0.79,0.5247,77.7,0.78
0.4819,79.12,0.79,0.5232,77.94,0.78
0.48,79.19,0.79,0.5233,77.9,0.78
0.4812,79.29,0.79,0.5261,77.59,0.78
0.4803,79.25,0.79,0.5237,77.88,0.78
0.4795,79.16,0.79,0.5233,77.88,0.78
0.4808,79.08,0.79,0.5235,77.9,0.78
