train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.693,50.41,0.5,0.6928,51.34,0.51
0.6927,51.56,0.52,0.6924,53.12,0.53
0.6925,51.89,0.52,0.6921,52.95,0.53
0.6919,53.6,0.54,0.6917,54.56,0.55
0.6913,52.95,0.53,0.6916,52.92,0.53
0.6911,53.36,0.53,0.6909,54.79,0.55
0.6906,53.37,0.53,0.6905,54.78,0.55
0.6902,53.18,0.53,0.6902,54.59,0.55
0.6897,53.62,0.54,0.6896,55.01,0.55
0.6893,52.41,0.52,0.6894,54.67,0.55
0.6885,53.47,0.53,0.6889,54.85,0.55
0.6881,53.8,0.54,0.6884,54.94,0.55
0.6875,52.93,0.53,0.6885,54.53,0.55
0.687,54.16,0.54,0.6873,55.32,0.55
0.6863,53.6,0.54,0.687,55.1,0.55
0.686,53.32,0.53,0.6868,54.89,0.55
0.6852,53.86,0.54,0.6865,54.74,0.55
0.6846,54.44,0.54,0.6854,55.27,0.55
0.6836,54.18,0.54,0.6858,54.72,0.55
0.6832,54.56,0.55,0.6845,55.27,0.55
0.6824,54.8,0.55,0.6837,55.32,0.55
0.6819,53.7,0.54,0.6832,55.32,0.55
0.6813,54.03,0.54,0.6828,55.27,0.55
0.6802,54.83,0.55,0.6822,55.32,0.55
0.6796,54.79,0.55,0.6817,55.32,0.55
0.6793,54.14,0.54,0.6828,54.94,0.55
0.679,54.44,0.54,0.681,55.27,0.55
0.6777,54.18,0.54,0.6803,55.32,0.55
0.6777,54.41,0.54,0.6798,55.32,0.55
0.6777,54.2,0.54,0.6793,55.32,0.55
0.676,54.9,0.55,0.6824,54.85,0.55
0.6759,55.1,0.55,0.6785,55.32,0.55
0.6752,54.98,0.55,0.679,55.27,0.55
0.6754,54.12,0.54,0.6779,55.32,0.55
0.6747,54.18,0.54,0.6774,55.32,0.55
0.6742,54.99,0.55,0.6771,55.32,0.55
0.6735,54.99,0.55,0.677,55.32,0.55
0.6731,55.06,0.55,0.6786,55.25,0.55
0.6727,55.18,0.55,0.6769,55.29,0.55
0.6721,54.8,0.55,0.6786,55.24,0.55
0.6725,54.93,0.55,0.6768,55.29,0.55
0.672,54.55,0.55,0.6773,55.27,0.55
0.6716,55.02,0.55,0.6763,55.29,0.55
0.6712,55.05,0.55,0.6751,55.32,0.55
0.6709,54.7,0.55,0.6755,55.32,0.55
0.6708,55.4,0.55,0.676,55.29,0.55
0.6704,54.85,0.55,0.6753,55.32,0.55
0.6702,54.86,0.55,0.6771,55.28,0.55
0.6697,55.59,0.56,0.6752,55.32,0.55
0.6702,54.45,0.54,0.6751,50.01,0.5
0.6697,54.62,0.55,0.6744,55.35,0.55
0.6697,55.02,0.55,0.6743,55.32,0.55
0.6696,55.06,0.55,0.6746,55.32,0.55
0.669,54.6,0.55,0.6744,55.32,0.55
0.6689,54.83,0.55,0.6759,50.01,0.5
0.669,54.83,0.55,0.6743,55.32,0.55
0.6684,54.79,0.55,0.6736,55.33,0.55
0.6686,54.67,0.55,0.6753,55.32,0.55
0.668,54.94,0.55,0.6741,55.32,0.55
0.6673,55.49,0.55,0.6766,55.29,0.55
0.668,54.76,0.55,0.6771,55.29,0.55
0.6681,55.41,0.55,0.6734,55.33,0.55
0.6678,54.79,0.55,0.6751,55.32,0.55
0.6678,55.64,0.56,0.6757,55.32,0.55
0.6675,55.28,0.55,0.6734,55.32,0.55
0.6676,55.03,0.55,0.6747,55.32,0.55
0.6675,55.08,0.55,0.6752,50.01,0.5
0.6675,54.67,0.55,0.6734,55.35,0.55
0.6674,54.06,0.54,0.68,55.27,0.55
0.667,55.16,0.55,0.6738,55.32,0.55
0.6665,55.16,0.55,0.6731,55.33,0.55
0.6673,54.83,0.55,0.6733,55.32,0.55
0.6686,54.86,0.55,0.6731,55.32,0.55
0.6668,55.32,0.55,0.6743,55.32,0.55
0.6671,55.3,0.55,0.673,55.33,0.55
0.6671,54.98,0.55,0.673,55.33,0.55
0.6673,54.99,0.55,0.6737,55.32,0.55
0.6678,54.95,0.55,0.6731,55.33,0.55
0.6665,54.9,0.55,0.673,55.33,0.55
0.6665,54.82,0.55,0.673,55.33,0.55
0.6666,55.29,0.55,0.6731,55.33,0.55
0.6667,55.14,0.55,0.6729,55.33,0.55
0.6659,54.7,0.55,0.6744,55.32,0.55
0.6666,55.21,0.55,0.6729,55.33,0.55
0.6668,54.85,0.55,0.673,55.33,0.55
0.6664,55.18,0.55,0.6743,55.32,0.55
0.6662,55.16,0.55,0.673,55.33,0.55
0.6665,54.99,0.55,0.6763,55.32,0.55
0.6656,55.49,0.55,0.6729,55.33,0.55
0.6665,55.13,0.55,0.6752,55.32,0.55
0.6655,55.4,0.55,0.6731,55.33,0.55
0.6659,55.43,0.55,0.6734,55.36,0.55
0.6663,54.94,0.55,0.6729,55.33,0.55
0.6653,55.33,0.55,0.6729,55.33,0.55
0.6655,55.47,0.55,0.6748,55.32,0.55
0.6657,54.72,0.55,0.6741,55.36,0.55
0.6649,55.24,0.55,0.6739,55.36,0.55
0.6656,54.93,0.55,0.6734,55.32,0.55
0.6656,55.49,0.55,0.6737,55.36,0.55
0.6657,55.43,0.55,0.673,55.33,0.55
