train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6779,70.62,0.71,0.6587,76.14,0.76
0.6434,76.47,0.76,0.6241,76.1,0.76
0.6127,76.65,0.77,0.5989,76.18,0.76
0.5911,77.33,0.77,0.5831,76.44,0.76
0.5753,77.28,0.77,0.5716,76.54,0.77
0.5637,77.39,0.77,0.5624,76.49,0.76
0.5551,77.2,0.77,0.5553,76.55,0.77
0.5473,77.2,0.77,0.5496,76.35,0.76
0.5413,77.27,0.77,0.5451,76.28,0.76
0.537,77.38,0.77,0.5415,76.33,0.76
0.5331,77.44,0.77,0.5388,76.37,0.76
0.5299,77.39,0.77,0.5367,76.39,0.76
0.528,77.52,0.78,0.5349,76.52,0.77
0.527,77.61,0.78,0.5335,76.63,0.77
0.5234,77.55,0.78,0.5326,76.66,0.77
0.5233,77.73,0.78,0.5318,76.78,0.77
0.5214,77.66,0.78,0.5312,76.74,0.77
0.5196,77.81,0.78,0.5306,76.9,0.77
0.5204,77.59,0.78,0.53,76.87,0.77
0.5185,77.88,0.78,0.5296,76.91,0.77
0.5175,77.61,0.78,0.5292,76.96,0.77
0.517,77.7,0.78,0.5291,76.9,0.77
0.5161,77.67,0.78,0.5284,76.97,0.77
0.5153,77.78,0.78,0.5282,76.93,0.77
0.5148,77.81,0.78,0.5277,77.08,0.77
0.5132,77.83,0.78,0.5273,77.04,0.77
0.5132,77.86,0.78,0.5269,77.08,0.77
0.5136,77.77,0.78,0.5264,77.16,0.77
0.5125,77.82,0.78,0.5264,77.01,0.77
0.511,77.73,0.78,0.5257,77.15,0.77
0.5129,77.82,0.78,0.5254,77.27,0.77
0.5116,77.71,0.78,0.525,77.13,0.77
0.5095,77.78,0.78,0.5248,77.15,0.77
0.5098,77.86,0.78,0.5249,77.1,0.77
0.5082,77.74,0.78,0.5243,77.31,0.77
0.5087,77.89,0.78,0.524,77.33,0.77
0.5098,77.88,0.78,0.5236,77.21,0.77
0.5067,77.89,0.78,0.5235,77.36,0.77
0.5061,77.97,0.78,0.524,77.23,0.77
0.5068,78.04,0.78,0.5232,77.27,0.77
0.5061,78.06,0.78,0.5233,77.28,0.77
0.5055,78.16,0.78,0.5228,77.42,0.77
0.5047,78.04,0.78,0.5227,77.36,0.77
0.5049,78.05,0.78,0.5221,77.42,0.77
0.5042,78.11,0.78,0.5221,77.43,0.77
0.5041,78.12,0.78,0.5218,77.47,0.77
0.506,78.06,0.78,0.5229,77.31,0.77
0.5024,78.15,0.78,0.5216,77.46,0.77
0.5015,78.15,0.78,0.5217,77.44,0.77
0.5028,78.16,0.78,0.5211,77.5,0.77
0.5013,78.21,0.78,0.5209,77.48,0.77
0.5011,78.21,0.78,0.521,77.46,0.77
0.5002,78.28,0.78,0.5212,77.51,0.78
0.5003,78.29,0.78,0.5208,77.51,0.78
0.5,78.27,0.78,0.5208,77.43,0.77
0.5003,78.21,0.78,0.5205,77.54,0.78
0.499,78.36,0.78,0.5207,77.44,0.77
0.4981,78.36,0.78,0.5207,77.38,0.77
0.4979,78.38,0.78,0.5204,77.54,0.78
0.498,78.4,0.78,0.5207,77.31,0.77
0.4975,78.33,0.78,0.5208,77.32,0.77
0.4963,78.4,0.78,0.5209,77.54,0.78
0.4965,78.42,0.78,0.5205,77.73,0.78
0.4983,78.33,0.78,0.5204,77.44,0.77
0.4968,78.44,0.78,0.5207,77.4,0.77
0.4953,78.52,0.79,0.5204,77.44,0.77
0.4959,78.48,0.78,0.5204,77.4,0.77
0.4947,78.59,0.79,0.5205,77.51,0.78
0.4936,78.54,0.79,0.5203,77.51,0.78
0.4944,78.61,0.79,0.5206,77.44,0.77
0.4954,78.62,0.79,0.5206,77.36,0.77
0.4937,78.61,0.79,0.5205,77.61,0.78
0.493,78.55,0.79,0.5208,77.65,0.78
0.4938,78.56,0.79,0.5205,77.7,0.78
0.4942,78.67,0.79,0.521,77.46,0.77
0.4918,78.54,0.79,0.5211,77.43,0.77
0.4905,78.62,0.79,0.5216,77.33,0.77
0.4921,78.62,0.79,0.521,77.48,0.77
0.4905,78.66,0.79,0.5209,77.63,0.78
0.4912,78.73,0.79,0.5206,77.66,0.78
0.4909,78.7,0.79,0.5206,77.63,0.78
0.4902,78.85,0.79,0.5216,77.69,0.78
0.4892,78.55,0.79,0.5224,77.35,0.77
0.4896,78.67,0.79,0.5207,77.77,0.78
0.4879,78.9,0.79,0.5214,77.52,0.78
0.4885,78.78,0.79,0.5211,77.62,0.78
0.489,78.7,0.79,0.5212,77.65,0.78
0.4904,78.81,0.79,0.5208,77.73,0.78
0.4873,78.77,0.79,0.5218,77.51,0.78
0.4872,79.0,0.79,0.5212,77.76,0.78
0.4862,78.85,0.79,0.5214,77.71,0.78
0.486,78.93,0.79,0.5218,77.74,0.78
0.486,78.82,0.79,0.5217,77.71,0.78
0.4866,78.96,0.79,0.5225,77.57,0.78
0.485,78.93,0.79,0.5219,77.8,0.78
0.4856,78.81,0.79,0.5217,77.8,0.78
0.4846,78.93,0.79,0.5229,77.47,0.77
0.484,79.0,0.79,0.522,77.8,0.78
0.4839,79.16,0.79,0.5229,77.63,0.78
0.4855,79.01,0.79,0.5223,77.69,0.78
