train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6817,61.49,0.61,0.6654,75.72,0.76
0.6523,76.66,0.77,0.6326,75.84,0.76
0.6186,76.65,0.77,0.6008,75.94,0.76
0.5886,76.81,0.77,0.5765,76.01,0.76
0.5676,76.9,0.77,0.5625,76.07,0.76
0.5551,76.73,0.77,0.5545,76.05,0.76
0.5479,76.58,0.77,0.5496,75.86,0.76
0.5418,76.58,0.77,0.5463,75.9,0.76
0.5387,76.6,0.77,0.5438,76.01,0.76
0.5355,76.79,0.77,0.5418,76.17,0.76
0.5345,76.94,0.77,0.5402,76.25,0.76
0.5304,77.01,0.77,0.5389,76.29,0.76
0.5303,77.12,0.77,0.5379,76.33,0.76
0.5275,76.97,0.77,0.5373,76.35,0.76
0.5265,77.16,0.77,0.5362,76.51,0.77
0.5251,77.12,0.77,0.5355,76.66,0.77
0.5249,77.24,0.77,0.5351,76.6,0.77
0.5229,77.25,0.77,0.5346,76.62,0.77
0.5238,77.23,0.77,0.5339,76.68,0.77
0.5245,77.32,0.77,0.5334,76.63,0.77
0.522,77.29,0.77,0.5332,76.68,0.77
0.5213,77.36,0.77,0.5328,76.68,0.77
0.5206,77.39,0.77,0.5329,76.64,0.77
0.5206,77.39,0.77,0.5323,76.7,0.77
0.5199,77.5,0.77,0.5319,76.75,0.77
0.5198,77.32,0.77,0.5317,76.74,0.77
0.5185,77.32,0.77,0.5311,76.82,0.77
0.5183,77.51,0.78,0.5308,76.78,0.77
0.518,77.52,0.78,0.5307,76.77,0.77
0.5191,77.42,0.77,0.5311,76.77,0.77
0.5178,77.51,0.78,0.5304,76.87,0.77
0.5168,77.56,0.78,0.5301,76.93,0.77
0.5154,77.61,0.78,0.5301,76.91,0.77
0.5155,77.4,0.77,0.5293,76.93,0.77
0.5143,77.47,0.77,0.5295,77.1,0.77
0.5137,77.58,0.78,0.5292,77.04,0.77
0.5138,77.55,0.78,0.5287,77.12,0.77
0.5146,77.56,0.78,0.5286,77.1,0.77
0.5128,77.61,0.78,0.5286,77.04,0.77
0.5125,77.59,0.78,0.5284,77.05,0.77
0.5142,77.52,0.78,0.528,77.12,0.77
0.5116,77.59,0.78,0.5278,77.08,0.77
0.512,77.67,0.78,0.528,77.06,0.77
0.5127,77.61,0.78,0.5275,77.17,0.77
0.5097,77.66,0.78,0.5277,76.97,0.77
0.5111,77.7,0.78,0.5276,77.06,0.77
0.5116,77.7,0.78,0.527,77.2,0.77
0.5105,77.71,0.78,0.5268,77.17,0.77
0.5091,77.67,0.78,0.5279,76.96,0.77
0.5095,77.65,0.78,0.5269,77.09,0.77
0.5104,77.7,0.78,0.5272,77.02,0.77
0.5091,77.73,0.78,0.5268,77.1,0.77
0.5081,77.63,0.78,0.5264,77.08,0.77
0.5084,77.59,0.78,0.5263,77.12,0.77
0.507,77.73,0.78,0.5265,77.09,0.77
0.5068,77.75,0.78,0.5262,77.2,0.77
0.508,77.7,0.78,0.5267,77.01,0.77
0.5065,77.69,0.78,0.5266,77.05,0.77
0.505,77.74,0.78,0.5263,77.08,0.77
0.5067,77.78,0.78,0.5259,77.12,0.77
0.5059,77.82,0.78,0.526,77.12,0.77
0.5052,77.9,0.78,0.5272,77.02,0.77
0.5035,77.86,0.78,0.5262,77.08,0.77
0.5038,77.88,0.78,0.5258,77.09,0.77
0.5042,77.89,0.78,0.5257,77.15,0.77
0.5045,77.89,0.78,0.5257,77.24,0.77
0.5041,77.92,0.78,0.5257,77.16,0.77
0.5032,77.93,0.78,0.5261,77.06,0.77
0.5031,77.97,0.78,0.5261,77.2,0.77
0.5016,77.97,0.78,0.5258,77.19,0.77
0.5015,77.81,0.78,0.5257,77.19,0.77
0.5017,78.04,0.78,0.5261,77.13,0.77
0.5016,78.0,0.78,0.5263,77.24,0.77
0.502,78.04,0.78,0.5259,77.31,0.77
0.5005,77.98,0.78,0.5258,77.28,0.77
0.5009,78.06,0.78,0.5258,77.32,0.77
0.5002,78.11,0.78,0.5262,77.35,0.77
0.5009,78.09,0.78,0.5259,77.31,0.77
0.4992,78.12,0.78,0.5259,77.31,0.77
0.4987,78.08,0.78,0.5261,77.4,0.77
0.4996,78.28,0.78,0.5261,77.29,0.77
0.4995,78.13,0.78,0.5266,77.28,0.77
0.4981,78.24,0.78,0.5264,77.39,0.77
0.4973,78.21,0.78,0.5261,77.36,0.77
0.499,78.23,0.78,0.5273,77.4,0.77
0.4975,78.19,0.78,0.5266,77.33,0.77
0.4984,78.32,0.78,0.5272,77.46,0.77
0.4973,78.46,0.78,0.5268,77.42,0.77
0.4976,78.32,0.78,0.5269,77.36,0.77
0.4972,78.31,0.78,0.5266,77.38,0.77
0.4954,78.32,0.78,0.5266,77.38,0.77
0.4964,78.35,0.78,0.5266,77.42,0.77
0.4953,78.39,0.78,0.5275,77.46,0.77
0.4951,78.4,0.78,0.5269,77.44,0.77
0.4957,78.32,0.78,0.5274,77.35,0.77
0.4956,78.44,0.78,0.5269,77.46,0.77
0.4943,78.36,0.78,0.5274,77.43,0.77
0.4936,78.54,0.79,0.527,77.46,0.77
0.4932,78.5,0.78,0.5275,77.42,0.77
0.4937,78.46,0.78,0.5271,77.52,0.78
