train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6832,58.81,0.59,0.6676,75.22,0.75
0.6551,75.85,0.76,0.6332,76.36,0.76
0.6204,76.96,0.77,0.5995,76.3,0.76
0.5884,77.11,0.77,0.5742,76.33,0.76
0.5659,76.98,0.77,0.5583,76.21,0.76
0.5523,76.79,0.77,0.5498,76.14,0.76
0.5436,76.69,0.77,0.5441,76.14,0.76
0.5373,76.88,0.77,0.5404,76.21,0.76
0.5341,76.89,0.77,0.538,76.2,0.76
0.5319,76.78,0.77,0.5352,76.41,0.76
0.5284,77.06,0.77,0.5336,76.45,0.76
0.5279,77.32,0.77,0.5321,76.44,0.76
0.5246,77.29,0.77,0.5311,76.54,0.77
0.5232,77.5,0.77,0.5302,76.77,0.77
0.5233,77.44,0.77,0.5301,76.59,0.77
0.5206,77.47,0.77,0.529,76.79,0.77
0.5202,77.36,0.77,0.5287,76.7,0.77
0.5192,77.48,0.77,0.5279,76.89,0.77
0.5187,77.62,0.78,0.5273,76.89,0.77
0.5174,77.58,0.78,0.5269,76.94,0.77
0.5175,77.59,0.78,0.5264,77.08,0.77
0.5171,77.69,0.78,0.5262,76.97,0.77
0.5167,77.62,0.78,0.5258,77.09,0.77
0.5148,77.73,0.78,0.5253,77.12,0.77
0.5159,77.69,0.78,0.5247,77.16,0.77
0.5139,77.63,0.78,0.5243,77.12,0.77
0.5136,77.65,0.78,0.524,77.15,0.77
0.5125,77.73,0.78,0.5237,77.24,0.77
0.5129,77.85,0.78,0.5233,77.21,0.77
0.5121,77.59,0.78,0.5231,77.21,0.77
0.511,77.78,0.78,0.5229,77.23,0.77
0.5096,77.88,0.78,0.5229,77.2,0.77
0.5113,77.77,0.78,0.5232,77.19,0.77
0.5092,77.85,0.78,0.5227,77.23,0.77
0.5088,77.89,0.78,0.5217,77.33,0.77
0.5081,77.9,0.78,0.5217,77.35,0.77
0.509,77.83,0.78,0.5219,77.46,0.77
0.5088,77.88,0.78,0.521,77.42,0.77
0.5076,78.01,0.78,0.5208,77.39,0.77
0.5079,77.98,0.78,0.5205,77.54,0.78
0.5058,78.01,0.78,0.5207,77.55,0.78
0.5052,78.12,0.78,0.5205,77.61,0.78
0.506,78.02,0.78,0.52,77.51,0.78
0.5056,77.97,0.78,0.5198,77.61,0.78
0.5051,78.12,0.78,0.5199,77.57,0.78
0.5037,77.96,0.78,0.5199,77.65,0.78
0.5038,78.06,0.78,0.5201,77.65,0.78
0.504,78.09,0.78,0.5209,77.58,0.78
0.503,78.2,0.78,0.5195,77.58,0.78
0.5026,78.21,0.78,0.5203,77.57,0.78
0.5016,78.17,0.78,0.5193,77.55,0.78
0.5018,78.11,0.78,0.5202,77.61,0.78
0.502,78.25,0.78,0.5208,77.69,0.78
0.5012,78.29,0.78,0.5197,77.59,0.78
0.5,78.2,0.78,0.5197,77.63,0.78
0.4994,78.23,0.78,0.5192,77.62,0.78
0.5005,78.21,0.78,0.5199,77.66,0.78
0.4993,78.33,0.78,0.5193,77.58,0.78
0.4984,78.23,0.78,0.5193,77.67,0.78
0.4988,78.19,0.78,0.52,77.71,0.78
0.4976,78.17,0.78,0.5209,77.74,0.78
0.498,78.35,0.78,0.5196,77.66,0.78
0.4979,78.27,0.78,0.5198,77.58,0.78
0.4974,78.16,0.78,0.5194,77.63,0.78
0.4979,78.27,0.78,0.5199,77.77,0.78
0.497,78.32,0.78,0.52,77.66,0.78
0.4973,78.39,0.78,0.5196,77.77,0.78
0.4972,78.4,0.78,0.5203,77.71,0.78
0.4967,78.31,0.78,0.5199,77.66,0.78
0.4957,78.4,0.78,0.5203,77.7,0.78
0.495,78.42,0.78,0.5204,77.7,0.78
0.4958,78.47,0.78,0.5208,77.74,0.78
0.494,78.56,0.79,0.5208,77.81,0.78
0.4969,78.17,0.78,0.5207,77.78,0.78
0.4949,78.32,0.78,0.5203,77.74,0.78
0.4936,78.36,0.78,0.5208,77.78,0.78
0.494,78.33,0.78,0.5205,77.74,0.78
0.493,78.5,0.78,0.5216,77.66,0.78
0.494,78.42,0.78,0.5214,77.76,0.78
0.493,78.46,0.78,0.5219,77.74,0.78
0.4926,78.43,0.78,0.5209,77.8,0.78
0.4906,78.54,0.79,0.5214,77.76,0.78
0.493,78.39,0.78,0.5211,77.74,0.78
0.4917,78.55,0.79,0.5215,77.76,0.78
0.4914,78.69,0.79,0.5213,77.7,0.78
0.4911,78.54,0.79,0.5222,77.85,0.78
0.4893,78.62,0.79,0.522,77.84,0.78
0.4917,78.59,0.79,0.5215,77.7,0.78
0.4895,78.55,0.79,0.5229,77.69,0.78
0.489,78.75,0.79,0.5229,77.7,0.78
0.491,78.78,0.79,0.5222,77.78,0.78
0.4886,78.75,0.79,0.5223,77.7,0.78
0.4893,78.67,0.79,0.5238,77.69,0.78
0.4894,78.63,0.79,0.5247,77.71,0.78
0.4895,78.52,0.79,0.523,77.69,0.78
0.4893,78.67,0.79,0.5235,77.78,0.78
0.4885,78.56,0.79,0.5221,77.78,0.78
0.4883,78.66,0.79,0.523,77.74,0.78
0.4876,78.62,0.79,0.5231,77.71,0.78
0.4873,78.75,0.79,0.5233,77.71,0.78
