train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6832,63.74,0.64,0.6702,76.41,0.76
0.6598,76.51,0.77,0.6438,76.14,0.76
0.6324,76.82,0.77,0.6154,76.26,0.76
0.606,77.12,0.77,0.5925,76.49,0.76
0.5871,77.42,0.77,0.578,76.71,0.77
0.5722,77.39,0.77,0.5672,76.52,0.77
0.5616,77.24,0.77,0.5595,76.55,0.77
0.5534,76.89,0.77,0.5535,76.47,0.76
0.547,76.94,0.77,0.5494,76.09,0.76
0.5423,76.93,0.77,0.5452,76.4,0.76
0.5377,76.97,0.77,0.5423,76.49,0.76
0.5348,77.35,0.77,0.5399,76.52,0.77
0.5313,77.16,0.77,0.5378,76.48,0.76
0.5296,77.31,0.77,0.5362,76.56,0.77
0.5276,77.44,0.77,0.5345,76.7,0.77
0.5244,77.71,0.78,0.5334,76.72,0.77
0.5233,77.71,0.78,0.5326,76.72,0.77
0.5228,77.7,0.78,0.5317,76.68,0.77
0.521,77.78,0.78,0.5309,76.75,0.77
0.5211,77.75,0.78,0.5301,76.86,0.77
0.5212,77.81,0.78,0.5293,76.87,0.77
0.5194,77.73,0.78,0.5285,77.08,0.77
0.5172,77.74,0.78,0.528,77.1,0.77
0.5166,77.75,0.78,0.5278,76.97,0.77
0.5163,77.82,0.78,0.5272,77.05,0.77
0.5146,77.79,0.78,0.5267,77.16,0.77
0.5146,77.79,0.78,0.5262,77.16,0.77
0.5141,77.96,0.78,0.5259,77.23,0.77
0.5124,77.88,0.78,0.5254,77.25,0.77
0.5126,77.94,0.78,0.5251,77.16,0.77
0.5134,77.85,0.78,0.5245,77.25,0.77
0.5114,77.74,0.78,0.5243,77.21,0.77
0.5112,77.88,0.78,0.5239,77.23,0.77
0.5104,78.04,0.78,0.5238,77.17,0.77
0.5093,77.92,0.78,0.5233,77.21,0.77
0.509,78.01,0.78,0.523,77.21,0.77
0.5086,78.02,0.78,0.5232,77.23,0.77
0.5079,77.83,0.78,0.5227,77.25,0.77
0.5077,77.9,0.78,0.5223,77.24,0.77
0.508,78.02,0.78,0.5217,77.36,0.77
0.5057,78.01,0.78,0.5217,77.32,0.77
0.5059,77.97,0.78,0.5228,77.35,0.77
0.5048,78.05,0.78,0.522,77.47,0.77
0.5055,78.06,0.78,0.5209,77.39,0.77
0.5061,78.16,0.78,0.5215,77.42,0.77
0.504,77.93,0.78,0.5212,77.58,0.78
0.5045,78.09,0.78,0.5202,77.57,0.78
0.5031,78.21,0.78,0.52,77.59,0.78
0.5041,78.08,0.78,0.5198,77.66,0.78
0.5029,78.16,0.78,0.5197,77.58,0.78
0.5013,78.23,0.78,0.5197,77.54,0.78
0.5013,78.23,0.78,0.5198,77.52,0.78
0.5013,78.35,0.78,0.5211,77.76,0.78
0.5012,78.21,0.78,0.5194,77.63,0.78
0.4997,78.2,0.78,0.5192,77.69,0.78
0.5002,78.24,0.78,0.5198,77.76,0.78
0.4999,78.39,0.78,0.519,77.55,0.78
0.5002,78.23,0.78,0.5206,77.35,0.77
0.499,78.47,0.78,0.5194,77.78,0.78
0.4986,78.33,0.78,0.5188,77.63,0.78
0.4994,78.31,0.78,0.5187,77.63,0.78
0.4973,78.36,0.78,0.5188,77.62,0.78
0.498,78.63,0.79,0.5187,77.7,0.78
0.4978,78.44,0.78,0.5188,77.69,0.78
0.4978,78.44,0.78,0.5196,77.35,0.77
0.4953,78.4,0.78,0.5188,77.62,0.78
0.4962,78.48,0.78,0.5185,77.76,0.78
0.4956,78.5,0.78,0.5191,77.5,0.77
0.4942,78.47,0.78,0.5197,77.5,0.77
0.496,78.42,0.78,0.5187,77.65,0.78
0.4946,78.43,0.78,0.5188,77.77,0.78
0.4937,78.58,0.79,0.5198,77.51,0.78
0.4928,78.61,0.79,0.5188,77.62,0.78
0.495,78.69,0.79,0.5188,77.77,0.78
0.4944,78.52,0.79,0.5188,77.58,0.78
0.4933,78.61,0.79,0.5188,77.67,0.78
0.4932,78.55,0.79,0.5191,77.58,0.78
0.492,78.59,0.79,0.5189,77.73,0.78
0.4921,78.7,0.79,0.5188,77.7,0.78
0.491,78.44,0.78,0.5191,77.61,0.78
0.4913,78.74,0.79,0.5196,77.65,0.78
0.4919,78.73,0.79,0.5203,77.51,0.78
0.4934,78.55,0.79,0.5193,77.65,0.78
0.4891,78.67,0.79,0.5196,77.67,0.78
0.4894,78.94,0.79,0.5198,77.69,0.78
0.4901,78.74,0.79,0.5194,77.7,0.78
0.4903,78.61,0.79,0.521,77.55,0.78
0.4889,78.83,0.79,0.5199,77.7,0.78
0.4895,78.69,0.79,0.5199,77.66,0.78
0.4866,78.97,0.79,0.5203,77.71,0.78
0.486,78.7,0.79,0.5207,77.57,0.78
0.4878,78.9,0.79,0.5203,77.71,0.78
0.4889,78.81,0.79,0.5209,77.66,0.78
0.4868,78.92,0.79,0.5205,77.73,0.78
0.4879,78.97,0.79,0.5206,77.73,0.78
0.4863,78.78,0.79,0.5205,77.78,0.78
0.4847,79.0,0.79,0.5214,77.67,0.78
0.4857,78.94,0.79,0.5211,77.7,0.78
0.4846,79.0,0.79,0.5213,77.74,0.78
0.4862,78.82,0.79,0.5208,77.76,0.78
