train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6799,52.49,0.52,0.6579,74.54,0.75
0.6428,75.35,0.75,0.6199,75.88,0.76
0.6063,76.7,0.77,0.5885,76.14,0.76
0.5781,77.08,0.77,0.5681,76.36,0.76
0.5593,77.04,0.77,0.556,76.22,0.76
0.5473,76.85,0.77,0.5484,76.17,0.76
0.5404,76.86,0.77,0.5438,76.24,0.76
0.5355,77.05,0.77,0.5402,76.18,0.76
0.533,77.16,0.77,0.5375,76.18,0.76
0.5287,77.23,0.77,0.5355,76.29,0.76
0.5268,77.25,0.77,0.5343,76.4,0.76
0.524,77.61,0.78,0.5334,76.4,0.76
0.5239,77.51,0.78,0.5322,76.68,0.77
0.5233,77.56,0.78,0.5314,76.71,0.77
0.5232,77.51,0.78,0.531,76.62,0.77
0.5209,77.48,0.77,0.5304,76.75,0.77
0.5197,77.5,0.77,0.5301,76.67,0.77
0.52,77.62,0.78,0.5296,76.91,0.77
0.519,77.51,0.78,0.5297,76.71,0.77
0.5181,77.73,0.78,0.5294,76.86,0.77
0.5177,77.71,0.78,0.5287,76.98,0.77
0.5166,77.55,0.78,0.5287,76.89,0.77
0.5171,77.63,0.78,0.5282,76.98,0.77
0.5149,77.73,0.78,0.528,76.97,0.77
0.5146,77.75,0.78,0.5275,77.09,0.77
0.5149,77.65,0.78,0.5273,77.1,0.77
0.5143,77.73,0.78,0.5273,77.15,0.77
0.5134,77.74,0.78,0.5271,77.04,0.77
0.513,77.69,0.78,0.5267,77.16,0.77
0.5125,77.85,0.78,0.5261,77.17,0.77
0.5122,77.66,0.78,0.5263,77.1,0.77
0.5136,77.81,0.78,0.5259,77.16,0.77
0.5123,77.74,0.78,0.5259,77.15,0.77
0.5114,77.7,0.78,0.5251,77.25,0.77
0.5105,77.81,0.78,0.5253,77.28,0.77
0.5106,77.7,0.78,0.5251,77.24,0.77
0.5093,77.93,0.78,0.5253,77.17,0.77
0.5101,77.9,0.78,0.5246,77.36,0.77
0.5084,77.92,0.78,0.5244,77.4,0.77
0.5083,78.0,0.78,0.5244,77.28,0.77
0.5079,77.96,0.78,0.5243,77.29,0.77
0.5078,78.08,0.78,0.5241,77.27,0.77
0.5072,78.01,0.78,0.5241,77.28,0.77
0.5083,77.98,0.78,0.5238,77.43,0.77
0.5069,78.05,0.78,0.5234,77.35,0.77
0.5071,78.06,0.78,0.5237,77.29,0.77
0.505,78.12,0.78,0.5233,77.32,0.77
0.5066,78.21,0.78,0.5232,77.25,0.77
0.506,77.97,0.78,0.5231,77.39,0.77
0.5058,78.11,0.78,0.5234,77.16,0.77
0.5035,78.16,0.78,0.5231,77.55,0.78
0.5056,78.25,0.78,0.5227,77.31,0.77
0.5021,78.19,0.78,0.5229,77.36,0.77
0.5029,78.13,0.78,0.5231,77.43,0.77
0.5015,78.23,0.78,0.5227,77.43,0.77
0.5021,78.32,0.78,0.5227,77.29,0.77
0.5027,78.2,0.78,0.5225,77.4,0.77
0.502,78.28,0.78,0.5238,77.05,0.77
0.5018,78.31,0.78,0.5228,77.31,0.77
0.5007,78.29,0.78,0.5225,77.42,0.77
0.5015,78.39,0.78,0.5227,77.29,0.77
0.4994,78.29,0.78,0.5234,77.38,0.77
0.5013,78.36,0.78,0.5232,77.19,0.77
0.4995,78.38,0.78,0.5232,77.35,0.77
0.5,78.44,0.78,0.5227,77.46,0.77
0.4995,78.35,0.78,0.5225,77.33,0.77
0.4987,78.48,0.78,0.5228,77.23,0.77
0.4978,78.52,0.79,0.5224,77.35,0.77
0.4984,78.46,0.78,0.5232,77.27,0.77
0.4985,78.52,0.79,0.5226,77.31,0.77
0.4974,78.55,0.79,0.5225,77.43,0.77
0.4965,78.46,0.78,0.5229,77.36,0.77
0.496,78.51,0.79,0.5232,77.46,0.77
0.4952,78.56,0.79,0.5228,77.33,0.77
0.4967,78.48,0.78,0.523,77.43,0.77
0.495,78.44,0.78,0.5233,77.33,0.77
0.4963,78.48,0.78,0.5234,77.46,0.77
0.4965,78.81,0.79,0.523,77.4,0.77
0.4957,78.54,0.79,0.5239,77.32,0.77
0.4953,78.52,0.79,0.5233,77.51,0.78
0.4934,78.73,0.79,0.5233,77.47,0.77
0.4927,78.51,0.79,0.5233,77.42,0.77
0.4927,78.78,0.79,0.5238,77.55,0.78
0.4931,78.81,0.79,0.524,77.51,0.78
0.4922,78.79,0.79,0.525,77.38,0.77
0.4915,78.81,0.79,0.524,77.4,0.77
0.4932,78.85,0.79,0.5252,77.27,0.77
0.4922,78.5,0.78,0.5245,77.35,0.77
0.4917,78.79,0.79,0.5248,77.59,0.78
0.4914,78.78,0.79,0.5252,77.29,0.77
0.4908,78.78,0.79,0.5251,77.58,0.78
0.4902,78.86,0.79,0.5246,77.48,0.77
0.491,78.79,0.79,0.5245,77.58,0.78
0.4906,78.7,0.79,0.5241,77.59,0.78
0.4888,78.9,0.79,0.5245,77.58,0.78
0.4898,78.93,0.79,0.5251,77.58,0.78
0.4883,78.93,0.79,0.5246,77.69,0.78
0.4899,78.98,0.79,0.5246,77.63,0.78
0.4875,79.01,0.79,0.5258,77.61,0.78
0.4889,78.96,0.79,0.5261,77.61,0.78
