train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6759,71.02,0.71,0.6574,74.88,0.75
0.6439,75.24,0.75,0.6265,75.19,0.75
0.6165,76.12,0.76,0.6035,75.84,0.76
0.5978,76.54,0.77,0.5897,76.02,0.76
0.5846,76.94,0.77,0.5797,76.35,0.76
0.5733,77.2,0.77,0.5714,76.43,0.76
0.5658,77.29,0.77,0.5643,76.33,0.76
0.557,77.31,0.77,0.5584,76.32,0.76
0.5503,77.05,0.77,0.5538,76.3,0.76
0.5452,76.98,0.77,0.5498,76.22,0.76
0.5408,77.09,0.77,0.5466,76.26,0.76
0.5385,77.2,0.77,0.5443,76.28,0.76
0.5346,77.12,0.77,0.5421,76.32,0.76
0.5321,77.29,0.77,0.5403,76.16,0.76
0.5307,77.17,0.77,0.5388,76.62,0.77
0.5281,77.42,0.77,0.537,76.43,0.76
0.5265,77.43,0.77,0.5358,76.58,0.77
0.5245,77.54,0.78,0.5351,76.55,0.77
0.5248,77.44,0.77,0.534,76.77,0.77
0.5221,77.66,0.78,0.5335,76.74,0.77
0.5207,77.59,0.78,0.5332,76.68,0.77
0.5208,77.7,0.78,0.5324,76.71,0.77
0.5197,77.69,0.78,0.5317,76.83,0.77
0.5192,77.88,0.78,0.5312,76.89,0.77
0.5172,77.71,0.78,0.5312,76.81,0.77
0.5182,77.65,0.78,0.5306,76.85,0.77
0.5165,77.71,0.78,0.5298,76.83,0.77
0.5149,77.89,0.78,0.5292,76.91,0.77
0.5156,77.81,0.78,0.5287,76.98,0.77
0.5132,77.86,0.78,0.5284,77.21,0.77
0.5139,77.71,0.78,0.528,77.04,0.77
0.5123,77.88,0.78,0.5279,76.91,0.77
0.5126,77.79,0.78,0.5277,76.93,0.77
0.512,77.74,0.78,0.5271,77.17,0.77
0.5118,77.97,0.78,0.5265,77.04,0.77
0.5117,77.94,0.78,0.5261,77.1,0.77
0.5087,77.92,0.78,0.5261,77.19,0.77
0.5085,77.98,0.78,0.5263,77.13,0.77
0.5072,77.94,0.78,0.5256,77.19,0.77
0.5063,77.98,0.78,0.5258,77.17,0.77
0.5075,78.02,0.78,0.5249,77.2,0.77
0.5071,78.15,0.78,0.5247,77.24,0.77
0.5078,77.94,0.78,0.5244,77.58,0.78
0.5058,78.16,0.78,0.5239,77.21,0.77
0.5063,77.98,0.78,0.5236,77.21,0.77
0.5046,78.09,0.78,0.5236,77.25,0.77
0.5044,78.25,0.78,0.5233,77.27,0.77
0.503,78.11,0.78,0.5234,77.25,0.77
0.502,78.17,0.78,0.5229,77.29,0.77
0.5006,78.39,0.78,0.5223,77.35,0.77
0.5018,78.17,0.78,0.5222,77.35,0.77
0.5003,78.32,0.78,0.5223,77.35,0.77
0.5011,78.33,0.78,0.5218,77.35,0.77
0.4984,78.33,0.78,0.5224,77.38,0.77
0.4985,78.33,0.78,0.5223,77.38,0.77
0.4991,78.25,0.78,0.5227,77.21,0.77
0.4983,78.42,0.78,0.5216,77.38,0.77
0.4975,78.47,0.78,0.5212,77.39,0.77
0.4963,78.46,0.78,0.5212,77.39,0.77
0.4973,78.32,0.78,0.5219,77.35,0.77
0.4948,78.59,0.79,0.5215,77.47,0.77
0.4959,78.61,0.79,0.5213,77.38,0.77
0.4946,78.59,0.79,0.5211,77.39,0.77
0.4943,78.38,0.78,0.5216,77.38,0.77
0.495,78.55,0.79,0.5211,77.5,0.77
0.4931,78.39,0.78,0.522,77.42,0.77
0.4932,78.47,0.78,0.5212,77.4,0.77
0.4948,78.62,0.79,0.5212,77.43,0.77
0.493,78.61,0.79,0.5209,77.44,0.77
0.4911,78.46,0.78,0.5212,77.47,0.77
0.4909,78.52,0.79,0.5211,77.54,0.78
0.4892,78.7,0.79,0.5215,77.55,0.78
0.4905,78.81,0.79,0.5212,77.54,0.78
0.4918,78.73,0.79,0.5236,77.42,0.77
0.4912,78.65,0.79,0.5211,77.61,0.78
0.4896,78.74,0.79,0.5217,77.54,0.78
0.4889,78.62,0.79,0.5241,77.43,0.77
0.4871,78.75,0.79,0.522,77.62,0.78
0.4875,78.66,0.79,0.5224,77.61,0.78
0.4873,78.94,0.79,0.5226,77.51,0.78
0.4861,78.89,0.79,0.5231,77.44,0.77
0.4865,78.94,0.79,0.5223,77.7,0.78
0.4867,79.01,0.79,0.523,77.57,0.78
0.4861,78.96,0.79,0.5239,77.46,0.77
0.4837,78.93,0.79,0.523,77.71,0.78
0.4861,79.04,0.79,0.5235,77.47,0.77
0.4852,78.89,0.79,0.5224,77.69,0.78
0.4829,79.01,0.79,0.5232,77.7,0.78
0.4826,79.08,0.79,0.5227,77.63,0.78
0.483,79.16,0.79,0.5257,77.38,0.77
0.4852,78.96,0.79,0.5233,77.61,0.78
0.4813,78.96,0.79,0.5233,77.59,0.78
0.4808,79.16,0.79,0.5237,77.69,0.78
0.4829,78.98,0.79,0.5235,77.67,0.78
0.4813,79.17,0.79,0.5242,77.59,0.78
0.4802,79.17,0.79,0.5236,77.66,0.78
0.4803,79.12,0.79,0.5249,77.82,0.78
0.4815,79.44,0.79,0.5241,77.65,0.78
0.479,79.29,0.79,0.5248,77.62,0.78
0.4798,79.28,0.79,0.5246,77.65,0.78
