train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.686,70.17,0.7,0.6752,76.13,0.76
0.6669,76.32,0.76,0.6516,76.39,0.76
0.6407,77.13,0.77,0.6227,76.41,0.76
0.6108,77.38,0.77,0.5948,76.52,0.77
0.5852,77.52,0.78,0.5735,76.62,0.77
0.5647,77.31,0.77,0.5591,76.6,0.77
0.5523,77.31,0.77,0.5504,76.45,0.76
0.5446,77.04,0.77,0.5449,76.45,0.76
0.5375,76.93,0.77,0.5408,76.49,0.76
0.5345,77.32,0.77,0.538,76.44,0.76
0.5295,77.33,0.77,0.5359,76.43,0.76
0.5283,77.39,0.77,0.5337,76.66,0.77
0.5255,77.56,0.78,0.5324,76.63,0.77
0.5235,77.56,0.78,0.5315,76.6,0.77
0.5239,77.54,0.78,0.5303,76.71,0.77
0.5215,77.67,0.78,0.5296,76.75,0.77
0.5196,77.71,0.78,0.5292,76.74,0.77
0.5201,77.71,0.78,0.5284,76.87,0.77
0.5202,77.71,0.78,0.5279,76.85,0.77
0.5177,77.69,0.78,0.5276,76.86,0.77
0.5175,77.77,0.78,0.527,77.0,0.77
0.5171,77.67,0.78,0.5267,76.93,0.77
0.5151,77.62,0.78,0.5265,76.97,0.77
0.5148,77.78,0.78,0.5262,76.98,0.77
0.5143,77.74,0.78,0.5261,77.01,0.77
0.5144,77.81,0.78,0.5253,77.15,0.77
0.5141,77.85,0.78,0.5251,77.21,0.77
0.5128,77.85,0.78,0.5247,77.15,0.77
0.5137,77.79,0.78,0.5244,77.28,0.77
0.5119,77.81,0.78,0.5244,77.15,0.77
0.5123,77.79,0.78,0.5238,77.24,0.77
0.5123,77.75,0.78,0.5234,77.28,0.77
0.5112,77.85,0.78,0.5232,77.29,0.77
0.5115,77.88,0.78,0.5235,77.25,0.77
0.5096,77.97,0.78,0.5233,77.4,0.77
0.509,77.85,0.78,0.5231,77.29,0.77
0.5081,77.92,0.78,0.5226,77.32,0.77
0.508,77.85,0.78,0.5222,77.38,0.77
0.508,78.01,0.78,0.5219,77.43,0.77
0.5068,77.92,0.78,0.5217,77.44,0.77
0.5068,77.88,0.78,0.5219,77.4,0.77
0.5066,78.0,0.78,0.5217,77.55,0.78
0.5073,77.92,0.78,0.5213,77.57,0.78
0.5054,78.02,0.78,0.5212,77.57,0.78
0.5058,78.02,0.78,0.5209,77.58,0.78
0.5078,77.97,0.78,0.5205,77.61,0.78
0.5041,78.17,0.78,0.5207,77.62,0.78
0.505,78.05,0.78,0.5205,77.54,0.78
0.5048,78.02,0.78,0.5202,77.57,0.78
0.504,78.16,0.78,0.5204,77.58,0.78
0.5032,78.12,0.78,0.5201,77.65,0.78
0.5036,78.25,0.78,0.5199,77.61,0.78
0.5027,78.23,0.78,0.5197,77.65,0.78
0.5008,78.2,0.78,0.5203,77.61,0.78
0.5011,78.19,0.78,0.5201,77.59,0.78
0.5018,78.29,0.78,0.5195,77.62,0.78
0.5005,78.13,0.78,0.5194,77.66,0.78
0.5,78.25,0.78,0.5192,77.7,0.78
0.5008,78.27,0.78,0.5195,77.65,0.78
0.4988,78.36,0.78,0.5196,77.61,0.78
0.4986,78.21,0.78,0.5191,77.66,0.78
0.4993,78.21,0.78,0.519,77.67,0.78
0.4989,78.35,0.78,0.519,77.66,0.78
0.498,78.32,0.78,0.5193,77.54,0.78
0.4975,78.43,0.78,0.5188,77.73,0.78
0.4988,78.39,0.78,0.5189,77.77,0.78
0.4979,78.51,0.79,0.5203,77.43,0.77
0.4968,78.51,0.79,0.5193,77.58,0.78
0.4977,78.39,0.78,0.5192,77.7,0.78
0.4954,78.46,0.78,0.519,77.51,0.78
0.4965,78.54,0.79,0.519,77.61,0.78
0.4959,78.56,0.79,0.5192,77.77,0.78
0.4954,78.32,0.78,0.5189,77.67,0.78
0.4958,78.52,0.79,0.5189,77.71,0.78
0.4953,78.51,0.79,0.5195,77.55,0.78
0.4955,78.54,0.79,0.519,77.66,0.78
0.4938,78.59,0.79,0.5189,77.74,0.78
0.4938,78.58,0.79,0.5192,77.76,0.78
0.4923,78.73,0.79,0.5194,77.81,0.78
0.4934,78.56,0.79,0.5195,77.63,0.78
0.4911,78.69,0.79,0.5199,77.8,0.78
0.4938,78.69,0.79,0.5192,77.78,0.78
0.4908,78.63,0.79,0.5199,77.73,0.78
0.4934,78.61,0.79,0.5192,77.77,0.78
0.4904,78.63,0.79,0.5198,77.71,0.78
0.4918,78.79,0.79,0.5191,77.76,0.78
0.4908,78.62,0.79,0.5197,77.8,0.78
0.4906,78.55,0.79,0.52,77.77,0.78
0.4882,78.85,0.79,0.5207,77.66,0.78
0.4884,78.83,0.79,0.5197,77.81,0.78
0.4897,78.56,0.79,0.5212,77.65,0.78
0.4895,78.79,0.79,0.5205,77.8,0.78
0.4889,78.74,0.79,0.5207,77.77,0.78
0.4904,78.74,0.79,0.5206,77.74,0.78
0.4868,78.88,0.79,0.5202,77.81,0.78
0.4877,78.85,0.79,0.5203,77.8,0.78
0.4861,78.82,0.79,0.5203,77.82,0.78
0.4864,78.85,0.79,0.5209,77.82,0.78
0.4873,78.98,0.79,0.5207,77.84,0.78
0.4861,78.85,0.79,0.5223,77.81,0.78
