train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6867,50.01,0.5,0.669,49.99,0.5
0.6563,61.81,0.62,0.6337,75.48,0.75
0.6193,76.39,0.76,0.599,76.07,0.76
0.5864,77.02,0.77,0.5736,76.48,0.76
0.5626,77.11,0.77,0.5576,76.4,0.76
0.5514,77.02,0.77,0.5494,76.02,0.76
0.5409,76.97,0.77,0.5433,76.28,0.76
0.5347,77.17,0.77,0.5393,76.35,0.76
0.5315,77.21,0.77,0.5364,76.35,0.76
0.5278,77.35,0.77,0.5344,76.37,0.76
0.5257,77.52,0.78,0.533,76.39,0.76
0.5241,77.4,0.77,0.5315,76.77,0.77
0.5218,77.54,0.78,0.5307,76.71,0.77
0.5213,77.61,0.78,0.53,76.82,0.77
0.5203,77.74,0.78,0.5292,76.87,0.77
0.5191,77.77,0.78,0.5287,76.85,0.77
0.5181,77.66,0.78,0.5282,76.87,0.77
0.5179,77.69,0.78,0.5277,77.02,0.77
0.5162,77.77,0.78,0.5275,76.94,0.77
0.5166,77.85,0.78,0.5268,77.17,0.77
0.5159,77.77,0.78,0.5267,77.17,0.77
0.5147,77.74,0.78,0.5263,77.17,0.77
0.5141,77.62,0.78,0.5264,77.0,0.77
0.5142,77.71,0.78,0.5258,77.27,0.77
0.5125,77.79,0.78,0.5253,77.24,0.77
0.5132,77.83,0.78,0.525,77.32,0.77
0.5115,77.85,0.78,0.5248,77.35,0.77
0.5109,77.79,0.78,0.525,77.17,0.77
0.5116,77.83,0.78,0.524,77.32,0.77
0.5102,77.79,0.78,0.524,77.28,0.77
0.5094,77.85,0.78,0.5236,77.32,0.77
0.5105,77.88,0.78,0.5232,77.39,0.77
0.5087,77.94,0.78,0.5234,77.25,0.77
0.5071,78.02,0.78,0.5231,77.32,0.77
0.5092,77.83,0.78,0.5225,77.42,0.77
0.5071,77.97,0.78,0.5226,77.38,0.77
0.5063,77.98,0.78,0.5226,77.35,0.77
0.505,78.05,0.78,0.5229,77.21,0.77
0.5067,77.89,0.78,0.522,77.44,0.77
0.5055,78.01,0.78,0.5217,77.47,0.77
0.504,77.82,0.78,0.5217,77.43,0.77
0.5046,78.0,0.78,0.5213,77.42,0.77
0.5032,78.02,0.78,0.5213,77.39,0.77
0.5036,77.98,0.78,0.5221,77.31,0.77
0.5033,78.23,0.78,0.5209,77.61,0.78
0.5025,78.24,0.78,0.5214,77.4,0.77
0.503,78.17,0.78,0.521,77.52,0.78
0.5036,78.02,0.78,0.5213,77.4,0.77
0.5012,78.27,0.78,0.5206,77.59,0.78
0.4995,78.15,0.78,0.5212,77.33,0.77
0.5017,78.16,0.78,0.5207,77.66,0.78
0.4994,78.13,0.78,0.5207,77.48,0.77
0.4998,78.25,0.78,0.5212,77.31,0.77
0.4988,78.32,0.78,0.5205,77.58,0.78
0.4987,78.35,0.78,0.5208,77.58,0.78
0.4978,78.21,0.78,0.5204,77.65,0.78
0.498,78.42,0.78,0.5204,77.66,0.78
0.4982,78.38,0.78,0.5202,77.59,0.78
0.4979,78.46,0.78,0.5202,77.62,0.78
0.4966,78.51,0.79,0.5202,77.65,0.78
0.4976,78.38,0.78,0.5204,77.51,0.78
0.4959,78.54,0.79,0.5201,77.54,0.78
0.497,78.39,0.78,0.52,77.55,0.78
0.4948,78.56,0.79,0.5206,77.47,0.77
0.4934,78.56,0.79,0.5209,77.62,0.78
0.4956,78.46,0.78,0.5205,77.57,0.78
0.4936,78.55,0.79,0.5206,77.69,0.78
0.4926,78.55,0.79,0.5205,77.52,0.78
0.4925,78.7,0.79,0.5204,77.61,0.78
0.492,78.52,0.79,0.5207,77.61,0.78
0.4929,78.69,0.79,0.5211,77.59,0.78
0.4923,78.46,0.78,0.5206,77.67,0.78
0.4911,78.75,0.79,0.5215,77.47,0.77
0.492,78.52,0.79,0.5209,77.65,0.78
0.4908,78.82,0.79,0.5222,77.46,0.77
0.4909,78.69,0.79,0.5223,77.71,0.78
0.4897,78.81,0.79,0.5217,77.51,0.78
0.4901,78.83,0.79,0.5215,77.66,0.78
0.4909,78.67,0.79,0.5215,77.55,0.78
0.4895,78.75,0.79,0.5227,77.66,0.78
0.4889,78.67,0.79,0.5217,77.59,0.78
0.4876,78.69,0.79,0.5214,77.59,0.78
0.4876,78.69,0.79,0.5224,77.59,0.78
0.4868,78.82,0.79,0.5215,77.69,0.78
0.4873,78.81,0.79,0.5216,77.63,0.78
0.4868,78.86,0.79,0.5217,77.62,0.78
0.4859,78.9,0.79,0.5221,77.59,0.78
0.4865,78.88,0.79,0.5219,77.63,0.78
0.4863,78.71,0.79,0.5219,77.74,0.78
0.487,78.98,0.79,0.5221,77.66,0.78
0.4841,78.94,0.79,0.5222,77.78,0.78
0.4849,79.04,0.79,0.5222,77.78,0.78
0.484,79.13,0.79,0.5235,77.76,0.78
0.4865,78.92,0.79,0.5223,77.66,0.78
0.4821,79.01,0.79,0.5231,77.71,0.78
0.4824,79.02,0.79,0.5226,77.7,0.78
0.4825,79.23,0.79,0.5235,77.76,0.78
0.481,79.11,0.79,0.5244,77.84,0.78
0.4825,79.28,0.79,0.5232,77.73,0.78
0.4819,79.36,0.79,0.5252,77.65,0.78
