train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6857,67.94,0.68,0.6725,76.09,0.76
0.6609,76.21,0.76,0.643,75.99,0.76
0.6311,76.43,0.76,0.6133,76.22,0.76
0.6031,77.01,0.77,0.5902,76.3,0.76
0.5828,77.25,0.77,0.5744,76.52,0.77
0.5677,77.28,0.77,0.5629,76.44,0.76
0.5551,77.25,0.77,0.5546,76.44,0.76
0.5469,77.24,0.77,0.5488,76.44,0.76
0.5411,77.08,0.77,0.5443,76.32,0.76
0.536,77.23,0.77,0.541,76.54,0.77
0.5337,77.38,0.77,0.5382,76.56,0.77
0.5291,77.36,0.77,0.5361,76.64,0.77
0.527,77.46,0.77,0.5345,76.64,0.77
0.5249,77.59,0.78,0.5334,76.67,0.77
0.5231,77.56,0.78,0.5323,76.71,0.77
0.5235,77.74,0.78,0.5315,76.79,0.77
0.5205,77.54,0.78,0.5308,76.81,0.77
0.5215,77.66,0.78,0.5302,76.77,0.77
0.5218,77.61,0.78,0.5297,77.08,0.77
0.5196,77.73,0.78,0.5292,76.86,0.77
0.5196,77.67,0.78,0.5286,76.94,0.77
0.5177,77.61,0.78,0.5282,77.0,0.77
0.5165,77.82,0.78,0.5277,77.04,0.77
0.5155,77.75,0.78,0.5279,76.93,0.77
0.5152,77.88,0.78,0.527,77.02,0.77
0.516,77.7,0.78,0.527,76.98,0.77
0.5142,77.74,0.78,0.5264,77.1,0.77
0.5137,77.79,0.78,0.526,77.1,0.77
0.5126,77.89,0.78,0.5255,77.15,0.77
0.5119,77.88,0.78,0.5253,77.25,0.77
0.5124,77.89,0.78,0.5251,77.17,0.77
0.511,77.79,0.78,0.5247,77.25,0.77
0.5109,78.0,0.78,0.5245,77.23,0.77
0.5093,77.85,0.78,0.5253,77.17,0.77
0.5103,77.78,0.78,0.5238,77.28,0.77
0.5096,77.88,0.78,0.5237,77.2,0.77
0.5109,77.86,0.78,0.5229,77.38,0.77
0.5087,77.96,0.78,0.523,77.31,0.77
0.5082,78.01,0.78,0.5226,77.33,0.77
0.5074,77.89,0.78,0.5223,77.39,0.77
0.5066,77.97,0.78,0.5221,77.4,0.77
0.5058,77.98,0.78,0.5221,77.38,0.77
0.5069,78.11,0.78,0.5214,77.39,0.77
0.505,78.02,0.78,0.5214,77.4,0.77
0.5046,77.97,0.78,0.5215,77.43,0.77
0.5044,78.13,0.78,0.5212,77.46,0.77
0.5043,78.19,0.78,0.5209,77.47,0.77
0.5034,78.19,0.78,0.5207,77.54,0.78
0.504,78.25,0.78,0.5205,77.54,0.78
0.5026,78.19,0.78,0.5204,77.58,0.78
0.5012,78.24,0.78,0.5203,77.58,0.78
0.5014,78.23,0.78,0.5202,77.51,0.78
0.5008,78.28,0.78,0.5201,77.57,0.78
0.5,78.33,0.78,0.5199,77.54,0.78
0.4998,78.29,0.78,0.5199,77.74,0.78
0.5011,78.27,0.78,0.5207,77.42,0.77
0.4984,78.39,0.78,0.5204,77.42,0.77
0.4991,78.36,0.78,0.5202,77.5,0.77
0.4982,78.25,0.78,0.5199,77.58,0.78
0.5,78.59,0.79,0.5197,77.65,0.78
0.4976,78.38,0.78,0.5197,77.51,0.78
0.498,78.47,0.78,0.5195,77.66,0.78
0.497,78.52,0.79,0.5196,77.55,0.78
0.4959,78.5,0.78,0.5199,77.51,0.78
0.4954,78.46,0.78,0.5199,77.55,0.78
0.4964,78.39,0.78,0.5199,77.47,0.77
0.4977,78.48,0.78,0.5193,77.63,0.78
0.4959,78.48,0.78,0.5198,77.51,0.78
0.4939,78.59,0.79,0.5201,77.44,0.77
0.4955,78.56,0.79,0.5198,77.54,0.78
0.4938,78.54,0.79,0.5199,77.52,0.78
0.495,78.58,0.79,0.5196,77.61,0.78
0.4941,78.44,0.78,0.5201,77.54,0.78
0.4936,78.55,0.79,0.5196,77.61,0.78
0.4914,78.55,0.79,0.5208,77.63,0.78
0.4925,78.63,0.79,0.5198,77.71,0.78
0.4946,78.47,0.78,0.5197,77.7,0.78
0.4915,78.62,0.79,0.5208,77.55,0.78
0.4912,78.75,0.79,0.5215,77.55,0.78
0.4919,78.61,0.79,0.5214,77.59,0.78
0.4911,78.73,0.79,0.5201,77.7,0.78
0.4889,78.82,0.79,0.5202,77.74,0.78
0.4891,78.88,0.79,0.5205,77.76,0.78
0.4882,78.81,0.79,0.5206,77.77,0.78
0.4885,78.79,0.79,0.5217,77.59,0.78
0.4881,79.01,0.79,0.5205,77.78,0.78
0.4885,78.82,0.79,0.522,77.76,0.78
0.4902,78.85,0.79,0.5206,77.81,0.78
0.4878,79.04,0.79,0.5206,77.82,0.78
0.4863,78.88,0.79,0.5221,77.74,0.78
0.4866,79.05,0.79,0.5213,77.78,0.78
0.4855,78.98,0.79,0.5222,77.73,0.78
0.4863,78.86,0.79,0.5216,77.81,0.78
0.4839,79.04,0.79,0.5217,77.86,0.78
0.4853,78.83,0.79,0.5221,77.76,0.78
0.4831,79.01,0.79,0.522,77.78,0.78
0.4838,79.06,0.79,0.5225,77.78,0.78
0.4841,79.01,0.79,0.5223,77.8,0.78
0.4818,79.16,0.79,0.523,77.82,0.78
0.4843,79.2,0.79,0.5249,77.77,0.78
