train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6781,60.93,0.61,0.6562,75.67,0.76
0.6395,76.44,0.76,0.6201,75.87,0.76
0.6074,76.71,0.77,0.5944,75.99,0.76
0.5853,76.85,0.77,0.5782,76.07,0.76
0.5701,77.11,0.77,0.5672,76.22,0.76
0.5611,76.92,0.77,0.5595,76.21,0.76
0.553,76.85,0.77,0.5535,76.21,0.76
0.5451,76.75,0.77,0.5491,76.26,0.76
0.5406,76.86,0.77,0.5456,76.24,0.76
0.5376,76.94,0.77,0.543,76.25,0.76
0.5345,76.93,0.77,0.541,76.33,0.76
0.5306,77.21,0.77,0.5395,76.41,0.76
0.5308,76.96,0.77,0.5382,76.39,0.76
0.5286,77.06,0.77,0.5373,76.49,0.76
0.5268,77.19,0.77,0.5364,76.49,0.76
0.5249,77.09,0.77,0.536,76.64,0.77
0.5242,77.19,0.77,0.5353,76.75,0.77
0.5238,77.19,0.77,0.5346,76.64,0.77
0.5225,77.24,0.77,0.5343,76.67,0.77
0.5228,77.36,0.77,0.5337,76.75,0.77
0.5213,77.42,0.77,0.5334,76.72,0.77
0.522,77.33,0.77,0.5329,76.75,0.77
0.5204,77.4,0.77,0.5327,76.79,0.77
0.5193,77.4,0.77,0.5325,76.77,0.77
0.5199,77.31,0.77,0.532,76.79,0.77
0.5183,77.42,0.77,0.5316,76.82,0.77
0.5177,77.4,0.77,0.5314,76.93,0.77
0.5173,77.46,0.77,0.5315,76.85,0.77
0.5168,77.47,0.77,0.5311,76.91,0.77
0.5182,77.43,0.77,0.5306,76.94,0.77
0.5154,77.52,0.78,0.5304,76.97,0.77
0.5158,77.55,0.78,0.5301,76.96,0.77
0.5167,77.46,0.77,0.5298,77.04,0.77
0.5151,77.51,0.78,0.5297,77.05,0.77
0.515,77.52,0.78,0.5295,77.08,0.77
0.5135,77.61,0.78,0.5292,77.02,0.77
0.5138,77.54,0.78,0.5292,76.98,0.77
0.5123,77.5,0.77,0.5288,77.05,0.77
0.513,77.59,0.78,0.5289,76.97,0.77
0.5118,77.65,0.78,0.5284,77.08,0.77
0.5127,77.61,0.78,0.5284,76.98,0.77
0.5107,77.69,0.78,0.5283,76.98,0.77
0.5113,77.66,0.78,0.528,77.01,0.77
0.509,77.7,0.78,0.5278,77.13,0.77
0.509,77.7,0.78,0.5278,77.09,0.77
0.5097,77.7,0.78,0.5277,77.15,0.77
0.509,77.73,0.78,0.5275,77.1,0.77
0.5077,77.69,0.78,0.5281,76.96,0.77
0.5088,77.77,0.78,0.527,77.1,0.77
0.509,77.69,0.78,0.527,77.1,0.77
0.5077,77.7,0.78,0.5269,77.13,0.77
0.5079,77.7,0.78,0.5271,77.06,0.77
0.5077,77.85,0.78,0.5268,77.12,0.77
0.5063,77.9,0.78,0.5265,77.13,0.77
0.5057,77.85,0.78,0.527,77.08,0.77
0.5064,77.83,0.78,0.5265,77.17,0.77
0.5064,77.78,0.78,0.5265,77.16,0.77
0.5047,77.79,0.78,0.5272,77.01,0.77
0.5052,77.77,0.78,0.5269,77.15,0.77
0.5037,77.85,0.78,0.5265,77.12,0.77
0.5025,77.9,0.78,0.5263,77.13,0.77
0.502,77.98,0.78,0.5262,77.23,0.77
0.5043,77.94,0.78,0.5262,77.19,0.77
0.5031,77.9,0.78,0.5262,77.24,0.77
0.5022,78.01,0.78,0.5265,77.15,0.77
0.5013,77.93,0.78,0.5263,77.2,0.77
0.5026,78.09,0.78,0.5262,77.32,0.77
0.5014,77.98,0.78,0.5262,77.29,0.77
0.5007,77.93,0.78,0.5262,77.27,0.77
0.4999,78.16,0.78,0.5263,77.33,0.77
0.4999,78.09,0.78,0.5262,77.24,0.77
0.5016,78.16,0.78,0.5262,77.33,0.77
0.5002,78.12,0.78,0.5265,77.2,0.77
0.4984,78.21,0.78,0.5263,77.28,0.77
0.4984,78.33,0.78,0.5265,77.27,0.77
0.4986,78.23,0.78,0.5265,77.23,0.77
0.4978,78.38,0.78,0.527,77.33,0.77
0.4989,78.17,0.78,0.5264,77.32,0.77
0.4976,78.28,0.78,0.5272,77.24,0.77
0.4993,78.31,0.78,0.527,77.23,0.77
0.4966,78.24,0.78,0.5269,77.25,0.77
0.4973,78.25,0.78,0.5269,77.28,0.77
0.497,78.38,0.78,0.5268,77.29,0.77
0.4966,78.32,0.78,0.5267,77.27,0.77
0.4973,78.47,0.78,0.5267,77.31,0.77
0.4957,78.43,0.78,0.5268,77.33,0.77
0.4953,78.44,0.78,0.527,77.28,0.77
0.4967,78.36,0.78,0.527,77.28,0.77
0.4964,78.5,0.78,0.527,77.29,0.77
0.4945,78.51,0.79,0.5271,77.33,0.77
0.4945,78.42,0.78,0.5281,77.2,0.77
0.4938,78.58,0.79,0.5272,77.32,0.77
0.4945,78.35,0.78,0.5275,77.35,0.77
0.4943,78.4,0.78,0.5275,77.31,0.77
0.4937,78.54,0.79,0.5279,77.39,0.77
0.4938,78.38,0.78,0.5283,77.36,0.77
0.4942,78.61,0.79,0.5274,77.38,0.77
0.4911,78.51,0.79,0.5278,77.36,0.77
0.4914,78.52,0.79,0.5277,77.32,0.77
0.4917,78.52,0.79,0.5278,77.39,0.77
