train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6819,50.05,0.5,0.6636,49.91,0.5
0.6496,70.43,0.7,0.6264,76.75,0.77
0.6143,77.21,0.77,0.5942,76.52,0.77
0.5839,76.69,0.77,0.5715,76.21,0.76
0.5655,76.33,0.76,0.5593,75.64,0.76
0.5537,76.17,0.76,0.5521,76.22,0.76
0.5467,76.27,0.76,0.547,76.13,0.76
0.5414,76.35,0.76,0.5431,76.2,0.76
0.5379,76.55,0.77,0.5401,76.43,0.76
0.5333,76.7,0.77,0.5378,76.47,0.76
0.531,76.85,0.77,0.5357,76.58,0.77
0.5291,77.05,0.77,0.5343,76.66,0.77
0.5274,77.11,0.77,0.5327,76.93,0.77
0.5252,77.01,0.77,0.5315,76.87,0.77
0.5247,77.21,0.77,0.5304,77.01,0.77
0.5215,77.52,0.78,0.5299,76.87,0.77
0.5219,77.55,0.78,0.5289,76.98,0.77
0.5196,77.36,0.77,0.5281,76.98,0.77
0.5197,77.44,0.77,0.5273,77.27,0.77
0.5178,77.69,0.78,0.5269,77.28,0.77
0.5165,77.66,0.78,0.5262,77.32,0.77
0.5153,77.86,0.78,0.5266,77.16,0.77
0.5153,77.85,0.78,0.5254,77.31,0.77
0.5156,77.96,0.78,0.5251,77.36,0.77
0.5133,78.02,0.78,0.5251,77.33,0.77
0.5138,77.96,0.78,0.5242,77.46,0.77
0.5127,78.09,0.78,0.5244,77.4,0.77
0.5111,78.02,0.78,0.524,77.52,0.78
0.5132,78.01,0.78,0.5235,77.47,0.77
0.511,78.15,0.78,0.5232,77.46,0.77
0.5106,78.12,0.78,0.5238,77.52,0.78
0.5101,78.24,0.78,0.5229,77.47,0.77
0.509,78.16,0.78,0.5241,77.5,0.77
0.5094,78.11,0.78,0.5227,77.48,0.77
0.5077,78.09,0.78,0.5228,77.47,0.77
0.5085,78.2,0.78,0.5227,77.33,0.77
0.5075,78.27,0.78,0.5226,77.5,0.77
0.5071,78.16,0.78,0.5219,77.44,0.77
0.5079,78.13,0.78,0.5218,77.47,0.77
0.507,78.29,0.78,0.522,77.39,0.77
0.506,78.28,0.78,0.5217,77.4,0.77
0.5058,78.23,0.78,0.5219,77.4,0.77
0.506,78.19,0.78,0.5217,77.4,0.77
0.5053,78.25,0.78,0.5219,77.43,0.77
0.505,78.33,0.78,0.5228,77.57,0.78
0.5061,78.38,0.78,0.5219,77.42,0.77
0.5034,78.38,0.78,0.522,77.4,0.77
0.5029,78.27,0.78,0.522,77.42,0.77
0.5046,78.29,0.78,0.5218,77.46,0.77
0.5026,78.31,0.78,0.5214,77.46,0.77
0.5024,78.5,0.78,0.5216,77.42,0.77
0.5017,78.33,0.78,0.5218,77.42,0.77
0.5021,78.39,0.78,0.5216,77.4,0.77
0.5012,78.46,0.78,0.5217,77.44,0.77
0.5013,78.46,0.78,0.5217,77.5,0.77
0.5001,78.58,0.79,0.5236,77.42,0.77
0.5023,78.23,0.78,0.5218,77.4,0.77
0.5001,78.46,0.78,0.5216,77.48,0.77
0.4993,78.36,0.78,0.5216,77.48,0.77
0.4993,78.5,0.78,0.5223,77.47,0.77
0.4996,78.42,0.78,0.5227,77.35,0.77
0.5007,78.42,0.78,0.5217,77.48,0.77
0.4995,78.43,0.78,0.5218,77.61,0.78
0.5005,78.48,0.78,0.5217,77.44,0.77
0.4991,78.5,0.78,0.5219,77.43,0.77
0.4987,78.43,0.78,0.5224,77.42,0.77
0.4987,78.47,0.78,0.5219,77.46,0.77
0.4987,78.56,0.79,0.5222,77.63,0.78
0.4977,78.58,0.79,0.522,77.54,0.78
0.4968,78.51,0.79,0.5221,77.47,0.77
0.4983,78.47,0.78,0.522,77.58,0.78
0.4974,78.44,0.78,0.5228,77.55,0.78
0.4971,78.52,0.79,0.5221,77.55,0.78
0.4961,78.56,0.79,0.5226,77.42,0.77
0.4957,78.65,0.79,0.5238,77.32,0.77
0.4969,78.52,0.79,0.5223,77.51,0.78
0.4971,78.4,0.78,0.5245,77.31,0.77
0.4959,78.61,0.79,0.523,77.43,0.77
0.4958,78.44,0.78,0.5225,77.42,0.77
0.495,78.51,0.79,0.5228,77.35,0.77
0.4954,78.69,0.79,0.5226,77.51,0.78
0.4967,78.61,0.79,0.5225,77.51,0.78
0.4948,78.62,0.79,0.5226,77.54,0.78
0.4948,78.67,0.79,0.5227,77.48,0.77
0.4933,78.63,0.79,0.5241,77.5,0.77
0.4938,78.67,0.79,0.5246,77.52,0.78
0.4948,78.62,0.79,0.5232,77.5,0.77
0.4925,78.7,0.79,0.5231,77.44,0.77
0.4929,78.77,0.79,0.5236,77.48,0.77
0.4936,78.71,0.79,0.5241,77.46,0.77
0.4922,78.83,0.79,0.5232,77.62,0.78
0.4913,78.81,0.79,0.5235,77.62,0.78
0.4925,78.66,0.79,0.5238,77.55,0.78
0.4924,78.74,0.79,0.5235,77.57,0.78
0.4917,78.75,0.79,0.5236,77.58,0.78
0.4933,78.92,0.79,0.5243,77.57,0.78
0.4908,78.77,0.79,0.5245,77.51,0.78
0.4913,78.75,0.79,0.5243,77.52,0.78
0.4908,78.69,0.79,0.5259,77.43,0.77
0.4894,78.89,0.79,0.5252,77.62,0.78
