train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.688,50.01,0.5,0.6786,49.99,0.5
0.6716,51.94,0.52,0.658,73.8,0.74
0.6498,74.92,0.75,0.6324,77.02,0.77
0.6229,77.35,0.77,0.605,76.71,0.77
0.5954,76.75,0.77,0.5805,76.39,0.76
0.573,76.5,0.76,0.5632,76.25,0.76
0.5577,76.43,0.76,0.5536,75.68,0.76
0.5486,76.15,0.76,0.5472,76.01,0.76
0.5424,76.36,0.76,0.5431,76.11,0.76
0.5383,76.5,0.76,0.54,76.26,0.76
0.5343,76.67,0.77,0.5374,76.44,0.76
0.5331,76.89,0.77,0.5352,76.51,0.77
0.5301,76.97,0.77,0.5335,76.63,0.77
0.5281,77.09,0.77,0.5321,76.72,0.77
0.5252,77.24,0.77,0.531,76.77,0.77
0.5229,77.09,0.77,0.5305,76.7,0.77
0.5226,77.17,0.77,0.5289,76.96,0.77
0.5221,77.35,0.77,0.5282,76.97,0.77
0.5205,77.5,0.77,0.5276,76.96,0.77
0.5191,77.61,0.78,0.5268,77.05,0.77
0.5185,77.52,0.78,0.5265,76.98,0.77
0.5176,77.67,0.78,0.5258,77.06,0.77
0.5167,77.66,0.78,0.5254,77.19,0.77
0.5156,77.7,0.78,0.5253,77.09,0.77
0.5145,77.75,0.78,0.5244,77.36,0.77
0.5145,77.88,0.78,0.5246,77.19,0.77
0.5141,77.81,0.78,0.5238,77.29,0.77
0.5126,77.89,0.78,0.524,77.2,0.77
0.5129,77.89,0.78,0.5231,77.58,0.78
0.512,78.02,0.78,0.5228,77.54,0.78
0.5114,78.05,0.78,0.5229,77.44,0.77
0.5122,78.06,0.78,0.5229,77.43,0.77
0.5113,78.15,0.78,0.5221,77.66,0.78
0.5098,78.08,0.78,0.5219,77.67,0.78
0.5102,78.17,0.78,0.5217,77.65,0.78
0.5087,78.13,0.78,0.522,77.55,0.78
0.5091,78.2,0.78,0.5214,77.67,0.78
0.5087,78.09,0.78,0.5213,77.65,0.78
0.508,78.13,0.78,0.5212,77.59,0.78
0.5066,78.12,0.78,0.5211,77.61,0.78
0.507,78.35,0.78,0.521,77.58,0.78
0.5072,78.29,0.78,0.5208,77.59,0.78
0.5054,78.29,0.78,0.5208,77.57,0.78
0.5054,78.21,0.78,0.5209,77.58,0.78
0.5048,78.13,0.78,0.5209,77.57,0.78
0.5039,78.28,0.78,0.5211,77.57,0.78
0.505,78.27,0.78,0.5205,77.5,0.77
0.5029,78.24,0.78,0.5206,77.48,0.77
0.5035,78.24,0.78,0.5206,77.48,0.77
0.503,78.31,0.78,0.5206,77.48,0.77
0.5038,78.29,0.78,0.5204,77.51,0.78
0.5022,78.38,0.78,0.5205,77.51,0.78
0.5031,78.29,0.78,0.5204,77.43,0.77
0.5014,78.38,0.78,0.5206,77.44,0.77
0.5009,78.36,0.78,0.5213,77.39,0.77
0.5013,78.38,0.78,0.5208,77.52,0.78
0.501,78.48,0.78,0.5206,77.44,0.77
0.4992,78.29,0.78,0.5208,77.5,0.77
0.5008,78.39,0.78,0.5205,77.44,0.77
0.5002,78.39,0.78,0.5208,77.55,0.78
0.5009,78.5,0.78,0.5207,77.57,0.78
0.4992,78.5,0.78,0.5214,77.58,0.78
0.5003,78.44,0.78,0.5207,77.54,0.78
0.499,78.48,0.78,0.5208,77.58,0.78
0.5003,78.47,0.78,0.5208,77.59,0.78
0.4997,78.46,0.78,0.5208,77.61,0.78
0.4978,78.52,0.79,0.5209,77.58,0.78
0.497,78.65,0.79,0.5208,77.59,0.78
0.4969,78.66,0.79,0.521,77.52,0.78
0.4972,78.54,0.79,0.5222,77.48,0.77
0.4982,78.55,0.79,0.5215,77.5,0.77
0.4965,78.69,0.79,0.521,77.59,0.78
0.497,78.52,0.79,0.5212,77.58,0.78
0.4973,78.66,0.79,0.5219,77.44,0.77
0.4964,78.62,0.79,0.5211,77.63,0.78
0.4962,78.59,0.79,0.5212,77.62,0.78
0.4963,78.61,0.79,0.5214,77.69,0.78
0.4954,78.62,0.79,0.5213,77.63,0.78
0.4959,78.66,0.79,0.5214,77.67,0.78
0.4948,78.71,0.79,0.5218,77.54,0.78
0.495,78.59,0.79,0.5216,77.57,0.78
0.495,78.74,0.79,0.5217,77.65,0.78
0.4952,78.75,0.79,0.5217,77.54,0.78
0.4958,78.65,0.79,0.522,77.67,0.78
0.4948,78.86,0.79,0.5218,77.59,0.78
0.4922,78.62,0.79,0.5221,77.55,0.78
0.4925,78.73,0.79,0.522,77.65,0.78
0.4922,78.75,0.79,0.5224,77.69,0.78
0.4932,78.85,0.79,0.5223,77.58,0.78
0.4925,78.81,0.79,0.5225,77.54,0.78
0.4937,78.77,0.79,0.5227,77.65,0.78
0.4931,78.82,0.79,0.5224,77.55,0.78
0.4927,78.85,0.79,0.5223,77.59,0.78
0.4908,78.85,0.79,0.5236,77.42,0.77
0.4913,78.83,0.79,0.5225,77.54,0.78
0.4905,78.83,0.79,0.5224,77.57,0.78
0.493,78.78,0.79,0.523,77.67,0.78
0.4901,78.78,0.79,0.5232,77.47,0.77
0.4885,78.92,0.79,0.5234,77.5,0.77
0.4908,78.93,0.79,0.5234,77.67,0.78
