train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6771,70.78,0.71,0.6526,76.43,0.76
0.6358,77.21,0.77,0.6105,76.66,0.77
0.5964,77.11,0.77,0.5773,76.63,0.77
0.568,76.88,0.77,0.5578,76.62,0.77
0.551,77.01,0.77,0.5479,76.6,0.77
0.5423,77.05,0.77,0.5422,76.52,0.77
0.5352,77.08,0.77,0.5386,76.43,0.76
0.5333,76.98,0.77,0.5352,76.58,0.77
0.5284,77.36,0.77,0.5331,76.82,0.77
0.5257,77.54,0.78,0.5317,76.89,0.77
0.5231,77.5,0.77,0.5307,76.82,0.77
0.5231,77.67,0.78,0.5295,76.93,0.77
0.5208,77.86,0.78,0.5292,76.93,0.77
0.5189,77.73,0.78,0.5282,77.01,0.77
0.5183,77.59,0.78,0.5274,77.13,0.77
0.5181,77.83,0.78,0.5269,77.15,0.77
0.5183,77.88,0.78,0.5266,77.19,0.77
0.5161,77.74,0.78,0.5261,77.08,0.77
0.5158,77.93,0.78,0.5258,77.21,0.77
0.5147,77.85,0.78,0.5254,77.19,0.77
0.5145,77.93,0.78,0.5252,77.27,0.77
0.516,77.83,0.78,0.5247,77.24,0.77
0.5151,77.97,0.78,0.5246,77.35,0.77
0.5132,77.88,0.78,0.5241,77.32,0.77
0.5112,78.11,0.78,0.5243,77.42,0.77
0.5109,77.93,0.78,0.5238,77.32,0.77
0.5114,77.92,0.78,0.5234,77.42,0.77
0.5116,77.97,0.78,0.5234,77.4,0.77
0.5108,78.06,0.78,0.5236,77.29,0.77
0.5112,78.08,0.78,0.5226,77.48,0.77
0.5093,78.13,0.78,0.5225,77.46,0.77
0.5088,78.02,0.78,0.5222,77.51,0.78
0.5088,78.02,0.78,0.5222,77.46,0.77
0.5097,78.11,0.78,0.5217,77.54,0.78
0.5068,78.11,0.78,0.5219,77.52,0.78
0.5073,78.09,0.78,0.5214,77.48,0.77
0.5058,78.06,0.78,0.5212,77.54,0.78
0.5068,78.23,0.78,0.521,77.51,0.78
0.5067,78.13,0.78,0.5209,77.57,0.78
0.5045,78.15,0.78,0.5212,77.54,0.78
0.5044,78.24,0.78,0.5206,77.58,0.78
0.5038,78.21,0.78,0.5208,77.54,0.78
0.5037,78.13,0.78,0.5204,77.55,0.78
0.5051,78.23,0.78,0.52,77.55,0.78
0.5042,78.16,0.78,0.5201,77.51,0.78
0.5025,78.24,0.78,0.5221,77.43,0.77
0.5022,78.24,0.78,0.5201,77.67,0.78
0.5015,78.31,0.78,0.52,77.71,0.78
0.5026,78.29,0.78,0.5197,77.69,0.78
0.5024,78.21,0.78,0.5196,77.69,0.78
0.5007,78.36,0.78,0.5197,77.7,0.78
0.5016,78.4,0.78,0.5194,77.62,0.78
0.5011,78.4,0.78,0.5197,77.61,0.78
0.5004,78.35,0.78,0.5201,77.63,0.78
0.4996,78.5,0.78,0.5201,77.59,0.78
0.4994,78.52,0.79,0.5193,77.63,0.78
0.4991,78.4,0.78,0.5196,77.55,0.78
0.4979,78.48,0.78,0.5195,77.57,0.78
0.4975,78.51,0.79,0.5192,77.77,0.78
0.4978,78.36,0.78,0.5194,77.59,0.78
0.4964,78.56,0.79,0.52,77.51,0.78
0.4994,78.44,0.78,0.519,77.69,0.78
0.4978,78.54,0.79,0.519,77.73,0.78
0.4963,78.4,0.78,0.5197,77.61,0.78
0.495,78.69,0.79,0.519,77.74,0.78
0.4969,78.62,0.79,0.5196,77.8,0.78
0.4954,78.66,0.79,0.5193,77.77,0.78
0.4948,78.59,0.79,0.5191,77.71,0.78
0.4953,78.66,0.79,0.5191,77.73,0.78
0.4939,78.77,0.79,0.5197,77.57,0.78
0.4933,78.52,0.79,0.52,77.7,0.78
0.4931,78.65,0.79,0.5196,77.67,0.78
0.4955,78.7,0.79,0.5193,77.63,0.78
0.4934,78.73,0.79,0.52,77.8,0.78
0.4934,78.75,0.79,0.5192,77.74,0.78
0.4927,78.82,0.79,0.5195,77.61,0.78
0.4925,78.89,0.79,0.5196,77.62,0.78
0.4931,78.63,0.79,0.5195,77.78,0.78
0.4922,78.67,0.79,0.5198,77.62,0.78
0.4918,78.66,0.79,0.5197,77.8,0.78
0.4914,78.88,0.79,0.52,77.73,0.78
0.4892,78.81,0.79,0.52,77.66,0.78
0.4918,78.88,0.79,0.5198,77.71,0.78
0.4905,78.93,0.79,0.5199,77.7,0.78
0.4916,78.88,0.79,0.52,77.69,0.78
0.4901,78.86,0.79,0.5208,77.71,0.78
0.4902,78.83,0.79,0.5203,77.69,0.78
0.4899,78.82,0.79,0.5207,77.66,0.78
0.4876,78.88,0.79,0.5205,77.74,0.78
0.4894,78.85,0.79,0.521,77.65,0.78
0.4868,78.9,0.79,0.521,77.74,0.78
0.4859,78.9,0.79,0.5221,77.62,0.78
0.4876,78.86,0.79,0.5208,77.78,0.78
0.4878,79.0,0.79,0.5208,77.78,0.78
0.4869,78.88,0.79,0.5215,77.63,0.78
0.4845,79.15,0.79,0.5214,77.74,0.78
0.4858,79.04,0.79,0.5218,77.78,0.78
0.4852,79.04,0.79,0.5227,77.69,0.78
0.4858,79.02,0.79,0.5221,77.66,0.78
0.4832,79.06,0.79,0.5213,77.76,0.78
