train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6801,71.25,0.71,0.664,75.22,0.75
0.6508,75.75,0.76,0.6321,75.69,0.76
0.6216,76.32,0.76,0.6052,76.1,0.76
0.5967,76.86,0.77,0.5856,76.25,0.76
0.5794,77.13,0.77,0.5713,76.43,0.76
0.564,77.42,0.77,0.5608,76.24,0.76
0.5532,77.31,0.77,0.5533,76.26,0.76
0.5472,77.02,0.77,0.5478,76.28,0.76
0.5406,77.13,0.77,0.5437,76.24,0.76
0.5357,77.12,0.77,0.5407,76.2,0.76
0.5319,77.24,0.77,0.5381,76.33,0.76
0.53,77.44,0.77,0.536,76.59,0.77
0.5294,77.51,0.78,0.5345,76.48,0.76
0.5259,77.56,0.78,0.5335,76.48,0.76
0.524,77.63,0.78,0.5324,76.59,0.77
0.5229,77.58,0.78,0.5318,76.63,0.77
0.521,77.71,0.78,0.5314,76.68,0.77
0.521,77.56,0.78,0.5307,76.71,0.77
0.5212,77.67,0.78,0.5302,76.72,0.77
0.5194,77.63,0.78,0.5297,76.83,0.77
0.52,77.62,0.78,0.5292,76.93,0.77
0.519,77.66,0.78,0.529,76.85,0.77
0.5184,77.69,0.78,0.5282,76.94,0.77
0.5175,77.71,0.78,0.528,76.87,0.77
0.5158,77.67,0.78,0.5276,77.01,0.77
0.5158,77.79,0.78,0.5273,76.96,0.77
0.5148,77.54,0.78,0.5269,77.08,0.77
0.5142,77.67,0.78,0.5266,77.05,0.77
0.5137,77.73,0.78,0.5266,76.96,0.77
0.5127,77.75,0.78,0.5261,77.13,0.77
0.5129,77.79,0.78,0.5257,77.16,0.77
0.5138,77.71,0.78,0.5254,77.17,0.77
0.5117,77.77,0.78,0.5252,77.08,0.77
0.5111,78.01,0.78,0.5249,77.21,0.77
0.5116,77.94,0.78,0.5247,77.06,0.77
0.5113,77.98,0.78,0.5245,77.06,0.77
0.5093,77.94,0.78,0.524,77.24,0.77
0.5092,77.93,0.78,0.525,77.13,0.77
0.5097,77.98,0.78,0.5235,77.33,0.77
0.5077,77.97,0.78,0.5233,77.44,0.77
0.5078,78.08,0.78,0.5231,77.31,0.77
0.5072,78.13,0.78,0.5231,77.31,0.77
0.5065,78.09,0.78,0.5231,77.27,0.77
0.5067,78.04,0.78,0.5227,77.33,0.77
0.5055,78.02,0.78,0.5227,77.25,0.77
0.5052,78.17,0.78,0.5225,77.43,0.77
0.5069,78.06,0.78,0.522,77.38,0.77
0.5063,78.01,0.78,0.5217,77.4,0.77
0.5054,78.0,0.78,0.5221,77.27,0.77
0.5047,78.09,0.78,0.5219,77.35,0.77
0.5035,78.27,0.78,0.5214,77.35,0.77
0.5021,78.13,0.78,0.5215,77.32,0.77
0.5024,78.29,0.78,0.5215,77.28,0.77
0.5022,78.38,0.78,0.5213,77.32,0.77
0.5022,78.31,0.78,0.5211,77.36,0.77
0.501,78.19,0.78,0.5209,77.4,0.77
0.5021,78.33,0.78,0.5209,77.42,0.77
0.5005,78.28,0.78,0.5211,77.35,0.77
0.5001,78.28,0.78,0.5207,77.4,0.77
0.5012,78.29,0.78,0.5207,77.36,0.77
0.501,78.48,0.78,0.5211,77.28,0.77
0.4988,78.29,0.78,0.5213,77.33,0.77
0.4995,78.48,0.78,0.5204,77.44,0.77
0.4982,78.42,0.78,0.5207,77.42,0.77
0.4981,78.46,0.78,0.5208,77.43,0.77
0.4984,78.47,0.78,0.5203,77.39,0.77
0.4989,78.36,0.78,0.5204,77.38,0.77
0.4967,78.39,0.78,0.5204,77.43,0.77
0.4975,78.52,0.79,0.5207,77.42,0.77
0.4977,78.59,0.79,0.5204,77.43,0.77
0.4964,78.46,0.78,0.5213,77.35,0.77
0.4957,78.66,0.79,0.5203,77.44,0.77
0.4952,78.61,0.79,0.5204,77.43,0.77
0.494,78.48,0.78,0.5209,77.46,0.77
0.4951,78.59,0.79,0.5216,77.36,0.77
0.4935,78.59,0.79,0.5202,77.51,0.78
0.4939,78.54,0.79,0.5204,77.46,0.77
0.495,78.58,0.79,0.5205,77.48,0.77
0.4946,78.69,0.79,0.5207,77.48,0.77
0.4927,78.62,0.79,0.5214,77.42,0.77
0.4917,78.63,0.79,0.5203,77.59,0.78
0.4922,78.56,0.79,0.5208,77.63,0.78
0.4922,78.78,0.79,0.521,77.5,0.77
0.4917,78.79,0.79,0.5203,77.61,0.78
0.4916,78.7,0.79,0.5204,77.63,0.78
0.4915,78.62,0.79,0.5205,77.62,0.78
0.4901,78.81,0.79,0.5211,77.55,0.78
0.4906,78.65,0.79,0.5214,77.47,0.77
0.4904,78.71,0.79,0.5206,77.63,0.78
0.491,78.71,0.79,0.5207,77.71,0.78
0.4906,78.85,0.79,0.5207,77.66,0.78
0.4887,78.78,0.79,0.5211,77.59,0.78
0.4881,78.89,0.79,0.5209,77.7,0.78
0.4879,78.75,0.79,0.5214,77.61,0.78
0.4881,78.75,0.79,0.5212,77.67,0.78
0.487,78.96,0.79,0.5222,77.71,0.78
0.4861,78.86,0.79,0.5229,77.57,0.78
0.4862,78.89,0.79,0.523,77.51,0.78
0.4863,78.94,0.79,0.5215,77.73,0.78
0.4851,78.82,0.79,0.5218,77.67,0.78
