train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6817,54.4,0.54,0.6655,74.04,0.74
0.6531,75.19,0.75,0.6324,75.93,0.76
0.6194,76.7,0.77,0.5995,76.2,0.76
0.5881,76.88,0.77,0.5746,76.32,0.76
0.5654,76.94,0.77,0.5599,76.21,0.76
0.5538,76.89,0.77,0.5528,75.84,0.76
0.546,76.79,0.77,0.547,76.17,0.76
0.542,76.9,0.77,0.5434,76.11,0.76
0.5364,76.79,0.77,0.5404,76.16,0.76
0.5334,76.93,0.77,0.5384,76.11,0.76
0.5304,77.06,0.77,0.5361,76.43,0.76
0.5278,77.33,0.77,0.5348,76.37,0.76
0.5257,77.38,0.77,0.5346,76.29,0.76
0.5242,77.43,0.77,0.5326,76.45,0.76
0.524,77.46,0.77,0.5317,76.62,0.77
0.5231,77.66,0.78,0.5314,76.48,0.76
0.521,77.55,0.78,0.5304,76.72,0.77
0.5213,77.63,0.78,0.5303,76.68,0.77
0.5193,77.54,0.78,0.5296,76.83,0.77
0.5194,77.75,0.78,0.5293,76.83,0.77
0.5182,77.63,0.78,0.5292,76.72,0.77
0.5168,77.75,0.78,0.5285,76.83,0.77
0.5161,77.67,0.78,0.5282,76.86,0.77
0.5169,77.75,0.78,0.5279,76.87,0.77
0.5158,77.73,0.78,0.5275,76.97,0.77
0.5145,77.81,0.78,0.5275,77.04,0.77
0.5159,77.67,0.78,0.527,76.93,0.77
0.5147,77.77,0.78,0.5265,77.15,0.77
0.5137,77.77,0.78,0.5264,77.13,0.77
0.5139,77.78,0.78,0.526,77.01,0.77
0.5136,77.93,0.78,0.5257,77.1,0.77
0.5137,77.83,0.78,0.5253,77.24,0.77
0.5115,77.83,0.78,0.5251,77.24,0.77
0.5112,77.93,0.78,0.525,77.09,0.77
0.5112,78.0,0.78,0.5246,77.25,0.77
0.5106,77.86,0.78,0.5244,77.13,0.77
0.5096,77.89,0.78,0.525,77.08,0.77
0.5105,77.92,0.78,0.524,77.31,0.77
0.5086,78.0,0.78,0.5243,77.17,0.77
0.5093,78.11,0.78,0.5238,77.21,0.77
0.5074,77.94,0.78,0.5244,77.15,0.77
0.5093,77.98,0.78,0.5237,77.2,0.77
0.5085,78.24,0.78,0.5233,77.27,0.77
0.5068,78.19,0.78,0.5229,77.36,0.77
0.5064,78.06,0.78,0.5229,77.27,0.77
0.5069,78.11,0.78,0.5228,77.43,0.77
0.5054,78.35,0.78,0.5229,77.24,0.77
0.505,78.27,0.78,0.523,77.24,0.77
0.507,78.19,0.78,0.5225,77.35,0.77
0.5042,78.24,0.78,0.5225,77.25,0.77
0.504,78.29,0.78,0.5227,77.23,0.77
0.5034,78.2,0.78,0.5223,77.35,0.77
0.5049,78.16,0.78,0.5223,77.28,0.77
0.5027,78.2,0.78,0.5222,77.28,0.77
0.5036,78.29,0.78,0.5246,77.12,0.77
0.5034,78.21,0.78,0.5222,77.28,0.77
0.5007,78.24,0.78,0.5226,77.23,0.77
0.5028,78.31,0.78,0.5225,77.25,0.77
0.5015,78.32,0.78,0.5221,77.32,0.77
0.501,78.52,0.79,0.5245,77.17,0.77
0.4996,78.42,0.78,0.5224,77.4,0.77
0.5006,78.42,0.78,0.5222,77.25,0.77
0.5001,78.29,0.78,0.5221,77.29,0.77
0.4989,78.44,0.78,0.522,77.33,0.77
0.4978,78.44,0.78,0.523,77.42,0.77
0.4978,78.51,0.79,0.5222,77.32,0.77
0.499,78.29,0.78,0.5225,77.39,0.77
0.4985,78.39,0.78,0.5222,77.31,0.77
0.4966,78.43,0.78,0.5231,77.28,0.77
0.4982,78.5,0.78,0.5226,77.39,0.77
0.4958,78.47,0.78,0.5234,77.28,0.77
0.4963,78.63,0.79,0.5224,77.42,0.77
0.4957,78.59,0.79,0.5226,77.43,0.77
0.4957,78.51,0.79,0.524,77.24,0.77
0.497,78.47,0.78,0.5225,77.46,0.77
0.4943,78.61,0.79,0.524,77.25,0.77
0.494,78.42,0.78,0.5256,77.32,0.77
0.4955,78.61,0.79,0.523,77.54,0.78
0.4935,78.61,0.79,0.5241,77.29,0.77
0.4954,78.62,0.79,0.523,77.48,0.77
0.4935,78.52,0.79,0.524,77.35,0.77
0.4947,78.63,0.79,0.5232,77.47,0.77
0.4931,78.82,0.79,0.5234,77.48,0.77
0.4938,78.62,0.79,0.5232,77.52,0.78
0.4927,78.86,0.79,0.5236,77.51,0.78
0.4917,78.55,0.79,0.5252,77.28,0.77
0.4929,78.61,0.79,0.5239,77.55,0.78
0.4925,78.7,0.79,0.5243,77.55,0.78
0.4925,78.85,0.79,0.5256,77.25,0.77
0.4912,78.89,0.79,0.5242,77.46,0.77
0.4902,78.86,0.79,0.5239,77.59,0.78
0.4905,78.89,0.79,0.5242,77.61,0.78
0.4907,78.79,0.79,0.5241,77.58,0.78
0.4907,78.56,0.79,0.5251,77.55,0.78
0.489,78.78,0.79,0.5256,77.57,0.78
0.4897,78.73,0.79,0.5255,77.52,0.78
0.4881,78.89,0.79,0.5257,77.61,0.78
0.488,78.93,0.79,0.5247,77.55,0.78
0.4867,79.16,0.79,0.526,77.54,0.78
0.4873,78.92,0.79,0.5261,77.58,0.78
