train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.669,72.59,0.73,0.6418,77.28,0.77
0.6253,77.61,0.78,0.6018,77.35,0.77
0.592,77.28,0.77,0.5778,76.44,0.76
0.5721,76.79,0.77,0.5641,76.07,0.76
0.5594,76.7,0.77,0.5555,75.9,0.76
0.5504,76.25,0.76,0.5496,76.14,0.76
0.5451,76.44,0.76,0.5453,76.22,0.76
0.5418,76.42,0.76,0.5419,76.14,0.76
0.5376,76.6,0.77,0.5389,76.39,0.76
0.5335,76.88,0.77,0.5365,76.58,0.77
0.5301,76.92,0.77,0.5346,76.7,0.77
0.5282,77.08,0.77,0.5331,76.78,0.77
0.5256,77.05,0.77,0.5318,76.79,0.77
0.5244,77.12,0.77,0.5305,76.77,0.77
0.5223,77.44,0.77,0.5295,76.82,0.77
0.5216,77.48,0.77,0.5288,76.85,0.77
0.5206,77.51,0.78,0.5278,77.01,0.77
0.5184,77.63,0.78,0.527,77.15,0.77
0.5174,77.77,0.78,0.5266,77.13,0.77
0.5174,77.73,0.78,0.5256,77.32,0.77
0.5155,78.01,0.78,0.5252,77.36,0.77
0.5156,77.89,0.78,0.5249,77.35,0.77
0.5146,77.96,0.78,0.5244,77.4,0.77
0.5138,77.89,0.78,0.5241,77.66,0.78
0.5135,78.02,0.78,0.5235,77.55,0.78
0.5129,77.92,0.78,0.5233,77.52,0.78
0.5109,78.0,0.78,0.5232,77.59,0.78
0.5115,78.0,0.78,0.5226,77.61,0.78
0.5104,78.06,0.78,0.5225,77.61,0.78
0.5095,78.05,0.78,0.5222,77.67,0.78
0.5091,78.19,0.78,0.522,77.66,0.78
0.5088,78.0,0.78,0.5217,77.65,0.78
0.5086,78.24,0.78,0.5219,77.65,0.78
0.5074,78.09,0.78,0.5215,77.58,0.78
0.5075,78.12,0.78,0.5214,77.65,0.78
0.5061,78.16,0.78,0.5216,77.61,0.78
0.506,78.25,0.78,0.5216,77.62,0.78
0.5056,78.17,0.78,0.5211,77.54,0.78
0.5062,78.33,0.78,0.5211,77.5,0.77
0.5053,78.44,0.78,0.5212,77.58,0.78
0.5053,78.2,0.78,0.5209,77.57,0.78
0.5044,78.36,0.78,0.5208,77.5,0.77
0.5036,78.38,0.78,0.5213,77.51,0.78
0.504,78.33,0.78,0.5211,77.55,0.78
0.5032,78.25,0.78,0.5213,77.5,0.77
0.5048,78.43,0.78,0.521,77.57,0.78
0.5035,78.33,0.78,0.5209,77.39,0.77
0.5029,78.33,0.78,0.521,77.54,0.78
0.5019,78.31,0.78,0.5209,77.54,0.78
0.5017,78.36,0.78,0.5214,77.46,0.77
0.5016,78.38,0.78,0.5212,77.47,0.77
0.5005,78.4,0.78,0.5209,77.51,0.78
0.5012,78.44,0.78,0.5209,77.44,0.77
0.5017,78.4,0.78,0.5209,77.5,0.77
0.5008,78.44,0.78,0.521,77.47,0.77
0.5004,78.35,0.78,0.5209,77.46,0.77
0.4998,78.46,0.78,0.5211,77.46,0.77
0.5001,78.42,0.78,0.521,77.44,0.77
0.4989,78.44,0.78,0.5212,77.46,0.77
0.4992,78.43,0.78,0.5211,77.44,0.77
0.5015,78.51,0.79,0.5209,77.46,0.77
0.4974,78.51,0.79,0.5214,77.42,0.77
0.4981,78.47,0.78,0.521,77.43,0.77
0.4979,78.5,0.78,0.5221,77.4,0.77
0.4989,78.61,0.79,0.5215,77.5,0.77
0.4976,78.51,0.79,0.5212,77.58,0.78
0.496,78.48,0.78,0.5227,77.44,0.77
0.4965,78.58,0.79,0.5218,77.51,0.78
0.4969,78.5,0.78,0.5219,77.48,0.77
0.4969,78.66,0.79,0.5215,77.55,0.78
0.4966,78.65,0.79,0.5215,77.51,0.78
0.4953,78.61,0.79,0.5218,77.51,0.78
0.4947,78.71,0.79,0.522,77.52,0.78
0.4939,78.71,0.79,0.522,77.52,0.78
0.4949,78.71,0.79,0.5236,77.42,0.77
0.4946,78.55,0.79,0.523,77.46,0.77
0.4946,78.77,0.79,0.5225,77.5,0.77
0.4939,78.69,0.79,0.5221,77.54,0.78
0.4937,78.67,0.79,0.5225,77.55,0.78
0.4931,78.7,0.79,0.5227,77.55,0.78
0.4926,78.79,0.79,0.5223,77.58,0.78
0.4928,78.75,0.79,0.523,77.52,0.78
0.493,78.71,0.79,0.5226,77.58,0.78
0.4921,78.67,0.79,0.5224,77.59,0.78
0.4914,78.75,0.79,0.5235,77.46,0.77
0.4922,78.65,0.79,0.5227,77.57,0.78
0.4926,78.73,0.79,0.5231,77.58,0.78
0.4924,78.89,0.79,0.5227,77.62,0.78
0.4899,78.77,0.79,0.5238,77.44,0.77
0.492,78.71,0.79,0.523,77.62,0.78
0.4911,78.83,0.79,0.5252,77.43,0.77
0.4909,78.77,0.79,0.5232,77.59,0.78
0.4898,78.86,0.79,0.524,77.51,0.78
0.4909,78.85,0.79,0.5237,77.57,0.78
0.4904,78.89,0.79,0.5234,77.58,0.78
0.4882,78.67,0.79,0.5244,77.52,0.78
0.4884,78.93,0.79,0.5243,77.58,0.78
0.4875,78.86,0.79,0.5242,77.51,0.78
0.4879,78.93,0.79,0.5245,77.52,0.78
0.488,78.86,0.79,0.5253,77.48,0.77
