train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6743,63.12,0.63,0.6505,74.5,0.75
0.6338,75.33,0.75,0.6148,75.63,0.76
0.6051,76.4,0.76,0.5925,76.17,0.76
0.5836,76.93,0.77,0.5765,76.51,0.77
0.5684,77.31,0.77,0.564,76.63,0.77
0.5558,77.47,0.77,0.5548,76.48,0.76
0.5462,77.32,0.77,0.5482,76.44,0.76
0.5389,77.44,0.77,0.5432,76.41,0.76
0.5349,77.36,0.77,0.5396,76.51,0.77
0.5317,77.39,0.77,0.537,76.6,0.77
0.5274,77.55,0.78,0.5352,76.64,0.77
0.5262,77.55,0.78,0.5337,76.66,0.77
0.5228,77.61,0.78,0.5326,76.64,0.77
0.5223,77.58,0.78,0.5316,76.6,0.77
0.5223,77.74,0.78,0.5311,76.7,0.77
0.5216,77.67,0.78,0.5302,76.94,0.77
0.5193,77.92,0.78,0.5298,76.9,0.77
0.5194,77.83,0.78,0.5295,76.94,0.77
0.5186,77.69,0.78,0.529,76.97,0.77
0.5171,77.61,0.78,0.5288,76.89,0.77
0.5164,77.74,0.78,0.5284,77.0,0.77
0.5177,77.77,0.78,0.5278,76.96,0.77
0.515,77.83,0.78,0.5276,77.0,0.77
0.515,77.81,0.78,0.5274,76.98,0.77
0.5135,77.9,0.78,0.5272,77.01,0.77
0.5154,77.69,0.78,0.5267,77.04,0.77
0.5128,77.89,0.78,0.5265,77.12,0.77
0.5126,77.85,0.78,0.5263,77.06,0.77
0.5138,77.89,0.78,0.5256,77.2,0.77
0.5113,77.78,0.78,0.5256,77.13,0.77
0.5117,77.83,0.78,0.5251,77.27,0.77
0.51,77.83,0.78,0.525,77.13,0.77
0.5116,77.83,0.78,0.5245,77.29,0.77
0.5099,77.97,0.78,0.5245,77.36,0.77
0.51,77.98,0.78,0.5241,77.38,0.77
0.5087,77.97,0.78,0.524,77.42,0.77
0.5088,78.09,0.78,0.5239,77.32,0.77
0.5076,78.09,0.78,0.5235,77.42,0.77
0.5076,78.11,0.78,0.5233,77.33,0.77
0.5068,78.08,0.78,0.523,77.44,0.77
0.5064,77.94,0.78,0.523,77.32,0.77
0.5058,78.13,0.78,0.5227,77.42,0.77
0.5049,78.13,0.78,0.5228,77.35,0.77
0.506,78.16,0.78,0.5225,77.32,0.77
0.5043,78.16,0.78,0.5222,77.4,0.77
0.5048,78.16,0.78,0.5219,77.59,0.78
0.5027,78.19,0.78,0.5217,77.57,0.78
0.5034,78.02,0.78,0.5219,77.39,0.77
0.5024,78.28,0.78,0.5217,77.52,0.78
0.5023,78.31,0.78,0.5219,77.42,0.77
0.5017,78.21,0.78,0.5214,77.43,0.77
0.5016,78.38,0.78,0.5214,77.39,0.77
0.5022,78.29,0.78,0.5217,77.28,0.77
0.5017,78.17,0.78,0.521,77.32,0.77
0.5016,78.33,0.78,0.5207,77.58,0.78
0.4983,78.39,0.78,0.521,77.51,0.78
0.4988,78.36,0.78,0.521,77.4,0.77
0.4989,78.36,0.78,0.5206,77.5,0.77
0.4992,78.43,0.78,0.5207,77.5,0.77
0.4994,78.42,0.78,0.5206,77.63,0.78
0.4971,78.32,0.78,0.5209,77.55,0.78
0.497,78.39,0.78,0.5205,77.51,0.78
0.4965,78.63,0.79,0.5209,77.61,0.78
0.4961,78.51,0.79,0.5202,77.66,0.78
0.4953,78.52,0.79,0.5212,77.71,0.78
0.4962,78.42,0.78,0.5202,77.66,0.78
0.4946,78.47,0.78,0.5202,77.71,0.78
0.4947,78.48,0.78,0.5206,77.71,0.78
0.4945,78.56,0.79,0.5203,77.55,0.78
0.494,78.7,0.79,0.5205,77.59,0.78
0.4938,78.62,0.79,0.5201,77.71,0.78
0.4931,78.63,0.79,0.5211,77.44,0.77
0.4935,78.56,0.79,0.5204,77.61,0.78
0.4929,78.69,0.79,0.5201,77.73,0.78
0.4913,78.7,0.79,0.5206,77.5,0.77
0.4922,78.81,0.79,0.5206,77.62,0.78
0.4913,78.62,0.79,0.5207,77.59,0.78
0.4908,78.74,0.79,0.5201,77.73,0.78
0.4913,78.65,0.79,0.5213,77.71,0.78
0.4908,78.66,0.79,0.5207,77.55,0.78
0.4886,78.61,0.79,0.5216,77.51,0.78
0.4895,78.7,0.79,0.5205,77.71,0.78
0.4897,78.85,0.79,0.5213,77.59,0.78
0.4879,78.82,0.79,0.5214,77.67,0.78
0.4867,78.74,0.79,0.5204,77.73,0.78
0.4869,78.92,0.79,0.5213,77.66,0.78
0.4867,78.96,0.79,0.5213,77.84,0.78
0.4872,78.98,0.79,0.521,77.77,0.78
0.4862,78.97,0.79,0.521,77.73,0.78
0.4851,78.9,0.79,0.5213,77.7,0.78
0.4857,78.9,0.79,0.5215,77.7,0.78
0.4862,79.0,0.79,0.5214,77.76,0.78
0.4845,79.01,0.79,0.5214,77.74,0.78
0.4832,78.96,0.79,0.522,77.73,0.78
0.4843,79.06,0.79,0.5229,77.86,0.78
0.4831,78.92,0.79,0.5219,77.73,0.78
0.4847,79.04,0.79,0.5224,77.78,0.78
0.481,79.02,0.79,0.5228,77.81,0.78
0.4808,79.01,0.79,0.5222,77.81,0.78
0.4821,79.04,0.79,0.5221,77.76,0.78
