train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6754,55.2,0.55,0.6572,74.2,0.74
0.6427,74.94,0.75,0.6233,75.75,0.76
0.6128,76.4,0.76,0.6006,76.25,0.76
0.5935,77.05,0.77,0.5857,76.36,0.76
0.5791,77.46,0.77,0.5739,76.7,0.77
0.5658,77.31,0.77,0.5642,76.62,0.77
0.5563,77.32,0.77,0.5565,76.52,0.77
0.5485,77.08,0.77,0.5504,76.52,0.77
0.5422,77.19,0.77,0.5459,76.3,0.76
0.5374,76.96,0.77,0.542,76.47,0.76
0.5338,77.32,0.77,0.5391,76.54,0.77
0.5308,77.36,0.77,0.5367,76.66,0.77
0.5286,77.63,0.78,0.535,76.74,0.77
0.5265,77.36,0.77,0.5336,76.77,0.77
0.5269,77.54,0.78,0.5323,76.74,0.77
0.5224,77.65,0.78,0.5316,76.93,0.77
0.5233,77.62,0.78,0.5307,76.87,0.77
0.5211,77.79,0.78,0.5302,76.94,0.77
0.5195,77.81,0.78,0.5296,76.91,0.77
0.5188,77.7,0.78,0.5292,76.98,0.77
0.5179,77.67,0.78,0.5288,76.98,0.77
0.5168,77.74,0.78,0.5284,76.98,0.77
0.5186,77.61,0.78,0.5278,77.05,0.77
0.5162,77.62,0.78,0.5275,77.05,0.77
0.5153,77.69,0.78,0.527,77.04,0.77
0.514,77.73,0.78,0.5268,77.1,0.77
0.514,77.74,0.78,0.5264,77.16,0.77
0.5146,77.77,0.78,0.5261,77.16,0.77
0.5129,77.88,0.78,0.5259,77.21,0.77
0.5135,77.73,0.78,0.5254,77.25,0.77
0.5116,77.74,0.78,0.5251,77.27,0.77
0.5119,77.79,0.78,0.5248,77.25,0.77
0.5103,77.9,0.78,0.5246,77.28,0.77
0.5093,77.9,0.78,0.5245,77.29,0.77
0.511,77.85,0.78,0.5242,77.35,0.77
0.5105,77.89,0.78,0.5239,77.29,0.77
0.5088,77.78,0.78,0.5237,77.32,0.77
0.5076,77.88,0.78,0.5233,77.35,0.77
0.5078,77.89,0.78,0.523,77.39,0.77
0.508,78.0,0.78,0.5229,77.32,0.77
0.5079,77.85,0.78,0.5225,77.4,0.77
0.5056,77.96,0.78,0.5225,77.33,0.77
0.5057,78.04,0.78,0.5222,77.39,0.77
0.5047,78.01,0.78,0.5221,77.57,0.78
0.5046,77.98,0.78,0.5221,77.61,0.78
0.5061,78.08,0.78,0.5217,77.51,0.78
0.5045,78.16,0.78,0.5216,77.58,0.78
0.5041,78.02,0.78,0.5212,77.55,0.78
0.5045,78.12,0.78,0.5212,77.54,0.78
0.5029,78.13,0.78,0.521,77.63,0.78
0.5017,78.15,0.78,0.521,77.65,0.78
0.5003,78.33,0.78,0.5213,77.76,0.78
0.5002,78.25,0.78,0.5208,77.58,0.78
0.5011,78.15,0.78,0.5206,77.54,0.78
0.5006,78.2,0.78,0.5205,77.65,0.78
0.4997,78.4,0.78,0.5205,77.58,0.78
0.5002,78.29,0.78,0.5203,77.67,0.78
0.5004,78.25,0.78,0.5203,77.55,0.78
0.4994,78.24,0.78,0.5202,77.62,0.78
0.5,78.42,0.78,0.5202,77.7,0.78
0.4978,78.29,0.78,0.5205,77.48,0.77
0.4974,78.32,0.78,0.5202,77.55,0.78
0.4974,78.51,0.79,0.5208,77.76,0.78
0.4971,78.44,0.78,0.5203,77.51,0.78
0.497,78.44,0.78,0.52,77.62,0.78
0.4959,78.51,0.79,0.52,77.59,0.78
0.4957,78.43,0.78,0.52,77.7,0.78
0.4948,78.46,0.78,0.5206,77.58,0.78
0.4958,78.52,0.79,0.5203,77.58,0.78
0.4954,78.46,0.78,0.5199,77.67,0.78
0.4945,78.5,0.78,0.5198,77.67,0.78
0.4941,78.65,0.79,0.52,77.71,0.78
0.4926,78.54,0.79,0.5201,77.63,0.78
0.4934,78.66,0.79,0.52,77.7,0.78
0.494,78.48,0.78,0.52,77.63,0.78
0.492,78.46,0.78,0.5212,77.46,0.77
0.4914,78.56,0.79,0.5201,77.71,0.78
0.4925,78.44,0.78,0.5202,77.66,0.78
0.4916,78.67,0.79,0.5205,77.66,0.78
0.4902,78.74,0.79,0.5203,77.74,0.78
0.4907,78.78,0.79,0.5202,77.73,0.78
0.4899,78.63,0.79,0.5203,77.74,0.78
0.4913,78.63,0.79,0.5201,77.73,0.78
0.4894,78.71,0.79,0.5204,77.71,0.78
0.4876,78.7,0.79,0.5204,77.77,0.78
0.4874,78.67,0.79,0.5204,77.67,0.78
0.4881,78.78,0.79,0.5214,77.7,0.78
0.4868,78.79,0.79,0.5207,77.73,0.78
0.4887,78.74,0.79,0.5205,77.71,0.78
0.4882,78.85,0.79,0.5217,77.62,0.78
0.4859,78.74,0.79,0.5209,77.78,0.78
0.4848,78.97,0.79,0.5214,77.77,0.78
0.4856,78.9,0.79,0.5212,77.76,0.78
0.4852,78.92,0.79,0.5221,77.63,0.78
0.4846,78.86,0.79,0.5212,77.88,0.78
0.4859,78.73,0.79,0.5211,77.82,0.78
0.4847,79.0,0.79,0.5214,77.8,0.78
0.4833,78.94,0.79,0.5219,77.84,0.78
0.4829,78.93,0.79,0.5217,77.86,0.78
0.4832,79.16,0.79,0.5224,77.85,0.78
