train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6849,50.01,0.5,0.6741,49.99,0.5
0.6645,50.06,0.5,0.6497,49.99,0.5
0.6398,67.98,0.68,0.6237,74.91,0.75
0.6149,75.92,0.76,0.6021,75.75,0.76
0.5946,76.66,0.77,0.5855,75.94,0.76
0.5775,77.12,0.77,0.573,76.02,0.76
0.5647,76.66,0.77,0.5638,76.01,0.76
0.5571,76.59,0.77,0.5577,75.72,0.76
0.5496,76.35,0.76,0.5527,75.93,0.76
0.5447,76.62,0.77,0.549,75.95,0.76
0.5402,76.43,0.76,0.5463,76.09,0.76
0.5369,76.58,0.77,0.5442,76.24,0.76
0.5343,76.83,0.77,0.5425,76.06,0.76
0.5326,76.94,0.77,0.5409,76.37,0.76
0.531,76.96,0.77,0.5399,76.39,0.76
0.5305,77.06,0.77,0.5388,76.39,0.76
0.5282,77.09,0.77,0.5381,76.47,0.76
0.5276,77.19,0.77,0.5375,76.54,0.77
0.526,77.15,0.77,0.5371,76.47,0.76
0.5248,77.25,0.77,0.5376,76.33,0.76
0.5256,77.19,0.77,0.5357,76.6,0.77
0.5236,77.24,0.77,0.5353,76.56,0.77
0.5233,77.29,0.77,0.5346,76.64,0.77
0.5221,77.23,0.77,0.535,76.58,0.77
0.5217,77.21,0.77,0.5341,76.66,0.77
0.5216,77.33,0.77,0.5338,76.68,0.77
0.5195,77.4,0.77,0.5335,76.67,0.77
0.52,77.35,0.77,0.533,76.68,0.77
0.5192,77.4,0.77,0.5326,76.68,0.77
0.5183,77.33,0.77,0.5324,76.7,0.77
0.5191,77.42,0.77,0.5321,76.86,0.77
0.5179,77.32,0.77,0.5317,76.81,0.77
0.5157,77.46,0.77,0.5321,76.71,0.77
0.5168,77.52,0.78,0.5315,76.79,0.77
0.5161,77.4,0.77,0.5308,76.93,0.77
0.515,77.38,0.77,0.531,76.86,0.77
0.515,77.54,0.78,0.5313,76.9,0.77
0.5149,77.44,0.77,0.5304,76.91,0.77
0.514,77.46,0.77,0.5302,76.97,0.77
0.5127,77.56,0.78,0.53,76.94,0.77
0.5144,77.5,0.77,0.5295,77.02,0.77
0.513,77.55,0.78,0.5297,77.01,0.77
0.5118,77.58,0.78,0.5296,77.02,0.77
0.5111,77.52,0.78,0.5295,77.04,0.77
0.5113,77.65,0.78,0.5296,77.02,0.77
0.5108,77.59,0.78,0.529,77.0,0.77
0.5104,77.58,0.78,0.5295,77.02,0.77
0.5104,77.55,0.78,0.5287,77.02,0.77
0.5105,77.65,0.78,0.5284,77.06,0.77
0.5088,77.69,0.78,0.5285,77.08,0.77
0.5083,77.73,0.78,0.5283,77.08,0.77
0.5091,77.61,0.78,0.5281,77.04,0.77
0.5082,77.73,0.78,0.5281,77.02,0.77
0.5076,77.75,0.78,0.5282,77.06,0.77
0.5085,77.73,0.78,0.5278,77.01,0.77
0.5077,77.79,0.78,0.5276,77.02,0.77
0.5062,77.7,0.78,0.5277,77.04,0.77
0.5057,77.77,0.78,0.5275,76.98,0.77
0.5061,77.85,0.78,0.5283,77.04,0.77
0.506,77.85,0.78,0.5283,77.01,0.77
0.5054,77.85,0.78,0.5278,77.04,0.77
0.5057,77.79,0.78,0.5273,77.06,0.77
0.5047,77.83,0.78,0.5276,77.05,0.77
0.5039,77.74,0.78,0.5271,77.05,0.77
0.5035,77.83,0.78,0.5271,77.04,0.77
0.5042,77.81,0.78,0.5272,77.02,0.77
0.503,77.92,0.78,0.5271,77.04,0.77
0.5033,77.88,0.78,0.5274,77.08,0.77
0.5032,77.82,0.78,0.5269,77.15,0.77
0.5026,77.94,0.78,0.5271,77.1,0.77
0.5016,78.04,0.78,0.5272,77.12,0.77
0.5016,78.12,0.78,0.5272,77.24,0.77
0.5012,77.92,0.78,0.5276,77.09,0.77
0.5013,78.02,0.78,0.5281,77.06,0.77
0.5025,77.97,0.78,0.5269,77.19,0.77
0.5013,78.13,0.78,0.5267,77.19,0.77
0.4999,78.05,0.78,0.5267,77.24,0.77
0.4988,78.15,0.78,0.5273,77.12,0.77
0.4993,78.19,0.78,0.5273,77.05,0.77
0.4986,78.29,0.78,0.5271,77.25,0.77
0.4997,78.25,0.78,0.5291,77.32,0.77
0.499,78.13,0.78,0.5272,77.12,0.77
0.4985,78.08,0.78,0.5279,77.06,0.77
0.4992,78.25,0.78,0.5267,77.16,0.77
0.498,78.27,0.78,0.527,77.16,0.77
0.4977,78.31,0.78,0.5275,77.12,0.77
0.4979,78.19,0.78,0.5269,77.35,0.77
0.4961,78.24,0.78,0.5272,77.19,0.77
0.4977,78.23,0.78,0.5278,77.12,0.77
0.4945,78.32,0.78,0.5272,77.25,0.77
0.4966,78.36,0.78,0.5279,77.36,0.77
0.4947,78.39,0.78,0.528,77.23,0.77
0.4962,78.47,0.78,0.5276,77.23,0.77
0.4955,78.47,0.78,0.5272,77.38,0.77
0.4952,78.31,0.78,0.5271,77.38,0.77
0.4949,78.63,0.79,0.5282,77.38,0.77
0.4948,78.44,0.78,0.5278,77.39,0.77
0.4932,78.43,0.78,0.5288,77.38,0.77
0.4927,78.56,0.79,0.5274,77.38,0.77
0.4933,78.59,0.79,0.5278,77.46,0.77
