train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6818,69.81,0.7,0.6635,76.16,0.76
0.6503,76.55,0.77,0.6279,76.18,0.76
0.614,77.12,0.77,0.5936,76.33,0.76
0.5829,77.27,0.77,0.5704,76.41,0.76
0.564,77.27,0.77,0.5571,76.26,0.76
0.5509,76.79,0.77,0.5482,76.33,0.76
0.5423,77.15,0.77,0.5437,76.3,0.76
0.5371,76.9,0.77,0.54,76.37,0.76
0.5317,77.05,0.77,0.5374,76.37,0.76
0.529,77.16,0.77,0.5356,76.55,0.77
0.5269,77.4,0.77,0.5338,76.48,0.76
0.5276,77.44,0.77,0.5324,76.6,0.77
0.5245,77.51,0.78,0.5314,76.64,0.77
0.5221,77.58,0.78,0.5309,76.68,0.77
0.5209,77.58,0.78,0.53,76.74,0.77
0.5207,77.63,0.78,0.5293,76.79,0.77
0.5191,77.58,0.78,0.5289,77.04,0.77
0.5206,77.59,0.78,0.5282,76.85,0.77
0.5189,77.71,0.78,0.528,77.2,0.77
0.5192,77.59,0.78,0.5272,77.02,0.77
0.5156,77.73,0.78,0.5272,76.93,0.77
0.515,77.54,0.78,0.5266,77.12,0.77
0.516,77.77,0.78,0.5261,77.17,0.77
0.514,77.7,0.78,0.5259,77.13,0.77
0.5131,77.82,0.78,0.5256,77.23,0.77
0.5152,77.78,0.78,0.5252,77.23,0.77
0.5124,77.74,0.78,0.5251,77.21,0.77
0.5134,77.73,0.78,0.5245,77.29,0.77
0.5114,77.81,0.78,0.5246,77.21,0.77
0.5108,77.9,0.78,0.5243,77.2,0.77
0.5106,77.73,0.78,0.5238,77.28,0.77
0.5103,77.75,0.78,0.5238,77.23,0.77
0.51,77.86,0.78,0.5238,77.23,0.77
0.5084,77.81,0.78,0.5233,77.25,0.77
0.5082,77.88,0.78,0.5231,77.42,0.77
0.5088,77.83,0.78,0.5227,77.27,0.77
0.5068,77.92,0.78,0.5227,77.27,0.77
0.5092,77.81,0.78,0.5223,77.39,0.77
0.5073,77.88,0.78,0.5222,77.39,0.77
0.5075,77.89,0.78,0.5218,77.4,0.77
0.5053,77.89,0.78,0.522,77.29,0.77
0.5058,77.9,0.78,0.5212,77.38,0.77
0.5063,78.01,0.78,0.5215,77.4,0.77
0.5066,77.93,0.78,0.521,77.42,0.77
0.5036,78.05,0.78,0.5207,77.52,0.78
0.5049,78.0,0.78,0.5207,77.48,0.77
0.5038,78.06,0.78,0.5204,77.46,0.77
0.5033,78.09,0.78,0.5202,77.52,0.78
0.5028,78.15,0.78,0.5203,77.69,0.78
0.5034,78.02,0.78,0.5199,77.55,0.78
0.5016,77.98,0.78,0.52,77.7,0.78
0.5007,78.12,0.78,0.5205,77.7,0.78
0.5004,78.19,0.78,0.5199,77.57,0.78
0.5011,78.17,0.78,0.5201,77.76,0.78
0.4994,78.25,0.78,0.5201,77.71,0.78
0.502,78.11,0.78,0.5194,77.62,0.78
0.5003,78.16,0.78,0.5194,77.52,0.78
0.5004,78.17,0.78,0.5192,77.59,0.78
0.4984,78.15,0.78,0.5194,77.58,0.78
0.4985,78.17,0.78,0.5195,77.48,0.77
0.4976,78.19,0.78,0.5198,77.44,0.77
0.4987,78.28,0.78,0.5191,77.74,0.78
0.4978,78.29,0.78,0.5192,77.71,0.78
0.498,78.29,0.78,0.5192,77.63,0.78
0.4986,78.31,0.78,0.5195,77.59,0.78
0.4963,78.5,0.78,0.5193,77.51,0.78
0.4967,78.39,0.78,0.5189,77.67,0.78
0.4958,78.4,0.78,0.5192,77.67,0.78
0.4953,78.39,0.78,0.5192,77.67,0.78
0.4951,78.38,0.78,0.5204,77.36,0.77
0.4948,78.48,0.78,0.5193,77.59,0.78
0.4938,78.61,0.79,0.5196,77.59,0.78
0.4928,78.48,0.78,0.5196,77.8,0.78
0.4943,78.42,0.78,0.5194,77.65,0.78
0.4938,78.63,0.79,0.5191,77.74,0.78
0.4924,78.52,0.79,0.5201,77.52,0.78
0.4926,78.54,0.79,0.5197,77.57,0.78
0.4933,78.7,0.79,0.5193,77.63,0.78
0.4918,78.59,0.79,0.5194,77.7,0.78
0.492,78.66,0.79,0.5203,77.7,0.78
0.4923,78.66,0.79,0.5198,77.59,0.78
0.4917,78.63,0.79,0.5193,77.74,0.78
0.4899,78.77,0.79,0.5197,77.74,0.78
0.4908,78.83,0.79,0.5202,77.74,0.78
0.4903,78.59,0.79,0.5197,77.74,0.78
0.4912,78.59,0.79,0.5198,77.66,0.78
0.4897,78.7,0.79,0.5198,77.73,0.78
0.4884,78.7,0.79,0.5202,77.7,0.78
0.4885,78.89,0.79,0.5204,77.73,0.78
0.4877,78.71,0.79,0.5201,77.85,0.78
0.487,78.77,0.79,0.5207,77.77,0.78
0.4864,78.83,0.79,0.5209,77.67,0.78
0.4879,78.78,0.79,0.5238,77.58,0.78
0.4869,79.04,0.79,0.5206,77.77,0.78
0.4847,78.74,0.79,0.5209,77.74,0.78
0.4851,78.83,0.79,0.5214,77.71,0.78
0.4852,78.82,0.79,0.5214,77.84,0.78
0.4854,78.82,0.79,0.521,77.86,0.78
0.4849,78.9,0.79,0.521,77.84,0.78
0.4854,78.92,0.79,0.5212,77.77,0.78
