train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6795,52.12,0.52,0.6615,71.98,0.72
0.6489,73.33,0.73,0.6291,76.11,0.76
0.6185,76.73,0.77,0.6016,76.29,0.76
0.5922,77.36,0.77,0.5815,76.59,0.77
0.5739,77.35,0.77,0.5675,76.54,0.77
0.5611,77.16,0.77,0.5576,76.55,0.77
0.5504,77.21,0.77,0.5507,76.47,0.76
0.5429,77.08,0.77,0.5456,76.45,0.76
0.5389,76.85,0.77,0.5419,76.39,0.76
0.5341,77.21,0.77,0.539,76.41,0.76
0.5317,77.16,0.77,0.5365,76.54,0.77
0.5279,77.13,0.77,0.5348,76.6,0.77
0.5274,77.29,0.77,0.5336,76.55,0.77
0.5255,77.56,0.78,0.5323,76.67,0.77
0.5231,77.55,0.78,0.5315,76.72,0.77
0.5222,77.59,0.78,0.5308,76.72,0.77
0.5198,77.61,0.78,0.5301,76.75,0.77
0.5203,77.61,0.78,0.5297,76.81,0.77
0.5189,77.56,0.78,0.5295,76.85,0.77
0.5176,77.74,0.78,0.5286,76.9,0.77
0.5188,77.63,0.78,0.5284,76.86,0.77
0.5163,77.67,0.78,0.5279,76.96,0.77
0.5168,77.71,0.78,0.5276,76.98,0.77
0.5153,77.77,0.78,0.5271,77.04,0.77
0.5142,77.74,0.78,0.5274,77.0,0.77
0.5144,77.74,0.78,0.5265,77.09,0.77
0.5132,77.77,0.78,0.5263,77.1,0.77
0.5136,77.82,0.78,0.5259,77.13,0.77
0.513,77.73,0.78,0.5253,77.12,0.77
0.5114,77.78,0.78,0.5257,77.1,0.77
0.5134,77.94,0.78,0.5249,77.2,0.77
0.5117,77.73,0.78,0.5245,77.13,0.77
0.5102,77.9,0.78,0.5243,77.17,0.77
0.5101,77.82,0.78,0.524,77.16,0.77
0.5106,77.9,0.78,0.5237,77.23,0.77
0.5086,77.93,0.78,0.5234,77.25,0.77
0.5095,77.89,0.78,0.5232,77.25,0.77
0.5087,77.9,0.78,0.523,77.24,0.77
0.5083,77.79,0.78,0.523,77.24,0.77
0.5087,77.82,0.78,0.5224,77.31,0.77
0.5082,77.97,0.78,0.5224,77.31,0.77
0.5066,77.88,0.78,0.5225,77.23,0.77
0.5067,77.75,0.78,0.5219,77.36,0.77
0.5052,78.0,0.78,0.5223,77.35,0.77
0.5052,78.02,0.78,0.5216,77.39,0.77
0.506,77.9,0.78,0.5218,77.44,0.77
0.5048,78.05,0.78,0.5215,77.54,0.78
0.5041,78.04,0.78,0.5213,77.55,0.78
0.5034,78.19,0.78,0.5213,77.59,0.78
0.5028,78.09,0.78,0.5213,77.61,0.78
0.5039,78.21,0.78,0.5208,77.57,0.78
0.5022,78.2,0.78,0.5223,77.19,0.77
0.5024,78.15,0.78,0.5226,77.2,0.77
0.5016,78.25,0.78,0.5208,77.51,0.78
0.5005,78.08,0.78,0.5208,77.51,0.78
0.5012,78.25,0.78,0.521,77.47,0.77
0.5021,78.21,0.78,0.5204,77.58,0.78
0.5,78.39,0.78,0.5206,77.48,0.77
0.5003,78.36,0.78,0.5205,77.5,0.77
0.499,78.15,0.78,0.5203,77.51,0.78
0.4989,78.21,0.78,0.5205,77.47,0.77
0.4988,78.32,0.78,0.5209,77.43,0.77
0.4982,78.16,0.78,0.5199,77.61,0.78
0.4978,78.33,0.78,0.52,77.52,0.78
0.4981,78.43,0.78,0.5203,77.5,0.77
0.497,78.39,0.78,0.5199,77.61,0.78
0.4976,78.39,0.78,0.5209,77.44,0.77
0.495,78.33,0.78,0.5213,77.36,0.77
0.4962,78.5,0.78,0.52,77.59,0.78
0.4961,78.42,0.78,0.5204,77.57,0.78
0.4947,78.46,0.78,0.5203,77.65,0.78
0.4975,78.47,0.78,0.5199,77.61,0.78
0.4945,78.54,0.79,0.5202,77.63,0.78
0.4946,78.47,0.78,0.5205,77.7,0.78
0.4958,78.46,0.78,0.5201,77.65,0.78
0.4931,78.61,0.79,0.5199,77.66,0.78
0.4941,78.48,0.78,0.5204,77.65,0.78
0.493,78.55,0.79,0.5203,77.74,0.78
0.4919,78.39,0.78,0.5202,77.62,0.78
0.4918,78.4,0.78,0.5205,77.61,0.78
0.4924,78.55,0.79,0.521,77.52,0.78
0.4923,78.55,0.79,0.5206,77.74,0.78
0.4906,78.59,0.79,0.5201,77.66,0.78
0.491,78.66,0.79,0.5206,77.63,0.78
0.4898,78.69,0.79,0.5205,77.69,0.78
0.4901,78.67,0.79,0.5203,77.67,0.78
0.4894,78.82,0.79,0.5221,77.8,0.78
0.4901,78.81,0.79,0.5205,77.7,0.78
0.4869,78.73,0.79,0.5208,77.67,0.78
0.4882,78.86,0.79,0.521,77.66,0.78
0.4883,78.63,0.79,0.5207,77.73,0.78
0.4888,78.55,0.79,0.521,77.69,0.78
0.4873,78.79,0.79,0.5213,77.65,0.78
0.4864,78.82,0.79,0.5213,77.67,0.78
0.487,78.74,0.79,0.5212,77.67,0.78
0.4886,78.75,0.79,0.523,77.62,0.78
0.4878,78.78,0.79,0.5221,77.62,0.78
0.485,79.04,0.79,0.5223,77.63,0.78
0.4872,78.85,0.79,0.5214,77.67,0.78
0.4856,78.75,0.79,0.5226,77.65,0.78
