train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6744,58.08,0.58,0.6487,75.25,0.75
0.6299,75.94,0.76,0.6063,76.22,0.76
0.5933,76.67,0.77,0.579,76.4,0.76
0.5695,77.12,0.77,0.5613,76.49,0.76
0.552,77.47,0.77,0.5502,76.37,0.76
0.5428,77.15,0.77,0.5434,76.41,0.76
0.5358,77.31,0.77,0.5389,76.41,0.76
0.5311,77.4,0.77,0.5358,76.41,0.76
0.5282,77.62,0.78,0.5339,76.41,0.76
0.5252,77.47,0.77,0.5323,76.59,0.77
0.5242,77.46,0.77,0.5312,76.6,0.77
0.5222,77.56,0.78,0.5305,76.62,0.77
0.5206,77.65,0.78,0.5299,76.71,0.77
0.5199,77.65,0.78,0.5291,76.93,0.77
0.5185,77.56,0.78,0.5285,76.96,0.77
0.5181,77.65,0.78,0.5279,77.0,0.77
0.5165,77.66,0.78,0.5275,77.02,0.77
0.5162,77.71,0.78,0.5271,77.02,0.77
0.5157,77.59,0.78,0.5267,77.09,0.77
0.5147,77.65,0.78,0.5264,77.09,0.77
0.5135,77.75,0.78,0.5262,77.06,0.77
0.5142,77.73,0.78,0.5256,77.13,0.77
0.5129,77.79,0.78,0.5252,77.23,0.77
0.5125,77.79,0.78,0.5252,77.13,0.77
0.5123,77.75,0.78,0.525,77.1,0.77
0.512,77.69,0.78,0.5242,77.29,0.77
0.5109,77.78,0.78,0.5239,77.23,0.77
0.5102,77.7,0.78,0.5235,77.35,0.77
0.5099,77.9,0.78,0.5235,77.25,0.77
0.5094,77.92,0.78,0.5232,77.2,0.77
0.5082,77.94,0.78,0.5229,77.25,0.77
0.5068,77.89,0.78,0.5233,77.2,0.77
0.5069,77.78,0.78,0.5229,77.21,0.77
0.5086,77.98,0.78,0.5225,77.24,0.77
0.5067,77.96,0.78,0.522,77.44,0.77
0.5058,77.98,0.78,0.522,77.46,0.77
0.5052,78.06,0.78,0.5216,77.44,0.77
0.5062,77.97,0.78,0.5215,77.44,0.77
0.5057,78.06,0.78,0.5212,77.54,0.78
0.5036,78.21,0.78,0.521,77.54,0.78
0.505,78.06,0.78,0.5209,77.55,0.78
0.5043,78.15,0.78,0.5208,77.55,0.78
0.5027,78.19,0.78,0.5207,77.52,0.78
0.5022,78.19,0.78,0.5207,77.51,0.78
0.5022,78.24,0.78,0.5204,77.46,0.77
0.5017,78.28,0.78,0.5203,77.46,0.77
0.5016,78.25,0.78,0.5204,77.48,0.77
0.5004,78.23,0.78,0.5206,77.42,0.77
0.5009,78.31,0.78,0.5203,77.42,0.77
0.4987,78.21,0.78,0.5205,77.5,0.77
0.5006,78.28,0.78,0.52,77.44,0.77
0.4983,78.35,0.78,0.5199,77.47,0.77
0.4993,78.42,0.78,0.52,77.5,0.77
0.4987,78.38,0.78,0.52,77.4,0.77
0.4979,78.31,0.78,0.5196,77.52,0.78
0.4969,78.44,0.78,0.5199,77.47,0.77
0.4974,78.48,0.78,0.5198,77.63,0.78
0.496,78.54,0.79,0.5203,77.32,0.77
0.4964,78.36,0.78,0.5199,77.51,0.78
0.4953,78.46,0.78,0.5199,77.59,0.78
0.4951,78.42,0.78,0.5205,77.32,0.77
0.4954,78.62,0.79,0.5196,77.59,0.78
0.4937,78.38,0.78,0.5201,77.46,0.77
0.4946,78.5,0.78,0.5197,77.7,0.78
0.4951,78.65,0.79,0.5199,77.7,0.78
0.4934,78.69,0.79,0.52,77.52,0.78
0.4928,78.51,0.79,0.5198,77.7,0.78
0.4947,78.48,0.78,0.5201,77.48,0.77
0.4934,78.55,0.79,0.5208,77.43,0.77
0.4929,78.75,0.79,0.521,77.44,0.77
0.4914,78.63,0.79,0.5204,77.81,0.78
0.4908,78.71,0.79,0.5206,77.5,0.77
0.4901,78.78,0.79,0.5204,77.57,0.78
0.4891,78.66,0.79,0.5209,77.76,0.78
0.4896,78.75,0.79,0.5203,77.78,0.78
0.4889,78.83,0.79,0.5213,77.74,0.78
0.4899,78.78,0.79,0.5205,77.73,0.78
0.4885,78.77,0.79,0.522,77.55,0.78
0.4885,78.81,0.79,0.5208,77.74,0.78
0.4869,78.85,0.79,0.5221,77.58,0.78
0.4896,78.71,0.79,0.5205,77.73,0.78
0.4886,78.71,0.79,0.5207,77.8,0.78
0.4866,78.9,0.79,0.5209,77.73,0.78
0.4871,78.82,0.79,0.5207,77.8,0.78
0.4875,78.77,0.79,0.5216,77.65,0.78
0.4867,78.98,0.79,0.5211,77.81,0.78
0.4852,78.92,0.79,0.5215,77.78,0.78
0.4858,78.83,0.79,0.5222,77.63,0.78
0.4841,78.75,0.79,0.5213,77.82,0.78
0.484,78.86,0.79,0.5223,77.74,0.78
0.483,78.85,0.79,0.5217,77.81,0.78
0.483,78.88,0.79,0.5228,77.73,0.78
0.4841,78.89,0.79,0.522,77.85,0.78
0.4838,79.05,0.79,0.5218,77.81,0.78
0.4818,78.94,0.79,0.5237,77.88,0.78
0.4809,78.94,0.79,0.5221,77.82,0.78
0.4823,78.89,0.79,0.5234,77.67,0.78
0.4807,79.05,0.79,0.5235,77.67,0.78
0.4802,79.2,0.79,0.5241,77.9,0.78
0.481,79.17,0.79,0.5237,77.59,0.78
