train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6885,50.02,0.5,0.6808,50.07,0.5
0.6759,60.12,0.6,0.6647,76.43,0.76
0.6586,76.6,0.77,0.6447,76.35,0.76
0.6363,76.92,0.77,0.6202,76.13,0.76
0.6111,76.69,0.77,0.5955,75.94,0.76
0.5875,76.39,0.76,0.5764,75.75,0.76
0.57,76.32,0.76,0.5638,75.59,0.76
0.5588,75.93,0.76,0.5565,75.5,0.76
0.5506,76.09,0.76,0.552,75.59,0.76
0.5471,76.04,0.76,0.5493,75.59,0.76
0.5431,76.23,0.76,0.5465,75.76,0.76
0.5404,76.4,0.76,0.5444,75.74,0.76
0.5375,76.51,0.77,0.5427,75.75,0.76
0.5362,76.58,0.77,0.541,76.29,0.76
0.5349,76.85,0.77,0.5396,76.17,0.76
0.5318,76.94,0.77,0.5384,76.3,0.76
0.5299,77.04,0.77,0.5374,76.33,0.76
0.5295,76.93,0.77,0.5363,76.37,0.76
0.528,77.11,0.77,0.5355,76.3,0.76
0.5274,76.96,0.77,0.5347,76.43,0.76
0.5269,77.12,0.77,0.5341,76.45,0.76
0.5266,77.04,0.77,0.5332,76.51,0.77
0.525,77.13,0.77,0.5327,76.59,0.77
0.523,77.17,0.77,0.5324,76.54,0.77
0.5214,77.11,0.77,0.5322,76.52,0.77
0.5224,77.19,0.77,0.5314,76.63,0.77
0.5226,77.19,0.77,0.5313,76.6,0.77
0.5211,77.24,0.77,0.5312,76.6,0.77
0.5208,77.17,0.77,0.5312,76.54,0.77
0.5198,77.17,0.77,0.5304,76.75,0.77
0.518,77.29,0.77,0.5302,76.59,0.77
0.5185,77.33,0.77,0.5307,76.62,0.77
0.5183,77.28,0.77,0.5296,76.64,0.77
0.5184,77.4,0.77,0.5295,76.66,0.77
0.5173,77.28,0.77,0.5291,76.83,0.77
0.5171,77.47,0.77,0.5291,76.7,0.77
0.5161,77.23,0.77,0.5288,76.72,0.77
0.517,77.42,0.77,0.5292,77.0,0.77
0.5173,77.52,0.78,0.5288,76.72,0.77
0.5159,77.48,0.77,0.5289,76.71,0.77
0.515,77.52,0.78,0.5283,76.96,0.77
0.5153,77.51,0.78,0.5281,76.96,0.77
0.515,77.59,0.78,0.5281,76.97,0.77
0.513,77.58,0.78,0.5283,76.96,0.77
0.5142,77.62,0.78,0.5282,77.0,0.77
0.5128,77.51,0.78,0.528,76.97,0.77
0.5136,77.58,0.78,0.5282,77.01,0.77
0.5147,77.58,0.78,0.528,77.0,0.77
0.5119,77.75,0.78,0.5278,77.04,0.77
0.511,77.62,0.78,0.5278,76.98,0.77
0.5141,77.59,0.78,0.5288,76.93,0.77
0.512,77.51,0.78,0.5279,77.0,0.77
0.5116,77.63,0.78,0.5277,77.09,0.77
0.5112,77.74,0.78,0.5289,76.96,0.77
0.5117,77.58,0.78,0.528,77.04,0.77
0.511,77.71,0.78,0.5277,77.08,0.77
0.5117,77.7,0.78,0.5284,77.02,0.77
0.5118,77.58,0.78,0.5277,77.05,0.77
0.5095,77.7,0.78,0.5278,77.02,0.77
0.5105,77.75,0.78,0.5279,77.1,0.77
0.5097,77.63,0.78,0.5278,77.0,0.77
0.5104,77.81,0.78,0.5281,77.02,0.77
0.5097,77.83,0.78,0.5277,77.02,0.77
0.5098,77.7,0.78,0.5285,77.12,0.77
0.5088,77.88,0.78,0.5289,76.98,0.77
0.5088,77.78,0.78,0.5286,77.09,0.77
0.5086,77.85,0.78,0.5276,77.04,0.77
0.5091,77.81,0.78,0.528,77.04,0.77
0.5091,77.86,0.78,0.5283,77.05,0.77
0.5073,77.88,0.78,0.5283,77.0,0.77
0.508,77.81,0.78,0.5289,77.0,0.77
0.5083,77.86,0.78,0.5281,77.05,0.77
0.5087,77.85,0.78,0.5281,77.01,0.77
0.508,77.93,0.78,0.528,76.98,0.77
0.5091,77.81,0.78,0.528,76.96,0.77
0.5068,77.85,0.78,0.5293,77.0,0.77
0.5084,77.85,0.78,0.5282,76.96,0.77
0.507,77.85,0.78,0.5283,76.96,0.77
0.5074,77.75,0.78,0.5284,76.98,0.77
0.5076,77.86,0.78,0.5284,77.0,0.77
0.5075,77.93,0.78,0.5288,76.97,0.77
0.5057,77.93,0.78,0.5284,76.94,0.77
0.5055,78.02,0.78,0.5293,77.0,0.77
0.5071,77.79,0.78,0.5286,76.96,0.77
0.508,77.97,0.78,0.5285,76.96,0.77
0.5063,77.83,0.78,0.5287,76.94,0.77
0.5057,77.86,0.78,0.5298,76.98,0.77
0.507,77.83,0.78,0.5287,76.94,0.77
0.5064,77.78,0.78,0.5285,76.91,0.77
0.505,77.92,0.78,0.5288,76.9,0.77
0.5054,77.96,0.78,0.5286,76.91,0.77
0.5051,77.94,0.78,0.529,76.89,0.77
0.5049,78.02,0.78,0.5286,76.9,0.77
0.5047,77.89,0.78,0.5294,76.97,0.77
0.5042,77.98,0.78,0.5301,76.87,0.77
0.5037,78.04,0.78,0.5298,76.9,0.77
0.5049,77.92,0.78,0.5287,76.89,0.77
0.505,77.92,0.78,0.5289,76.89,0.77
0.504,78.01,0.78,0.5291,76.89,0.77
0.5046,78.05,0.78,0.529,76.89,0.77
