train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6844,67.62,0.68,0.6715,76.06,0.76
0.662,75.81,0.76,0.6426,75.53,0.76
0.6329,75.36,0.75,0.6117,74.73,0.75
0.6048,74.73,0.75,0.5873,74.73,0.75
0.5837,74.7,0.75,0.5722,74.54,0.75
0.5703,74.69,0.75,0.5642,74.68,0.75
0.5661,74.81,0.75,0.5595,74.65,0.75
0.5596,74.98,0.75,0.5562,74.68,0.75
0.5567,75.02,0.75,0.5534,74.85,0.75
0.5527,75.46,0.75,0.5512,74.76,0.75
0.5498,75.27,0.75,0.5489,74.88,0.75
0.5488,75.54,0.76,0.547,74.88,0.75
0.5447,75.71,0.76,0.5454,74.92,0.75
0.5448,75.67,0.76,0.5441,75.99,0.76
0.5408,76.04,0.76,0.5428,75.33,0.75
0.5402,76.08,0.76,0.5413,76.1,0.76
0.5375,76.29,0.76,0.5405,75.53,0.76
0.5377,76.39,0.76,0.5391,76.52,0.77
0.5352,76.42,0.76,0.5381,76.59,0.77
0.5336,76.55,0.77,0.5374,76.81,0.77
0.534,76.69,0.77,0.5365,76.77,0.77
0.5337,76.73,0.77,0.5356,77.04,0.77
0.5302,76.86,0.77,0.5352,76.72,0.77
0.5295,76.93,0.77,0.5343,77.21,0.77
0.529,77.12,0.77,0.5336,77.15,0.77
0.528,77.09,0.77,0.5329,77.2,0.77
0.5274,77.06,0.77,0.533,76.91,0.77
0.5275,77.17,0.77,0.5319,77.38,0.77
0.5258,77.38,0.77,0.5315,77.44,0.77
0.5254,77.43,0.77,0.531,77.44,0.77
0.5252,77.33,0.77,0.5306,77.44,0.77
0.5238,77.27,0.77,0.5302,77.44,0.77
0.524,77.4,0.77,0.5301,77.4,0.77
0.523,77.47,0.77,0.5296,77.47,0.77
0.521,77.51,0.78,0.5292,77.46,0.77
0.5221,77.47,0.77,0.5289,77.46,0.77
0.5209,77.47,0.77,0.5286,77.48,0.77
0.5205,77.55,0.78,0.5286,77.42,0.77
0.5201,77.65,0.78,0.5294,77.4,0.77
0.5209,77.59,0.78,0.5287,77.48,0.77
0.5196,77.69,0.78,0.5285,77.48,0.77
0.5184,77.59,0.78,0.5281,77.46,0.77
0.5183,77.69,0.78,0.5275,77.39,0.77
0.5183,77.65,0.78,0.5278,77.54,0.78
0.519,77.7,0.78,0.5275,77.4,0.77
0.5168,77.65,0.78,0.5297,77.55,0.78
0.5169,77.77,0.78,0.5279,77.47,0.77
0.5182,77.7,0.78,0.5281,77.54,0.78
0.5162,77.74,0.78,0.5293,77.51,0.78
0.5173,77.73,0.78,0.5271,77.52,0.78
0.5149,77.79,0.78,0.5291,77.5,0.77
0.5158,77.77,0.78,0.5278,77.57,0.78
0.517,77.81,0.78,0.5278,77.55,0.78
0.5142,77.93,0.78,0.5282,77.57,0.78
0.5164,77.86,0.78,0.5272,77.58,0.78
0.5146,77.79,0.78,0.5273,77.55,0.78
0.5149,77.82,0.78,0.528,77.52,0.78
0.5138,77.77,0.78,0.5282,77.52,0.78
0.5146,77.86,0.78,0.5283,77.51,0.78
0.5151,77.89,0.78,0.5274,77.54,0.78
0.5149,77.88,0.78,0.5276,77.54,0.78
0.5131,77.9,0.78,0.5279,77.58,0.78
0.5138,77.86,0.78,0.5277,77.54,0.78
0.5134,77.83,0.78,0.5281,77.54,0.78
0.5154,77.93,0.78,0.5281,77.65,0.78
0.5125,77.92,0.78,0.5279,77.55,0.78
0.512,77.93,0.78,0.5296,77.52,0.78
0.5129,77.89,0.78,0.5282,77.62,0.78
0.5125,77.94,0.78,0.5282,77.52,0.78
0.5147,77.96,0.78,0.5291,77.7,0.78
0.5131,77.93,0.78,0.5282,77.58,0.78
0.5123,77.97,0.78,0.5283,77.61,0.78
0.513,77.86,0.78,0.5285,77.63,0.78
0.5108,77.9,0.78,0.5285,77.59,0.78
0.5102,77.93,0.78,0.5298,77.46,0.77
0.5106,78.05,0.78,0.529,77.5,0.77
0.5106,77.98,0.78,0.5286,77.59,0.78
0.5107,77.97,0.78,0.5289,77.58,0.78
0.5126,77.89,0.78,0.5294,77.5,0.77
0.5111,77.96,0.78,0.5311,77.44,0.77
0.51,78.01,0.78,0.5293,77.52,0.78
0.5099,78.01,0.78,0.5293,77.65,0.78
0.512,77.92,0.78,0.5291,77.62,0.78
0.5106,77.92,0.78,0.5298,77.48,0.77
0.5095,77.97,0.78,0.5322,77.69,0.78
0.5115,78.01,0.78,0.5298,77.48,0.77
0.5095,78.02,0.78,0.531,77.5,0.77
0.5092,77.93,0.78,0.5304,77.46,0.77
0.5087,78.01,0.78,0.5301,77.46,0.77
0.5092,78.05,0.78,0.5314,77.43,0.77
0.5099,77.94,0.78,0.5298,77.66,0.78
0.5078,77.98,0.78,0.5306,77.47,0.77
0.5089,78.02,0.78,0.53,77.67,0.78
0.5089,78.06,0.78,0.5309,77.48,0.77
0.5079,78.04,0.78,0.5305,77.66,0.78
0.5092,77.98,0.78,0.5303,77.63,0.78
0.5085,78.12,0.78,0.5321,77.4,0.77
0.5088,78.0,0.78,0.5312,77.5,0.77
0.5098,78.06,0.78,0.5304,77.61,0.78
0.5074,78.02,0.78,0.5306,77.55,0.78
