train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6867,50.01,0.5,0.674,49.99,0.5
0.664,59.14,0.59,0.6456,75.52,0.76
0.6338,76.2,0.76,0.6143,76.25,0.76
0.6026,77.09,0.77,0.5871,76.49,0.76
0.5767,77.23,0.77,0.5673,76.55,0.77
0.5597,77.09,0.77,0.555,76.52,0.77
0.5489,77.27,0.77,0.5471,76.49,0.76
0.5398,77.08,0.77,0.5419,76.41,0.76
0.5339,77.38,0.77,0.5384,76.41,0.76
0.5311,77.38,0.77,0.5355,76.59,0.77
0.5277,77.47,0.77,0.5335,76.49,0.76
0.5253,77.51,0.78,0.5321,76.54,0.77
0.5236,77.59,0.78,0.5308,76.71,0.77
0.5229,77.75,0.78,0.5298,76.77,0.77
0.5204,77.65,0.78,0.5293,76.72,0.77
0.519,77.65,0.78,0.5285,76.94,0.77
0.5197,77.75,0.78,0.5279,76.98,0.77
0.5187,77.75,0.78,0.5274,77.05,0.77
0.5171,77.73,0.78,0.527,77.09,0.77
0.517,77.86,0.78,0.5266,77.09,0.77
0.5153,77.73,0.78,0.5262,77.13,0.77
0.5143,78.0,0.78,0.5261,77.12,0.77
0.5137,77.88,0.78,0.5257,77.13,0.77
0.514,77.79,0.78,0.5253,77.13,0.77
0.5137,77.86,0.78,0.5249,77.16,0.77
0.5134,77.85,0.78,0.5244,77.17,0.77
0.5122,77.79,0.78,0.5242,77.23,0.77
0.5126,77.81,0.78,0.524,77.2,0.77
0.5128,77.85,0.78,0.5235,77.27,0.77
0.5101,77.85,0.78,0.5238,77.23,0.77
0.5097,77.78,0.78,0.5233,77.28,0.77
0.5105,77.92,0.78,0.5229,77.4,0.77
0.5086,77.79,0.78,0.523,77.15,0.77
0.5088,77.94,0.78,0.5227,77.23,0.77
0.5101,77.97,0.78,0.5221,77.44,0.77
0.5079,78.01,0.78,0.5219,77.35,0.77
0.5075,77.96,0.78,0.5219,77.23,0.77
0.5091,78.04,0.78,0.5214,77.32,0.77
0.5057,78.01,0.78,0.5219,77.25,0.77
0.5083,78.02,0.78,0.5211,77.32,0.77
0.5057,78.17,0.78,0.521,77.39,0.77
0.506,78.04,0.78,0.5206,77.54,0.78
0.5049,78.01,0.78,0.5204,77.59,0.78
0.5051,78.2,0.78,0.5204,77.63,0.78
0.5042,78.0,0.78,0.5206,77.42,0.77
0.5038,78.15,0.78,0.5202,77.7,0.78
0.5042,78.13,0.78,0.5199,77.59,0.78
0.5029,78.17,0.78,0.5203,77.46,0.77
0.5016,78.31,0.78,0.5198,77.58,0.78
0.5022,78.23,0.78,0.5199,77.77,0.78
0.5017,78.32,0.78,0.5198,77.58,0.78
0.5008,78.24,0.78,0.5196,77.58,0.78
0.4999,78.28,0.78,0.5197,77.61,0.78
0.5005,78.25,0.78,0.5196,77.58,0.78
0.4998,78.44,0.78,0.5196,77.58,0.78
0.5007,78.29,0.78,0.5192,77.69,0.78
0.4989,78.4,0.78,0.5198,77.5,0.77
0.4983,78.44,0.78,0.5193,77.65,0.78
0.4991,78.47,0.78,0.5198,77.48,0.77
0.4986,78.55,0.79,0.5193,77.54,0.78
0.4981,78.55,0.79,0.519,77.7,0.78
0.4978,78.65,0.79,0.5201,77.4,0.77
0.4963,78.42,0.78,0.5192,77.58,0.78
0.4964,78.44,0.78,0.5202,77.35,0.77
0.4963,78.52,0.79,0.5193,77.74,0.78
0.4948,78.67,0.79,0.5196,77.82,0.78
0.4944,78.58,0.79,0.5197,77.59,0.78
0.4946,78.58,0.79,0.5193,77.67,0.78
0.495,78.5,0.78,0.5196,77.67,0.78
0.4947,78.46,0.78,0.5195,77.58,0.78
0.4946,78.61,0.79,0.5194,77.65,0.78
0.4932,78.58,0.79,0.52,77.73,0.78
0.4942,78.58,0.79,0.5198,77.66,0.78
0.4937,78.61,0.79,0.5197,77.66,0.78
0.4914,78.58,0.79,0.5208,77.52,0.78
0.4923,78.7,0.79,0.5197,77.63,0.78
0.4909,78.74,0.79,0.5199,77.77,0.78
0.4899,78.79,0.79,0.5209,77.59,0.78
0.4909,78.75,0.79,0.5198,77.7,0.78
0.491,78.73,0.79,0.5198,77.65,0.78
0.4904,78.77,0.79,0.5202,77.69,0.78
0.4885,78.9,0.79,0.5202,77.69,0.78
0.4906,78.77,0.79,0.52,77.67,0.78
0.4898,78.62,0.79,0.5212,77.63,0.78
0.4877,78.78,0.79,0.5206,77.76,0.78
0.4888,78.67,0.79,0.5213,77.73,0.78
0.4875,78.83,0.79,0.5207,77.71,0.78
0.4871,78.92,0.79,0.5213,77.74,0.78
0.4878,78.97,0.79,0.5207,77.77,0.78
0.4863,78.98,0.79,0.522,77.74,0.78
0.4856,78.97,0.79,0.5209,77.82,0.78
0.486,78.86,0.79,0.5218,77.78,0.78
0.4866,78.92,0.79,0.5213,77.81,0.78
0.4854,78.9,0.79,0.5239,77.47,0.77
0.4859,78.85,0.79,0.5219,77.78,0.78
0.4843,78.98,0.79,0.522,77.74,0.78
0.485,79.06,0.79,0.5221,77.8,0.78
0.4832,79.16,0.79,0.5222,77.82,0.78
0.4837,78.85,0.79,0.5238,77.69,0.78
0.4825,79.05,0.79,0.5222,77.82,0.78
