train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6713,70.87,0.71,0.6499,74.76,0.75
0.6354,74.66,0.75,0.6179,75.93,0.76
0.6094,76.6,0.77,0.5979,76.43,0.76
0.5911,77.24,0.77,0.5853,76.48,0.76
0.5788,77.44,0.77,0.5752,76.78,0.77
0.5684,77.35,0.77,0.5664,76.7,0.77
0.56,77.44,0.77,0.559,76.55,0.77
0.5513,77.33,0.77,0.553,76.47,0.76
0.5452,77.16,0.77,0.5482,76.48,0.76
0.5404,77.17,0.77,0.5443,76.43,0.76
0.5363,77.24,0.77,0.5411,76.51,0.77
0.532,77.42,0.77,0.5385,76.58,0.77
0.5298,77.35,0.77,0.5365,76.72,0.77
0.5264,77.63,0.78,0.5352,76.77,0.77
0.5247,77.51,0.78,0.5339,76.77,0.77
0.5233,77.74,0.78,0.5328,76.75,0.77
0.5216,77.77,0.78,0.532,76.82,0.77
0.521,77.65,0.78,0.5313,76.96,0.77
0.5201,77.85,0.78,0.5308,76.93,0.77
0.5181,77.78,0.78,0.5304,76.91,0.77
0.5182,77.78,0.78,0.5297,76.97,0.77
0.518,77.81,0.78,0.5292,77.01,0.77
0.5164,77.69,0.78,0.5287,76.94,0.77
0.5152,77.79,0.78,0.5283,76.97,0.77
0.5147,77.94,0.78,0.5279,77.02,0.77
0.5143,77.79,0.78,0.5277,77.04,0.77
0.5135,77.86,0.78,0.5274,77.06,0.77
0.5135,77.85,0.78,0.5267,77.13,0.77
0.5134,77.83,0.78,0.5264,77.12,0.77
0.5116,77.89,0.78,0.526,77.12,0.77
0.5109,77.94,0.78,0.5256,77.25,0.77
0.5096,77.94,0.78,0.5254,77.27,0.77
0.5117,77.9,0.78,0.5249,77.27,0.77
0.5095,78.05,0.78,0.5247,77.29,0.77
0.5084,77.93,0.78,0.5241,77.4,0.77
0.5076,77.96,0.78,0.524,77.38,0.77
0.5079,77.94,0.78,0.5239,77.36,0.77
0.5067,78.05,0.78,0.5235,77.36,0.77
0.5064,78.04,0.78,0.5234,77.36,0.77
0.5068,78.24,0.78,0.5232,77.35,0.77
0.5049,78.15,0.78,0.5242,77.24,0.77
0.5047,78.19,0.78,0.5227,77.42,0.77
0.5039,78.16,0.78,0.5224,77.39,0.77
0.5036,78.2,0.78,0.5222,77.38,0.77
0.5023,78.43,0.78,0.5221,77.42,0.77
0.502,78.24,0.78,0.5221,77.44,0.77
0.5022,78.35,0.78,0.5219,77.47,0.77
0.5008,78.33,0.78,0.522,77.47,0.77
0.501,78.33,0.78,0.5217,77.51,0.78
0.5014,78.21,0.78,0.5214,77.48,0.77
0.4989,78.5,0.78,0.522,77.44,0.77
0.4991,78.28,0.78,0.5212,77.35,0.77
0.4983,78.42,0.78,0.5211,77.46,0.77
0.4983,78.29,0.78,0.5214,77.48,0.77
0.4975,78.32,0.78,0.5217,77.4,0.77
0.4973,78.32,0.78,0.5212,77.46,0.77
0.4983,78.47,0.78,0.5212,77.47,0.77
0.4981,78.46,0.78,0.5212,77.43,0.77
0.495,78.56,0.79,0.521,77.5,0.77
0.4958,78.58,0.79,0.5213,77.63,0.78
0.496,78.47,0.78,0.5209,77.51,0.78
0.4946,78.66,0.79,0.5209,77.55,0.78
0.4947,78.4,0.78,0.5209,77.54,0.78
0.495,78.35,0.78,0.5221,77.39,0.77
0.4937,78.58,0.79,0.521,77.61,0.78
0.4934,78.55,0.79,0.521,77.58,0.78
0.4924,78.59,0.79,0.5212,77.55,0.78
0.4914,78.7,0.79,0.5214,77.63,0.78
0.4928,78.58,0.79,0.5217,77.47,0.77
0.4911,78.62,0.79,0.521,77.63,0.78
0.4915,78.61,0.79,0.521,77.63,0.78
0.4903,78.54,0.79,0.5213,77.61,0.78
0.4902,78.7,0.79,0.5213,77.65,0.78
0.4909,78.58,0.79,0.5214,77.66,0.78
0.4904,78.56,0.79,0.5212,77.7,0.78
0.4899,78.73,0.79,0.5222,77.58,0.78
0.4878,78.79,0.79,0.5221,77.59,0.78
0.4878,78.7,0.79,0.5216,77.67,0.78
0.4884,78.67,0.79,0.5218,77.66,0.78
0.4892,78.59,0.79,0.5218,77.69,0.78
0.4863,78.74,0.79,0.5228,77.59,0.78
0.4859,78.78,0.79,0.5231,77.58,0.78
0.4854,78.85,0.79,0.522,77.73,0.78
0.4851,78.81,0.79,0.5223,77.77,0.78
0.4843,78.83,0.79,0.5224,77.77,0.78
0.4864,79.0,0.79,0.5247,77.54,0.78
0.4851,78.73,0.79,0.5238,77.67,0.78
0.4839,79.01,0.79,0.5228,77.7,0.78
0.4823,78.85,0.79,0.5243,77.73,0.78
0.485,78.82,0.79,0.5231,77.76,0.78
0.4833,79.19,0.79,0.5233,77.74,0.78
0.4811,79.0,0.79,0.5232,77.74,0.78
0.4818,78.85,0.79,0.5237,77.8,0.78
0.4834,79.08,0.79,0.5236,77.73,0.78
0.4811,79.15,0.79,0.5254,77.67,0.78
0.4822,79.16,0.79,0.5253,77.74,0.78
0.4795,79.01,0.79,0.5241,77.7,0.78
0.4804,79.12,0.79,0.5256,77.69,0.78
0.4793,79.16,0.79,0.5252,77.84,0.78
0.4794,79.2,0.79,0.5244,77.88,0.78
