train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6841,50.01,0.5,0.6665,49.99,0.5
0.6547,65.13,0.65,0.6335,76.85,0.77
0.6217,77.56,0.78,0.6015,76.97,0.77
0.5917,77.05,0.77,0.5774,76.21,0.76
0.571,76.59,0.77,0.5626,76.09,0.76
0.5569,76.43,0.76,0.5537,75.98,0.76
0.5493,76.42,0.76,0.5479,75.98,0.76
0.543,76.28,0.76,0.5436,76.17,0.76
0.5381,76.56,0.77,0.5401,76.32,0.76
0.5341,76.73,0.77,0.5374,76.32,0.76
0.5318,76.97,0.77,0.5349,76.48,0.76
0.5279,77.02,0.77,0.5333,76.85,0.77
0.5268,77.28,0.77,0.5316,76.68,0.77
0.524,77.2,0.77,0.5302,76.83,0.77
0.5217,77.28,0.77,0.5292,76.86,0.77
0.5214,77.43,0.77,0.5281,76.97,0.77
0.5188,77.62,0.78,0.5275,77.05,0.77
0.5191,77.73,0.78,0.5266,77.08,0.77
0.5169,77.62,0.78,0.5259,77.16,0.77
0.5166,77.63,0.78,0.5255,77.31,0.77
0.5164,77.83,0.78,0.525,77.32,0.77
0.5163,77.81,0.78,0.5246,77.32,0.77
0.5141,77.98,0.78,0.524,77.55,0.78
0.5134,78.02,0.78,0.5239,77.4,0.77
0.5137,77.89,0.78,0.5232,77.55,0.78
0.5132,77.96,0.78,0.523,77.55,0.78
0.5115,78.08,0.78,0.5232,77.51,0.78
0.5111,78.02,0.78,0.5225,77.66,0.78
0.5104,78.08,0.78,0.5224,77.54,0.78
0.5098,78.08,0.78,0.5219,77.71,0.78
0.5108,78.16,0.78,0.5218,77.69,0.78
0.5092,78.2,0.78,0.5216,77.62,0.78
0.5096,78.11,0.78,0.5213,77.69,0.78
0.5072,78.2,0.78,0.5213,77.66,0.78
0.5069,78.15,0.78,0.5214,77.59,0.78
0.5069,78.24,0.78,0.5209,77.61,0.78
0.5076,78.27,0.78,0.5217,77.59,0.78
0.5064,78.24,0.78,0.5209,77.7,0.78
0.5067,78.21,0.78,0.5211,77.46,0.77
0.5045,78.31,0.78,0.521,77.52,0.78
0.505,78.31,0.78,0.5206,77.52,0.78
0.5071,78.36,0.78,0.5205,77.55,0.78
0.5044,78.24,0.78,0.5205,77.57,0.78
0.5027,78.2,0.78,0.5206,77.54,0.78
0.5042,78.24,0.78,0.5205,77.57,0.78
0.5048,78.31,0.78,0.5205,77.55,0.78
0.5033,78.32,0.78,0.5212,77.57,0.78
0.5031,78.33,0.78,0.5207,77.54,0.78
0.5015,78.42,0.78,0.5213,77.55,0.78
0.5014,78.48,0.78,0.5207,77.54,0.78
0.5024,78.32,0.78,0.5207,77.5,0.77
0.5012,78.36,0.78,0.5208,77.58,0.78
0.5006,78.42,0.78,0.5209,77.5,0.77
0.5003,78.36,0.78,0.5215,77.54,0.78
0.5011,78.33,0.78,0.5207,77.54,0.78
0.4993,78.47,0.78,0.5209,77.52,0.78
0.4992,78.43,0.78,0.522,77.46,0.77
0.5,78.43,0.78,0.5216,77.47,0.77
0.4989,78.39,0.78,0.5222,77.46,0.77
0.4998,78.42,0.78,0.5218,77.52,0.78
0.4992,78.51,0.79,0.5211,77.52,0.78
0.4989,78.44,0.78,0.5211,77.71,0.78
0.4997,78.47,0.78,0.5209,77.62,0.78
0.4989,78.54,0.79,0.5213,77.67,0.78
0.4973,78.74,0.79,0.5217,77.67,0.78
0.4978,78.5,0.78,0.5213,77.63,0.78
0.4968,78.61,0.79,0.5214,77.59,0.78
0.4987,78.62,0.79,0.522,77.65,0.78
0.4974,78.59,0.79,0.522,77.62,0.78
0.4966,78.65,0.79,0.5216,77.62,0.78
0.4963,78.73,0.79,0.5241,77.52,0.78
0.4966,78.59,0.79,0.5217,77.59,0.78
0.4953,78.59,0.79,0.5216,77.62,0.78
0.4949,78.63,0.79,0.5219,77.62,0.78
0.4961,78.65,0.79,0.5218,77.61,0.78
0.4946,78.62,0.79,0.5223,77.66,0.78
0.4942,78.69,0.79,0.522,77.63,0.78
0.4941,78.61,0.79,0.5227,77.62,0.78
0.4941,78.69,0.79,0.522,77.63,0.78
0.4938,78.77,0.79,0.5229,77.61,0.78
0.4928,78.85,0.79,0.5227,77.58,0.78
0.4926,78.69,0.79,0.5234,77.57,0.78
0.4945,78.78,0.79,0.523,77.57,0.78
0.4924,78.78,0.79,0.5224,77.69,0.78
0.4917,78.85,0.79,0.5232,77.62,0.78
0.4928,78.82,0.79,0.5228,77.66,0.78
0.4922,78.83,0.79,0.5225,77.65,0.78
0.4903,78.73,0.79,0.523,77.73,0.78
0.4913,78.79,0.79,0.5243,77.48,0.77
0.4901,78.79,0.79,0.5236,77.52,0.78
0.4905,78.83,0.79,0.5238,77.73,0.78
0.4893,78.77,0.79,0.5232,77.69,0.78
0.4893,78.86,0.79,0.5232,77.63,0.78
0.4893,78.78,0.79,0.5233,77.67,0.78
0.4887,78.89,0.79,0.5235,77.69,0.78
0.4897,78.82,0.79,0.5239,77.73,0.78
0.4906,78.94,0.79,0.5241,77.54,0.78
0.4886,78.92,0.79,0.5241,77.57,0.78
0.4876,78.89,0.79,0.5246,77.61,0.78
0.4883,79.08,0.79,0.524,77.63,0.78
