train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.694,49.99,0.5,0.6934,50.01,0.5
0.6933,49.99,0.5,0.6928,50.01,0.5
0.6928,49.95,0.5,0.6927,54.22,0.54
0.6926,51.48,0.51,0.6925,54.21,0.54
0.6924,50.78,0.51,0.6923,53.38,0.53
0.6922,51.98,0.52,0.6921,52.72,0.53
0.692,53.48,0.53,0.6919,53.61,0.54
0.6919,52.55,0.53,0.6917,54.11,0.54
0.6915,52.71,0.53,0.6916,53.56,0.54
0.6914,53.06,0.53,0.6914,54.21,0.54
0.6913,52.2,0.52,0.6913,54.02,0.54
0.691,54.22,0.54,0.6911,54.41,0.54
0.6906,55.2,0.55,0.6907,54.9,0.55
0.6906,52.63,0.53,0.6907,54.44,0.54
0.6903,53.45,0.53,0.6905,54.47,0.54
0.6901,53.98,0.54,0.6903,54.64,0.55
0.6898,54.91,0.55,0.6901,54.7,0.55
0.6895,54.68,0.55,0.6897,54.94,0.55
0.6891,53.4,0.53,0.6896,54.74,0.55
0.689,55.09,0.55,0.6892,55.42,0.55
0.6886,54.07,0.54,0.6889,55.31,0.55
0.6883,54.32,0.54,0.6887,54.94,0.55
0.688,54.12,0.54,0.6887,54.68,0.55
0.6878,54.66,0.55,0.6883,54.94,0.55
0.6874,55.35,0.55,0.6878,55.74,0.56
0.6873,52.89,0.53,0.6876,55.51,0.56
0.6867,54.43,0.54,0.6874,55.04,0.55
0.6864,53.87,0.54,0.6873,54.9,0.55
0.6859,55.16,0.55,0.6869,55.02,0.55
0.6858,54.66,0.55,0.6866,55.0,0.55
0.6853,55.36,0.55,0.6862,55.14,0.55
0.6849,54.86,0.55,0.6858,55.5,0.56
0.6843,55.72,0.56,0.6854,55.66,0.56
0.6839,54.89,0.55,0.6851,55.56,0.56
0.6835,54.33,0.54,0.6852,55.0,0.55
0.6835,55.32,0.55,0.6843,55.66,0.56
0.6828,55.36,0.55,0.684,55.77,0.56
0.6823,55.83,0.56,0.6836,55.78,0.56
0.6818,54.13,0.54,0.6838,55.05,0.55
0.6821,55.93,0.56,0.683,55.78,0.56
0.681,54.2,0.54,0.683,55.31,0.55
0.6805,55.76,0.56,0.6823,55.67,0.56
0.6801,55.76,0.56,0.6819,55.67,0.56
0.6799,55.12,0.55,0.6816,55.66,0.56
0.6789,55.85,0.56,0.682,55.08,0.55
0.6788,55.74,0.56,0.6811,55.5,0.56
0.678,55.25,0.55,0.6807,55.55,0.56
0.6778,55.67,0.56,0.6802,55.59,0.56
0.6771,56.13,0.56,0.6797,55.65,0.56
0.6767,55.49,0.55,0.6803,55.33,0.55
0.6767,55.8,0.56,0.679,55.69,0.56
0.6756,55.6,0.56,0.68,55.16,0.55
0.6752,55.89,0.56,0.6782,55.8,0.56
0.675,55.14,0.55,0.6781,55.66,0.56
0.6746,55.56,0.56,0.6776,55.81,0.56
0.6743,55.25,0.55,0.6772,55.8,0.56
0.6736,55.22,0.55,0.6773,55.63,0.56
0.6733,55.51,0.56,0.6768,55.69,0.56
0.6734,55.74,0.56,0.6768,55.63,0.56
0.6732,55.68,0.56,0.6764,55.66,0.56
0.6724,55.98,0.56,0.6759,55.78,0.56
0.672,55.86,0.56,0.6757,55.71,0.56
0.6718,55.72,0.56,0.6754,55.74,0.56
0.6718,55.64,0.56,0.6751,55.82,0.56
0.6709,56.06,0.56,0.676,55.56,0.56
0.6709,55.48,0.55,0.6747,55.81,0.56
0.6706,55.76,0.56,0.6746,55.75,0.56
0.6699,55.6,0.56,0.6745,55.75,0.56
0.67,55.68,0.56,0.6741,55.74,0.56
0.6706,55.76,0.56,0.6753,55.62,0.56
0.6693,56.41,0.56,0.674,55.75,0.56
0.6692,55.97,0.56,0.6741,55.9,0.56
0.6688,56.14,0.56,0.6735,55.75,0.56
0.6685,55.62,0.56,0.676,55.58,0.56
0.6687,56.2,0.56,0.6735,55.8,0.56
0.6686,56.26,0.56,0.6735,55.89,0.56
0.6681,54.75,0.55,0.6729,55.75,0.56
0.6679,55.21,0.55,0.6743,55.67,0.56
0.6679,55.98,0.56,0.6727,55.8,0.56
0.6673,55.74,0.56,0.6726,55.77,0.56
0.6672,55.71,0.56,0.6725,55.78,0.56
0.6675,55.39,0.55,0.6728,55.78,0.56
0.6675,55.86,0.56,0.6725,55.84,0.56
0.6671,55.66,0.56,0.6723,55.82,0.56
0.6671,55.87,0.56,0.6726,55.8,0.56
0.6663,56.01,0.56,0.6731,55.75,0.56
0.6661,56.09,0.56,0.672,55.78,0.56
0.667,55.7,0.56,0.6731,55.75,0.56
0.6664,56.12,0.56,0.6719,55.75,0.56
0.6655,55.82,0.56,0.674,55.67,0.56
0.6663,55.49,0.55,0.6719,55.78,0.56
0.6664,55.94,0.56,0.6718,55.81,0.56
0.6653,55.99,0.56,0.6722,55.84,0.56
0.6659,55.63,0.56,0.6717,55.8,0.56
0.6659,56.36,0.56,0.6718,55.85,0.56
0.6658,55.93,0.56,0.6717,55.77,0.56
0.6657,55.8,0.56,0.6718,55.81,0.56
0.6656,55.33,0.55,0.6716,55.81,0.56
0.6655,56.26,0.56,0.6716,55.82,0.56
0.6652,55.7,0.56,0.6716,55.82,0.56
