train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6881,61.78,0.62,0.6775,74.88,0.75
0.6699,76.33,0.76,0.6548,76.85,0.77
0.6462,76.39,0.76,0.6283,76.33,0.76
0.6197,75.75,0.76,0.6022,74.84,0.75
0.5956,75.13,0.75,0.5822,74.83,0.75
0.5795,74.93,0.75,0.5698,74.77,0.75
0.5683,74.92,0.75,0.5626,74.72,0.75
0.5612,75.12,0.75,0.5581,74.72,0.75
0.5572,75.09,0.75,0.5552,75.0,0.75
0.5544,75.43,0.75,0.552,74.79,0.75
0.5504,75.56,0.76,0.5498,74.76,0.75
0.5489,75.48,0.75,0.5476,75.15,0.75
0.5457,75.74,0.76,0.5459,75.46,0.75
0.5428,76.08,0.76,0.5445,75.21,0.75
0.5414,76.12,0.76,0.543,75.93,0.76
0.5407,76.05,0.76,0.5417,75.71,0.76
0.5383,76.4,0.76,0.5409,75.6,0.76
0.5381,76.42,0.76,0.5395,76.22,0.76
0.5352,76.56,0.77,0.5395,75.61,0.76
0.5344,76.66,0.77,0.5376,76.97,0.77
0.5338,76.75,0.77,0.5367,76.6,0.77
0.5311,76.88,0.77,0.5358,77.01,0.77
0.5315,76.75,0.77,0.5357,76.6,0.77
0.5308,76.96,0.77,0.5344,77.08,0.77
0.5293,77.2,0.77,0.5337,77.12,0.77
0.5281,77.21,0.77,0.5332,77.2,0.77
0.5269,77.27,0.77,0.5331,77.44,0.77
0.5258,77.24,0.77,0.5332,77.05,0.77
0.5276,77.31,0.77,0.5317,77.27,0.77
0.5242,77.24,0.77,0.5311,77.39,0.77
0.5251,77.43,0.77,0.531,77.27,0.77
0.5237,77.39,0.77,0.5307,77.27,0.77
0.5221,77.4,0.77,0.5315,77.19,0.77
0.5244,77.5,0.77,0.5296,77.43,0.77
0.5219,77.44,0.77,0.5292,77.44,0.77
0.5223,77.51,0.78,0.5289,77.51,0.78
0.5207,77.65,0.78,0.5288,77.47,0.77
0.5212,77.58,0.78,0.5292,77.42,0.77
0.5204,77.63,0.78,0.5286,77.42,0.77
0.521,77.59,0.78,0.5285,77.59,0.78
0.5191,77.69,0.78,0.5283,77.59,0.78
0.5174,77.71,0.78,0.5285,77.59,0.78
0.5204,77.66,0.78,0.5276,77.44,0.77
0.5179,77.66,0.78,0.5295,77.5,0.77
0.5185,77.73,0.78,0.5275,77.47,0.77
0.5176,77.77,0.78,0.5291,77.55,0.78
0.5164,77.67,0.78,0.5286,77.52,0.78
0.5164,77.82,0.78,0.5273,77.59,0.78
0.5173,77.86,0.78,0.5278,77.61,0.78
0.5157,77.78,0.78,0.5286,77.54,0.78
0.515,77.79,0.78,0.527,77.58,0.78
0.5166,77.79,0.78,0.5271,77.61,0.78
0.5151,77.78,0.78,0.528,77.52,0.78
0.5154,77.82,0.78,0.5271,77.61,0.78
0.5138,77.89,0.78,0.5284,77.51,0.78
0.515,77.88,0.78,0.528,77.52,0.78
0.5137,77.93,0.78,0.5275,77.57,0.78
0.513,77.86,0.78,0.5275,77.55,0.78
0.5138,77.88,0.78,0.5276,77.52,0.78
0.5139,77.94,0.78,0.5273,77.55,0.78
0.5131,77.86,0.78,0.5279,77.57,0.78
0.5125,77.86,0.78,0.5275,77.57,0.78
0.5111,77.88,0.78,0.5305,77.47,0.77
0.512,77.85,0.78,0.5276,77.55,0.78
0.5118,77.88,0.78,0.5283,77.55,0.78
0.5129,77.96,0.78,0.5283,77.51,0.78
0.5118,77.89,0.78,0.5283,77.52,0.78
0.5132,77.81,0.78,0.528,77.55,0.78
0.5115,77.94,0.78,0.528,77.55,0.78
0.5114,77.86,0.78,0.5285,77.48,0.77
0.5107,77.98,0.78,0.5288,77.47,0.77
0.5129,78.0,0.78,0.5282,77.55,0.78
0.51,78.05,0.78,0.5284,77.54,0.78
0.5117,78.05,0.78,0.5284,77.55,0.78
0.5111,77.92,0.78,0.5291,77.47,0.77
0.5114,78.01,0.78,0.5286,77.57,0.78
0.5112,77.97,0.78,0.5293,77.48,0.77
0.5097,77.93,0.78,0.5288,77.51,0.78
0.511,78.01,0.78,0.5294,77.47,0.77
0.5113,77.93,0.78,0.5291,77.5,0.77
0.509,78.01,0.78,0.5292,77.48,0.77
0.5101,78.02,0.78,0.5291,77.54,0.78
0.5106,78.01,0.78,0.5291,77.51,0.78
0.5108,77.97,0.78,0.5293,77.54,0.78
0.5105,78.02,0.78,0.5295,77.62,0.78
0.5081,78.0,0.78,0.5298,77.57,0.78
0.5095,78.06,0.78,0.5294,77.55,0.78
0.5095,77.97,0.78,0.5307,77.5,0.77
0.51,77.94,0.78,0.5297,77.52,0.78
0.5086,77.94,0.78,0.5307,77.65,0.78
0.5084,77.94,0.78,0.531,77.44,0.77
0.508,78.01,0.78,0.5304,77.5,0.77
0.5098,78.02,0.78,0.5304,77.51,0.78
0.5079,78.04,0.78,0.53,77.57,0.78
0.5079,78.05,0.78,0.5306,77.51,0.78
0.5088,78.05,0.78,0.5301,77.55,0.78
0.5088,78.11,0.78,0.5303,77.51,0.78
0.5077,78.02,0.78,0.5306,77.52,0.78
0.5081,78.06,0.78,0.5313,77.66,0.78
0.5077,78.12,0.78,0.5304,77.54,0.78
