train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6742,50.01,0.5,0.6505,73.38,0.73
0.6352,71.89,0.72,0.6146,75.41,0.75
0.603,76.23,0.76,0.5893,75.87,0.76
0.5791,76.6,0.77,0.5716,75.97,0.76
0.562,76.85,0.77,0.5601,76.09,0.76
0.5525,76.74,0.77,0.554,75.48,0.75
0.5439,76.7,0.77,0.549,75.67,0.76
0.5408,76.67,0.77,0.5464,75.67,0.76
0.5374,76.7,0.77,0.5441,75.69,0.76
0.534,76.82,0.77,0.5421,75.97,0.76
0.5306,76.85,0.77,0.5405,76.25,0.76
0.5292,77.04,0.77,0.5396,76.3,0.76
0.5289,77.04,0.77,0.5387,76.45,0.76
0.5284,77.17,0.77,0.5376,76.55,0.77
0.5254,77.25,0.77,0.5368,76.58,0.77
0.5245,77.21,0.77,0.5363,76.45,0.76
0.5245,77.31,0.77,0.5352,76.51,0.77
0.5228,77.46,0.77,0.5347,76.54,0.77
0.5219,77.25,0.77,0.5346,76.58,0.77
0.5217,77.27,0.77,0.5346,76.62,0.77
0.5205,77.33,0.77,0.534,76.63,0.77
0.5207,77.27,0.77,0.5335,76.63,0.77
0.5201,77.35,0.77,0.5331,76.63,0.77
0.5189,77.38,0.77,0.5334,76.62,0.77
0.5201,77.47,0.77,0.5328,76.68,0.77
0.5175,77.48,0.77,0.5325,76.7,0.77
0.5183,77.42,0.77,0.5333,76.62,0.77
0.5183,77.43,0.77,0.5319,76.74,0.77
0.5166,77.42,0.77,0.5319,76.74,0.77
0.5166,77.63,0.78,0.5316,76.75,0.77
0.5164,77.59,0.78,0.5317,76.72,0.77
0.5164,77.58,0.78,0.5316,76.72,0.77
0.5155,77.55,0.78,0.5312,76.86,0.77
0.5152,77.58,0.78,0.5313,76.74,0.77
0.5149,77.48,0.77,0.5307,76.91,0.77
0.5161,77.55,0.78,0.5306,76.89,0.77
0.5149,77.56,0.78,0.5309,76.82,0.77
0.5142,77.58,0.78,0.5304,76.87,0.77
0.5128,77.59,0.78,0.5305,76.87,0.77
0.5121,77.66,0.78,0.5304,76.89,0.77
0.5127,77.73,0.78,0.5304,76.89,0.77
0.5122,77.81,0.78,0.5302,76.9,0.77
0.5121,77.63,0.78,0.53,76.91,0.77
0.5109,77.73,0.78,0.5306,76.83,0.77
0.5108,77.71,0.78,0.5306,76.85,0.77
0.51,77.77,0.78,0.5303,76.9,0.77
0.5103,77.83,0.78,0.53,76.89,0.77
0.5092,77.74,0.78,0.5302,76.9,0.77
0.5092,77.79,0.78,0.5299,77.05,0.77
0.5091,77.81,0.78,0.5303,76.97,0.77
0.5081,77.82,0.78,0.5304,76.96,0.77
0.5098,77.66,0.78,0.5298,77.09,0.77
0.5066,77.9,0.78,0.5299,77.05,0.77
0.5067,78.04,0.78,0.5298,77.06,0.77
0.5073,77.88,0.78,0.531,77.17,0.77
0.507,77.86,0.78,0.5307,77.01,0.77
0.5074,78.02,0.78,0.5301,76.97,0.77
0.5072,77.96,0.78,0.5308,77.05,0.77
0.5043,77.97,0.78,0.5303,77.04,0.77
0.5051,77.86,0.78,0.53,77.04,0.77
0.5046,77.86,0.78,0.53,77.04,0.77
0.5048,78.06,0.78,0.5302,77.09,0.77
0.5049,77.96,0.78,0.5302,77.17,0.77
0.5058,78.08,0.78,0.5307,77.05,0.77
0.5049,78.23,0.78,0.5305,77.08,0.77
0.5031,78.23,0.78,0.5301,77.13,0.77
0.5029,78.06,0.78,0.5308,77.08,0.77
0.5024,78.04,0.78,0.5309,77.04,0.77
0.5023,78.11,0.78,0.5301,77.21,0.77
0.5036,78.11,0.78,0.5302,77.2,0.77
0.5031,78.02,0.78,0.531,77.09,0.77
0.5012,78.2,0.78,0.531,77.21,0.77
0.5019,78.04,0.78,0.5307,77.13,0.77
0.5012,78.21,0.78,0.5306,77.13,0.77
0.5019,78.05,0.78,0.5306,77.28,0.77
0.5012,78.23,0.78,0.5309,77.13,0.77
0.4997,78.21,0.78,0.5317,77.16,0.77
0.4999,78.27,0.78,0.5311,77.15,0.77
0.4991,78.21,0.78,0.5312,77.15,0.77
0.5006,78.25,0.78,0.531,77.21,0.77
0.4997,78.38,0.78,0.5311,77.16,0.77
0.4985,78.31,0.78,0.5318,77.1,0.77
0.4997,78.19,0.78,0.5322,77.12,0.77
0.4979,78.58,0.79,0.5315,77.27,0.77
0.4977,78.44,0.78,0.5314,77.21,0.77
0.4976,78.27,0.78,0.5316,77.17,0.77
0.4971,78.39,0.78,0.5326,77.35,0.77
0.4982,78.61,0.79,0.5316,77.19,0.77
0.4989,78.48,0.78,0.5316,77.33,0.77
0.4965,78.63,0.79,0.5319,77.31,0.77
0.4953,78.58,0.79,0.5329,77.28,0.77
0.4969,78.47,0.78,0.5322,77.33,0.77
0.4958,78.61,0.79,0.5322,77.16,0.77
0.4969,78.63,0.79,0.5334,77.12,0.77
0.4954,78.61,0.79,0.5321,77.16,0.77
0.4941,78.73,0.79,0.5324,77.32,0.77
0.4934,78.7,0.79,0.5332,77.19,0.77
0.4955,78.58,0.79,0.5327,77.17,0.77
0.4952,78.69,0.79,0.5334,77.13,0.77
0.4939,78.77,0.79,0.5345,77.15,0.77
