train_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc
0.6773,70.93,0.71,0.6582,75.34,0.75
0.6436,75.75,0.76,0.6225,75.91,0.76
0.6107,76.78,0.77,0.5944,76.47,0.76
0.5855,77.29,0.77,0.5756,76.54,0.77
0.5678,77.36,0.77,0.5629,76.64,0.77
0.5554,77.17,0.77,0.5547,76.17,0.76
0.5465,76.98,0.77,0.5483,76.3,0.76
0.5402,76.88,0.77,0.5441,76.45,0.76
0.5365,77.23,0.77,0.5407,76.44,0.76
0.5319,77.24,0.77,0.5379,76.35,0.76
0.5293,77.29,0.77,0.5356,76.39,0.76
0.5277,77.4,0.77,0.5335,76.55,0.77
0.5248,77.58,0.78,0.5324,76.49,0.76
0.5235,77.66,0.78,0.5311,76.67,0.77
0.5204,77.66,0.78,0.5302,76.7,0.77
0.5207,77.73,0.78,0.5296,76.68,0.77
0.5186,77.89,0.78,0.529,76.64,0.77
0.5193,77.73,0.78,0.5282,77.01,0.77
0.5168,77.92,0.78,0.5277,77.0,0.77
0.5179,77.78,0.78,0.5271,77.0,0.77
0.5153,77.74,0.78,0.5269,77.01,0.77
0.5134,77.86,0.78,0.5262,77.05,0.77
0.5146,77.89,0.78,0.5257,77.15,0.77
0.5133,77.88,0.78,0.5254,77.19,0.77
0.5112,77.71,0.78,0.5258,76.94,0.77
0.5109,77.82,0.78,0.5247,77.35,0.77
0.5118,77.85,0.78,0.5243,77.19,0.77
0.511,78.01,0.78,0.5239,77.32,0.77
0.5097,77.85,0.78,0.5239,77.17,0.77
0.5092,77.98,0.78,0.5235,77.25,0.77
0.5081,78.0,0.78,0.523,77.27,0.77
0.5083,77.92,0.78,0.523,77.13,0.77
0.508,78.01,0.78,0.5234,77.2,0.77
0.5063,78.05,0.78,0.5221,77.23,0.77
0.5055,78.05,0.78,0.522,77.33,0.77
0.5048,78.16,0.78,0.5216,77.47,0.77
0.5052,78.17,0.78,0.5216,77.32,0.77
0.5063,78.23,0.78,0.5213,77.54,0.78
0.5031,78.29,0.78,0.5212,77.54,0.78
0.5036,78.13,0.78,0.5213,77.29,0.77
0.5024,78.35,0.78,0.5211,77.33,0.77
0.5027,78.17,0.78,0.5204,77.48,0.77
0.502,78.17,0.78,0.5203,77.38,0.77
0.5014,78.2,0.78,0.5201,77.52,0.78
0.5003,78.25,0.78,0.5205,77.36,0.77
0.5002,78.25,0.78,0.5202,77.36,0.77
0.4993,78.42,0.78,0.5198,77.48,0.77
0.4993,78.43,0.78,0.5208,77.69,0.78
0.4983,78.4,0.78,0.52,77.39,0.77
0.4987,78.4,0.78,0.5202,77.42,0.77
0.4972,78.35,0.78,0.5196,77.62,0.78
0.4966,78.32,0.78,0.5196,77.42,0.77
0.4968,78.42,0.78,0.5198,77.63,0.78
0.4968,78.39,0.78,0.52,77.5,0.77
0.4957,78.44,0.78,0.5196,77.54,0.78
0.496,78.47,0.78,0.5197,77.48,0.77
0.4965,78.47,0.78,0.5213,77.4,0.77
0.4946,78.52,0.79,0.52,77.5,0.77
0.4946,78.35,0.78,0.5196,77.5,0.77
0.4933,78.38,0.78,0.5214,77.76,0.78
0.493,78.5,0.78,0.5197,77.47,0.77
0.4917,78.47,0.78,0.5205,77.71,0.78
0.4926,78.51,0.79,0.5205,77.47,0.77
0.4918,78.54,0.79,0.5199,77.46,0.77
0.492,78.62,0.79,0.5199,77.67,0.78
0.4909,78.5,0.78,0.5205,77.55,0.78
0.4903,78.51,0.79,0.5204,77.57,0.78
0.4915,78.79,0.79,0.5201,77.63,0.78
0.4894,78.74,0.79,0.5213,77.69,0.78
0.4924,78.52,0.79,0.5207,77.57,0.78
0.4889,78.75,0.79,0.5218,77.78,0.78
0.4896,78.73,0.79,0.5207,77.61,0.78
0.4882,78.61,0.79,0.521,77.67,0.78
0.4877,78.73,0.79,0.5212,77.66,0.78
0.4881,78.82,0.79,0.5212,77.78,0.78
0.4886,78.75,0.79,0.5224,77.69,0.78
0.4874,78.79,0.79,0.5211,77.84,0.78
0.4879,78.92,0.79,0.5212,77.8,0.78
0.4889,78.89,0.79,0.5214,77.81,0.78
0.4863,78.73,0.79,0.5217,77.66,0.78
0.4862,78.83,0.79,0.5226,77.71,0.78
0.4843,78.85,0.79,0.5219,77.84,0.78
0.4857,78.89,0.79,0.522,77.86,0.78
0.4853,78.98,0.79,0.5241,77.63,0.78
0.483,78.89,0.79,0.5224,77.89,0.78
0.4844,78.97,0.79,0.5224,77.86,0.78
0.4837,79.06,0.79,0.5234,77.7,0.78
0.4835,79.05,0.79,0.5227,77.84,0.78
0.4833,78.93,0.79,0.523,77.93,0.78
0.4819,79.06,0.79,0.5232,77.85,0.78
0.4818,79.05,0.79,0.5236,77.96,0.78
0.4825,79.16,0.79,0.5241,77.9,0.78
0.4805,78.94,0.79,0.5239,77.9,0.78
0.4796,79.09,0.79,0.5243,77.86,0.78
0.4794,79.21,0.79,0.5246,77.86,0.78
0.4791,79.11,0.79,0.5266,77.82,0.78
0.4784,79.16,0.79,0.5251,77.86,0.78
0.4762,79.27,0.79,0.5251,77.82,0.78
0.4804,79.23,0.79,0.5251,77.86,0.78
0.4785,79.17,0.79,0.5264,77.59,0.78
