h_value_1,Predicted
0.0,0.9998586272937278
0.0,0.9998080635173512
25.2743,5.1779911404832335
41.4786,40.47829272030677
16.643,0.9999214187361574
0.284236,6.512432791974076
6.70987,7.709657089743614
19.2521,17.965652649121196
0.0,0.9996653866764351
12.3578,11.357781213570824
5.80388,6.803837932185234
20.9074,2.0255485582071406
0.31996,1.5898118625390936
12.3578,11.357781213570824
14.797,20.226634457569904
110.894,49.37025596975615
93.0804,1.5898118625390936
8.51378,9.016464218908078
8.51378,9.016464218908078
11.1051,2.2755492629055443
0.262684,21.135847589369128
0.0,0.9998586272937278
16.963,9.902670510914492
10.4383,7.099152000459036
55.234,22.7576876703251
10.7538,0.999982895243571
0.681877,12.852332604889256
0.0,1.1858590185088183
8.74772,9.748097049204983
11.8606,3.7402650283493557
0.0101261,0.9997534774567587
0.0,0.9996653866764351
48.6022,7.090031569840672
28.1376,1.5898118625390936
14.4787,10.421074959842974
0.0,1.000341668642621
28.1376,1.5898118625390936
5.1564,4.156246063475683
0.0263074,0.9996653866764351
2.71852,2.816683469541271
7.13458,6.631679747439225
0.0,0.9996653866764351
0.0354119,1.0002463230173362
0.0,0.9996653866764351
16.6777,0.9998080635173512
0.0,1.000341668642621
8.95032,0.999982895243571
0.00557245,1.0001107884525808
15.3164,16.56344523237765
11.0104,3.8135829725457455
0.0116914,0.9998586272937278
1.39825,8.27121537985848
41.4786,40.47829272030677
12.3578,11.357781213570824
6.98341,6.07348319947609
6.02159,1.048760345750697
134.521,10.649398774516616
2.13995,7.090031569840672
8.36759,9.36771750389487
0.0,17.965652649121196
0.0484491,1.048760345750697
3.31146,2.4277046779373705
4.54608,0.9996653866764351
0.229331,0.9996653866764351
0.0,8.955442298368283
0.0339982,1.5898118625390936
1.2981,0.9996653866764351
6.17769,5.1779911404832335
7.13458,6.631679747439225
10.2515,9.251581306221675
11.0804,10.080385828343545
0.750729,8.714149839297498
64.2441,31.45947056018922
37.4822,15.665099345592118
36.9143,35.914310780177786
5.57806,6.578079123161496
0.0,0.9996653866764351
0.803882,1.048760345750697
28.1376,1.5898118625390936
0.0120289,1.011779812430884
1.90568,0.9996653866764351
0.0,0.9996653866764351
12.3578,11.357781213570824
4.68443,4.416212269936853
0.0,0.9996653866764351
3.31146,2.4277046779373705
2.41063,38.85295397284132
0.0,0.9996653866764351
0.0270653,0.9998586272937278
18.2979,3.021150857725438
0.431812,0.9996653866764351
0.0,0.9999214187361574
48.6022,7.090031569840672
0.16082,1.486214168407141
0.210362,0.9996653866764351
0.0,0.9996653866764351
15.0913,7.393356933102459
18.7903,17.965652649121196
63.9287,10.644189121633586
0.0,0.9996653866764351
12.3578,11.357781213570824
15.9221,16.56344523237765
929.506,6.049794439144681
1.87192,5.774767440858633
16.651,15.650681453557459
73.5095,20.027253592062507
0.792194,0.9998586272937278
4.74741,5.746988239324814
0.0,0.9996653866764351
0.463196,1.46347409419473
10.6416,1.5898118625390936
2.02097,3.021150857725438
0.0,0.9998586272937278
2.59898,1.774662917409529
0.143328,1.0001107884525808
35.0216,34.02137356688043
38.2598,6.098240540518363
2.2593,7.709657089743614
2.36522,1.5898118625390936
0.0,4.156246063475683
1.75124,17.322912430410142
60.2093,49.37025596975615
23.9011,22.901264828305145
1.49123,0.9996653866764351
0.346404,1.048760345750697
8.26423,7.2167848176748635
0.0,0.9996653866764351
71.1452,3.8135829725457455
5.1564,4.156246063475683
75.3521,2.289940683168374
0.711576,4.088075523037985
2.80295,4.368351753040471
0.31687,6.07348319947609
0.511178,3.5450472001552287
7.67191,11.009693059996069
0.00557245,1.0001107884525808
7.75683,3.7402650283493557
22.1832,4.971414228048495
2.92734,3.9273323971059613
3.53293,1.8220565890620364
0.304523,1.3048358074379696
0.0,1.0001111169321142
0.029949,15.959479311915903
0.0,0.9996653866764351
6.70987,7.709657089743614
12.3578,11.357781213570824
7.13458,6.631679747439225
0.0,1.000341668642621
25.2336,2.796737186475567
6.35234,1.5447349885434267
0.152073,0.9996653866764351
4.27785,0.9996653866764351
32.4171,35.914310780177786
0.0339982,1.5898118625390936
0.296036,0.9996653866764351
0.0,0.9998080635173512
204.262,10.078450346284956
7.06927,15.145247884019671
5.90059,6.900688848203096
3.65365,1.5447349885434267
1.3827,49.71658648041518
7.03976,0.9996653866764351
8.25545,5.746166415449165
3.45172,4.451771497571847
12.1527,6.6093945336439965
